timestamp_utc,asset,price_usd,change_1h_pct,change_24h_pct
2026-06-26T00:23:33+00:00,BTC,59732.00,0.0000,-1.9836
2026-06-26T00:23:33+00:00,ETH,1567.28,0.0000,-3.3092
2026-06-26T00:23:33+00:00,SOL,67.89,0.0000,-0.0637
2026-06-26T00:23:33+00:00,XRP,1.04,0.0000,-2.8434
2026-06-26T00:23:33+00:00,DOGE,0.07,0.0000,-1.6737
2026-06-26T08:52:17+00:00,BTC,60190.02,,
2026-06-26T08:52:17+00:00,ETH,1565.62,,
2026-06-26T08:52:17+00:00,SOL,69.85,,
2026-06-26T08:52:17+00:00,XRP,1.039,,
2026-06-26T08:52:17+00:00,DOGE,0.07452,,
2026-06-26T08:52:17+00:00,BNB,568.26,,
2026-06-26T08:52:40+00:00,BTC,60211.99,,
2026-06-26T08:52:40+00:00,ETH,1566.23,,
2026-06-26T08:52:40+00:00,SOL,69.89,,
2026-06-26T08:52:40+00:00,XRP,1.0393,,
2026-06-26T08:52:40+00:00,DOGE,0.07452,,
2026-06-26T08:52:40+00:00,BNB,568.46,,
2026-06-26T08:52:45+00:00,BTC,60101,,
2026-06-26T08:52:45+00:00,ETH,1563.75,,
2026-06-26T08:52:45+00:00,SOL,69.75,,
2026-06-26T08:52:45+00:00,XRP,1.037,,
2026-06-26T08:52:45+00:00,DOGE,0.074392,,
2026-06-26T08:52:45+00:00,BNB,567.34,,
2026-06-26T08:52:45+00:00,ADA,0.144608,,
2026-06-26T08:52:45+00:00,LINK,7.24,,
2026-06-26T08:52:45+00:00,AVAX,6.21,,
2026-06-26T08:52:45+00:00,DOT,0.836081,,
2026-06-26T08:52:45+00:00,LTC,41.44,,
2026-06-26T08:53:13+00:00,BTC,60218.0,,
2026-06-26T08:53:13+00:00,ETH,1566.11,,
2026-06-26T08:53:13+00:00,SOL,69.88,,
2026-06-26T08:53:13+00:00,XRP,1.0393,,
2026-06-26T08:53:13+00:00,DOGE,0.07454,,
2026-06-26T08:53:13+00:00,BNB,568.46,,
2026-06-26T08:53:50+00:00,BTC,60117,,
2026-06-26T08:53:50+00:00,ETH,1563.81,,
2026-06-26T08:53:50+00:00,SOL,69.76,,
2026-06-26T08:53:50+00:00,XRP,1.037,,
2026-06-26T08:53:50+00:00,DOGE,0.074396,,
2026-06-26T08:53:50+00:00,BNB,567.51,,
2026-06-26T08:53:50+00:00,ADA,0.144607,,
2026-06-26T08:53:50+00:00,LINK,7.24,,
2026-06-26T08:53:50+00:00,AVAX,6.21,,
2026-06-26T08:53:50+00:00,DOT,0.83607,,
2026-06-26T08:53:50+00:00,LTC,41.44,,
2026-06-26T08:54:28+00:00,BTC,60202.27,,
2026-06-26T08:54:28+00:00,ETH,1565.89,,
2026-06-26T08:54:28+00:00,SOL,69.98,,
2026-06-26T08:54:28+00:00,XRP,1.039,,
2026-06-26T08:54:28+00:00,DOGE,0.07441,,
2026-06-26T08:54:28+00:00,BNB,568.3,,
2026-06-26T08:54:52+00:00,BTC,60198.03,,
2026-06-26T08:54:52+00:00,ETH,1565.62,,
2026-06-26T08:54:52+00:00,SOL,69.9,,
2026-06-26T08:54:52+00:00,XRP,1.0387,,
2026-06-26T08:54:52+00:00,DOGE,0.07437,,
2026-06-26T08:54:52+00:00,BNB,568.22,,
2026-06-26T08:55:25+00:00,BTC,60158.67,,
2026-06-26T08:55:25+00:00,ETH,1564.01,,
2026-06-26T08:55:25+00:00,SOL,69.74,,
2026-06-26T08:55:25+00:00,XRP,1.0378,,
2026-06-26T08:55:25+00:00,DOGE,0.07431,,
2026-06-26T08:55:25+00:00,BNB,568.05,,
2026-06-26T08:56:42+00:00,BTC,60207.56,,
2026-06-26T08:56:42+00:00,ETH,1564.81,,
2026-06-26T08:56:42+00:00,SOL,69.86,,
2026-06-26T08:56:42+00:00,XRP,1.0388,,
2026-06-26T08:56:42+00:00,DOGE,0.07441,,
2026-06-26T08:56:42+00:00,BNB,568.7,,
2026-06-26T08:57:06+00:00,BTC,60214.01,,
2026-06-26T08:57:06+00:00,ETH,1566.13,,
2026-06-26T08:57:06+00:00,SOL,69.9,,
2026-06-26T08:57:06+00:00,XRP,1.0392,,
2026-06-26T08:57:06+00:00,DOGE,0.07442,,
2026-06-26T08:57:06+00:00,BNB,568.57,,
2026-06-26T08:57:39+00:00,BTC,60226.0,,
2026-06-26T08:57:39+00:00,ETH,1566.47,,
2026-06-26T08:57:39+00:00,SOL,69.95,,
2026-06-26T08:57:39+00:00,XRP,1.0393,,
2026-06-26T08:57:39+00:00,DOGE,0.07442,,
2026-06-26T08:57:39+00:00,BNB,568.93,,
2026-06-26T08:58:56+00:00,BTC,60248.01,,
2026-06-26T08:58:56+00:00,ETH,1566.56,,
2026-06-26T08:58:56+00:00,SOL,69.95,,
2026-06-26T08:58:56+00:00,XRP,1.0395,,
2026-06-26T08:58:56+00:00,DOGE,0.07442,,
2026-06-26T08:58:56+00:00,BNB,568.85,,
2026-06-26T08:59:20+00:00,BTC,60238.01,,
2026-06-26T08:59:20+00:00,ETH,1566.17,,
2026-06-26T08:59:20+00:00,SOL,69.96,,
2026-06-26T08:59:20+00:00,XRP,1.0391,,
2026-06-26T08:59:20+00:00,DOGE,0.07441,,
2026-06-26T08:59:20+00:00,BNB,568.59,,
2026-06-26T08:59:52+00:00,BTC,60241.43,,
2026-06-26T08:59:52+00:00,ETH,1566.43,,
2026-06-26T08:59:52+00:00,SOL,69.96,,
2026-06-26T08:59:52+00:00,XRP,1.0393,,
2026-06-26T08:59:52+00:00,DOGE,0.07443,,
2026-06-26T08:59:52+00:00,BNB,568.54,,
2026-06-26T09:00:23+00:00,BTC,60151,,
2026-06-26T09:00:23+00:00,ETH,1564.08,,
2026-06-26T09:00:23+00:00,SOL,69.82,,
