timestamp_utc,activo,marco,slug,market_id,condition_id,ts_end,offset_s,direccion_implicita,ask_implicita,profundidad_implicita_eur,ratio_implicita_vs_stake,mejor_ask_implicita,n_niveles_implicita
2026-08-19T09:45:01.967+00:00,DOGE,15min,doge-updown-15m-1787131800,3693173,0xbb598dcce9b30831b2fc7f197d44b0f7a977445486fa09ba9f46b249965326e0,1787132700,1,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:03.662+00:00,DOGE,15min,doge-updown-15m-1787131800,3693173,0xbb598dcce9b30831b2fc7f197d44b0f7a977445486fa09ba9f46b249965326e0,1787132700,2,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:04.707+00:00,DOGE,15min,doge-updown-15m-1787131800,3693173,0xbb598dcce9b30831b2fc7f197d44b0f7a977445486fa09ba9f46b249965326e0,1787132700,3,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:00.630+00:00,SOL,5min,sol-updown-5m-1787132400,3693247,0x5468032a9a66304b9db8ca815fe830a9e82b2bb12d356a5fe20e8393f3e11904,1787132700,0,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:45:01.960+00:00,SOL,5min,sol-updown-5m-1787132400,3693247,0x5468032a9a66304b9db8ca815fe830a9e82b2bb12d356a5fe20e8393f3e11904,1787132700,1,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:45:03.572+00:00,SOL,5min,sol-updown-5m-1787132400,3693247,0x5468032a9a66304b9db8ca815fe830a9e82b2bb12d356a5fe20e8393f3e11904,1787132700,2,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:45:04.716+00:00,SOL,5min,sol-updown-5m-1787132400,3693247,0x5468032a9a66304b9db8ca815fe830a9e82b2bb12d356a5fe20e8393f3e11904,1787132700,3,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:45:00.637+00:00,ETH,15min,eth-updown-15m-1787131800,3693177,0xa80a1621f2164f9531466515efe47d2affd0d21a02ed249514544ae41ef4617b,1787132700,0,Down,0.51,5.15,4.9,0.51,9
2026-08-19T09:45:02.297+00:00,ETH,15min,eth-updown-15m-1787131800,3693177,0xa80a1621f2164f9531466515efe47d2affd0d21a02ed249514544ae41ef4617b,1787132700,1,Down,0.51,5.15,4.9,0.51,9
2026-08-19T09:45:03.903+00:00,ETH,15min,eth-updown-15m-1787131800,3693177,0xa80a1621f2164f9531466515efe47d2affd0d21a02ed249514544ae41ef4617b,1787132700,2,Down,0.51,5.15,4.9,0.51,9
2026-08-19T09:45:04.821+00:00,ETH,15min,eth-updown-15m-1787131800,3693177,0xa80a1621f2164f9531466515efe47d2affd0d21a02ed249514544ae41ef4617b,1787132700,3,Down,0.51,5.15,4.9,0.51,9
2026-08-19T09:45:00.612+00:00,SOL,15min,sol-updown-15m-1787131800,3693165,0xcf4cbb9ab0fdecb61e893c96e010022cbc971a224a429560c078aae6d402edfb,1787132700,0,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:02.400+00:00,SOL,15min,sol-updown-15m-1787131800,3693165,0xcf4cbb9ab0fdecb61e893c96e010022cbc971a224a429560c078aae6d402edfb,1787132700,1,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:03.903+00:00,SOL,15min,sol-updown-15m-1787131800,3693165,0xcf4cbb9ab0fdecb61e893c96e010022cbc971a224a429560c078aae6d402edfb,1787132700,2,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:04.843+00:00,SOL,15min,sol-updown-15m-1787131800,3693165,0xcf4cbb9ab0fdecb61e893c96e010022cbc971a224a429560c078aae6d402edfb,1787132700,3,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:50:00.501+00:00,ETH,5min,eth-updown-5m-1787132700,3693266,0x50b35f9e895e17d7a77ad42cc208beb66e004d7557261db1935f3d4faf400b63,1787133000,0,Up,0.51,12.95,12.3,0.51,12
2026-08-19T09:50:01.457+00:00,ETH,5min,eth-updown-5m-1787132700,3693266,0x50b35f9e895e17d7a77ad42cc208beb66e004d7557261db1935f3d4faf400b63,1787133000,1,Up,0.51,12.95,12.3,0.51,12
2026-08-19T09:50:02.674+00:00,ETH,5min,eth-updown-5m-1787132700,3693266,0x50b35f9e895e17d7a77ad42cc208beb66e004d7557261db1935f3d4faf400b63,1787133000,2,Up,0.51,12.95,12.3,0.51,12
2026-08-19T09:50:03.426+00:00,ETH,5min,eth-updown-5m-1787132700,3693266,0x50b35f9e895e17d7a77ad42cc208beb66e004d7557261db1935f3d4faf400b63,1787133000,3,Up,0.51,12.95,12.3,0.51,12
2026-08-19T09:50:00.487+00:00,SOL,5min,sol-updown-5m-1787132700,3693268,0x0cb3f24f430aa56b93c96f8152e036dba93c7506dd009f38ce23bab1372f9d67,1787133000,0,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:50:01.432+00:00,SOL,5min,sol-updown-5m-1787132700,3693268,0x0cb3f24f430aa56b93c96f8152e036dba93c7506dd009f38ce23bab1372f9d67,1787133000,1,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:50:02.650+00:00,SOL,5min,sol-updown-5m-1787132700,3693268,0x0cb3f24f430aa56b93c96f8152e036dba93c7506dd009f38ce23bab1372f9d67,1787133000,2,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:50:03.479+00:00,SOL,5min,sol-updown-5m-1787132700,3693268,0x0cb3f24f430aa56b93c96f8152e036dba93c7506dd009f38ce23bab1372f9d67,1787133000,3,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:50:00.489+00:00,BTC,5min,btc-updown-5m-1787132700,3693267,0xfe502b80226ebf48e7e7435dafe327ea78887acb715234542442b23d5d4543a0,1787133000,0,Up,0.51,180.22,171.6,0.51,30
2026-08-19T09:50:01.455+00:00,BTC,5min,btc-updown-5m-1787132700,3693267,0xfe502b80226ebf48e7e7435dafe327ea78887acb715234542442b23d5d4543a0,1787133000,1,Up,0.51,180.22,171.6,0.51,30
2026-08-19T09:50:02.579+00:00,BTC,5min,btc-updown-5m-1787132700,3693267,0xfe502b80226ebf48e7e7435dafe327ea78887acb715234542442b23d5d4543a0,1787133000,2,Up,0.51,180.22,171.6,0.51,30
2026-08-19T09:50:03.502+00:00,BTC,5min,btc-updown-5m-1787132700,3693267,0xfe502b80226ebf48e7e7435dafe327ea78887acb715234542442b23d5d4543a0,1787133000,3,Up,0.51,180.22,171.6,0.51,30
2026-08-19T09:50:00.498+00:00,DOGE,5min,doge-updown-5m-1787132700,3693271,0xba958c674da6a0b2b4991bceb2ba83ed78e31dfd7a178ff9ddccbbc1528cc6ca,1787133000,0,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:50:01.471+00:00,DOGE,5min,doge-updown-5m-1787132700,3693271,0xba958c674da6a0b2b4991bceb2ba83ed78e31dfd7a178ff9ddccbbc1528cc6ca,1787133000,1,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:50:02.588+00:00,DOGE,5min,doge-updown-5m-1787132700,3693271,0xba958c674da6a0b2b4991bceb2ba83ed78e31dfd7a178ff9ddccbbc1528cc6ca,1787133000,2,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:50:03.518+00:00,DOGE,5min,doge-updown-5m-1787132700,3693271,0xba958c674da6a0b2b4991bceb2ba83ed78e31dfd7a178ff9ddccbbc1528cc6ca,1787133000,3,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:50:00.512+00:00,XRP,5min,xrp-updown-5m-1787132700,3693265,0x04d51cdff2e0828f867d164b4db282bab2b33cb7a2a8f80d79b73206c09a3aa4,1787133000,0,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:50:01.452+00:00,XRP,5min,xrp-updown-5m-1787132700,3693265,0x04d51cdff2e0828f867d164b4db282bab2b33cb7a2a8f80d79b73206c09a3aa4,1787133000,1,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:50:02.576+00:00,XRP,5min,xrp-updown-5m-1787132700,3693265,0x04d51cdff2e0828f867d164b4db282bab2b33cb7a2a8f80d79b73206c09a3aa4,1787133000,2,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:50:03.520+00:00,XRP,5min,xrp-updown-5m-1787132700,3693265,0x04d51cdff2e0828f867d164b4db282bab2b33cb7a2a8f80d79b73206c09a3aa4,1787133000,3,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:50:00.507+00:00,BNB,5min,bnb-updown-5m-1787132700,3693261,0x2794262d039d0c744a68aba68589a27c29b18156ef428758cca1cd3eda1ff88c,1787133000,0,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:50:01.461+00:00,BNB,5min,bnb-updown-5m-1787132700,3693261,0x2794262d039d0c744a68aba68589a27c29b18156ef428758cca1cd3eda1ff88c,1787133000,1,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:50:02.623+00:00,BNB,5min,bnb-updown-5m-1787132700,3693261,0x2794262d039d0c744a68aba68589a27c29b18156ef428758cca1cd3eda1ff88c,1787133000,2,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:50:03.526+00:00,BNB,5min,bnb-updown-5m-1787132700,3693261,0x2794262d039d0c744a68aba68589a27c29b18156ef428758cca1cd3eda1ff88c,1787133000,3,Down,0.51,7.8,7.4,0.51,7
