timestamp_utc,wallet,market_slug,title,outcome,asset,end_date,avg_price_wallet,size_wallet,usd_cost_wallet,cur_price_gamma,mejor_ask_deteccion,profundidad_eur_deteccion,ratio_vs_stake_deteccion
2026-08-29T07:12:17+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-78k-on-august-30-2026,"Will the price of Bitcoin be above $78,000 on August 30?",Yes,92683796903023837771903454879756537920838546575793641722283117956975952328906,2026-08-30,0.29,400,116,0.295,0.3,178.82,170.3
2026-08-29T07:12:17+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-ethereum-reach-2600-in-august-2026,"Will Ethereum reach $2,600 in August?",Yes,87205176363338814709708203899309446917881667334315183367756187844453520430452,2026-09-01,0.1841,399.7669,73.606,0.072,0.077,2547.12,2425.8
2026-08-29T07:12:17+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-reach-83k-on-august-28-2026,"Will Bitcoin reach $83,000 on August 28?",Yes,79082500658098996209514023869486053467773392734262832113849722808944797817422,2026-08-29,0.0359,363.5,13.0496,0,,,
2026-08-29T07:12:18+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,ethereum-up-or-down-on-august-29-2026,Ethereum Up or Down on August 29?,Down,64571660946076468390156164385908312598752035502070448998742397543557911643206,2026-08-29,0.9544,360,343.6186,0.9695,0.977,48329.6,46028.2
2026-08-29T07:12:18+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-76k-on-august-29-2026,"Will Bitcoin dip to $76,000 on August 29?",Yes,47004622146764276203670271597494004245648710935405622630285052221768164090746,2026-08-30,0.04,336.6654,13.4666,0.075,0.1,0.0,0.0
2026-08-29T07:12:18+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-76k-on-august-29-2026,"Will Bitcoin dip to $76,000 on August 29?",No,61372997300124315305839561389502217878022748874575347157737886906118284619237,2026-08-30,0.88,333.3333,293.3333,0.925,0.97,0.0,0.0
2026-08-29T07:12:18+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-74k-on-august-29-2026,"Will Bitcoin dip to $74,000 on August 29?",No,109279353912277483583976071588934195575759339554538965105729399224577586213734,2026-08-30,0.99,100,99,0.996,0.999,14.98,14.3
2026-08-29T07:12:19+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-72k-on-august-30-2026,"Will the price of Bitcoin be above $72,000 on August 30?",Yes,23904588395998989392953266966183693458809716391653270241452423895166076270601,2026-08-30,0.989,90.909,89.909,0.9945,0.995,26536.02,25272.4
2026-08-29T07:12:19+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,ethereum-up-or-down-on-august-29-2026,Ethereum Up or Down on August 29?,Down,64571660946076468390156164385908312598752035502070448998742397543557911643206,2026-08-29,0.8488,220,186.7492,0.9695,0.977,0.0,0.0
2026-08-29T07:12:19+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,bitcoin-up-or-down-on-august-29-2026,Bitcoin Up or Down on August 29?,Down,67008316987512810262477299738615463791127974191718312116586408753401091179247,2026-08-29,0.8099,199.9,161.9094,0.9655,0.96,0.0,0.0
2026-08-29T07:12:20+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,bitcoin-above-78k-on-august-29-2026,"Will the price of Bitcoin be above $78,000 on August 29?",No,113211013939564775580568318694339973040138491066132268201777337229126817276274,2026-08-29,0.7526,199.8,150.3699,0.91,0.9,0.0,0.0
2026-08-29T07:12:20+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,bitcoin-above-76k-on-august-29-2026,"Will the price of Bitcoin be above $76,000 on August 29?",No,53291357700487588260311657292042525990158707075459366891218100413154268942327,2026-08-29,0.0577,111.39,6.4325,0.026,0.028,307.59,292.9
2026-08-29T07:12:20+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,ethereum-above-2400-on-august-29-2026,"Will the price of Ethereum be above $2,400 on August 29?",No,19389793237464789541280887682785894758605141875490983495332641137548577956491,2026-08-29,0.0507,99.7102,5.0641,0.038,0.041,280.08,266.7
2026-08-29T07:12:20+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,btc-updown-15m-1787985900,"Bitcoin Up or Down - August 29, 2:45AM-3:00AM ET",Down,59032237718384335717574216120592744634129560074132578261176221504468056358742,2026-08-29,0.4201,20.1111,8.4499,0,,,
2026-08-30T07:12:08+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,bitcoin-above-78k-on-september-4-2026,"Will the price of Bitcoin be above $78,000 on September 4?",Yes,6136980477542902786506349864694311868742664036006760465028345399338543631736,2026-09-04,0.4899,711.0963,348.4365,0.535,0.56,0.0,0.0
2026-08-30T07:12:08+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,bitcoin-up-or-down-on-august-30-2026,Bitcoin Up or Down on August 30?,Up,82931775968068251015636311363914879039781600178343833090020036230536817760183,2026-08-30,0.6485,243.7278,158.0675,0.775,0.78,0.0,0.0
2026-08-30T07:12:09+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-78k-on-august-30-2026,"Will the price of Bitcoin be above $78,000 on August 30?",Yes,92683796903023837771903454879756537920838546575793641722283117956975952328906,2026-08-30,0.7976,12111.0947,9660.3229,0.685,0.69,14146.06,13472.4
2026-08-30T07:12:09+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2500-on-august-30-2026,"Will the price of Ethereum be above $2,500 on August 30?",No,54741613497156982233087998888564963180779428860093179817810588980062479282442,2026-08-30,0.915,8587.544,7858.3459,0.935,0.94,6284.45,5985.2
2026-08-30T07:12:09+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-up-or-down-on-august-30-2026,Bitcoin Up or Down on August 30?,Down,71081907356879753331549908680858172744719236662628926188362637555002364744472,2026-08-30,0.308,8539.272,2630.1739,0.225,0.23,5025.69,4786.4
2026-08-30T07:12:10+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-80k-on-august-30-2026,"Will the price of Bitcoin be above $80,000 on August 30?",No,101821862272123077038937610292347818903314102673112636457796009092591761090971,2026-08-30,0.9756,8432.7882,8227.4651,0.9745,0.979,74000.23,70476.4
2026-08-30T07:12:10+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-82k-on-august-30-2026,"Will the price of Bitcoin be above $82,000 on August 30?",No,10095603340598806065240654214618586550116273411011980313857136144189863201369,2026-08-30,0.8631,7514.6257,6486.6194,0.9975,0.998,0.0,0.0
2026-08-30T07:12:10+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-up-or-down-on-august-30-2026,Bitcoin Up or Down on August 30?,Up,82931775968068251015636311363914879039781600178343833090020036230536817760183,2026-08-30,0.6586,4449.6463,2930.8449,0.775,0.78,0.0,0.0
2026-08-30T07:12:10+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-80k-on-august-31-2026,"Will the price of Bitcoin be above $80,000 on August 31?",No,76289501164088171140881209657876122479523098190094992832918370918267940596642,2026-08-31,0.8781,4045.3335,3552.5431,0.875,0.88,12967.32,12349.8
2026-08-30T07:12:11+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-76k-on-august-30-2026,"Will the price of Bitcoin be above $76,000 on August 30?",Yes,82834993727246137413835717500196790965719518000105053266228191874821571383523,2026-08-30,0.9632,3705.1111,3568.8001,0.987,0.988,77676.7,73977.8
2026-08-30T07:12:11+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-86k-on-august-30-2026,"Will the price of Bitcoin be above $86,000 on August 30?",No,27654907398710299457922958984351191604199550865167321239808911808532623912990,2026-08-30,0.9567,2932.5426,2805.7028,0.9995,,0.0,0.0
2026-08-30T07:12:11+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-78k-on-august-30-2026,"Will the price of Bitcoin be above $78,000 on August 30?",No,112604107849103121840000807352168681521230291721140307406447734124127566459991,2026-08-30,0.4847,2844.4414,1378.8378,0.315,0.32,6478.18,6169.7
2026-08-30T07:12:11+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2400-on-august-30-2026,"Will the price of Ethereum be above $2,400 on August 30?",Yes,95511374099560764176189014724272551898030931365057204741221701228877351324842,2026-08-30,0.9603,2776.7866,2666.7262,0.9745,0.977,11394.4,10851.8
2026-08-30T07:12:12+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-74k-on-august-30-2026,"Will the price of Bitcoin be above $74,000 on August 30?",Yes,68440856082601520498635129581063834333148370664756483346536256661728716459139,2026-08-30,0.9645,2521.0657,2431.7872,0.9975,0.998,56143.36,53469.9
2026-08-30T07:12:12+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-up-or-down-on-august-30-2026,Ethereum Up or Down on August 30?,Down,5345109375322890956036475443739627032651479641811171645273144010272657994330,2026-08-30,0.2672,2466.62,659.3028,0.275,0.28,1120.0,1066.7
2026-08-30T07:12:12+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2500-on-august-30-2026,"Will the price of Ethereum be above $2,500 on August 30?",Yes,10010857246329087078762748797419426565547174890645431700824236579148072786949,2026-08-30,0.1618,2218.5419,359.1362,0.065,0.07,1056.46,1006.2
2026-08-30T07:12:12+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-76k-on-august-31-2026,"Will the price of Bitcoin be above $76,000 on August 31?",Yes,55868002590367561119722085624428102635671919945232274902249142235209463809050,2026-08-31,0.92,1947.21,1791.4332,0.935,0.94,7634.65,7271.1
2026-08-30T07:12:13+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-80k-on-august-30-2026,"Will the price of Bitcoin be above $80,000 on August 30?",Yes,18517120361402439200537449956254223983899455732209363072718700245345160507586,2026-08-30,0.6526,1339.85,874.4629,0.0255,0.027,16696.16,15901.1
2026-08-30T07:12:13+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2600-on-august-31-2026,"Will the price of Ethereum be above $2,600 on August 31?",No,83621923782252027793742429199622230211983699523304617262681492493133032178701,2026-08-31,0.9772,1155.22,1128.9359,0.974,0.979,25988.44,24750.9
2026-08-30T07:12:13+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-82k-on-august-31-2026,"Will the price of Bitcoin be above $82,000 on August 31?",No,56977822570210798989446105254924159568097866210331035415801733834168264954887,2026-08-31,0.97,1090.9,1058.2208,0.9775,0.978,79810.65,76010.1
2026-08-30T07:12:13+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2600-on-august-30-2026,"Will the price of Ethereum be above $2,600 on August 30?",No,22826581343314397758241874813851240963765720503701910379568210438127183285947,2026-08-30,0.8695,934.56,812.6303,0.9975,0.998,0.0,0.0
2026-08-30T07:12:14+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2500-on-august-31-2026,"Will the price of Ethereum be above $2,500 on August 31?",Yes,44261226834416590975319641011307792221425271699013256658805360264187340518782,2026-08-31,0.1599,736.24,117.7976,0.24,0.25,0.0,0.0
2026-08-30T07:12:14+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2300-on-august-30-2026,"Will the price of Ethereum be above $2,300 on August 30?",Yes,46000076728944612373117561094328011100243599762180931775477818447176789490850,2026-08-30,0.975,659.44,642.954,0.9975,0.998,14190.08,13514.4
2026-08-30T07:12:14+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2400-on-august-30-2026,"Will the price of Ethereum be above $2,400 on August 30?",No,84930749645991890622572876580329624711279612597231040382178060431172179299784,2026-08-30,0.1784,170.0073,30.3294,0.0255,0.03,1269.54,1209.1
2026-08-30T07:12:15+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-84k-on-august-30-2026,"Will the price of Bitcoin be above $84,000 on August 30?",No,46210531791679603385649900891617865363874385045425457140052757267262127302709,2026-08-30,0.8949,143.39,128.334,0.9995,,0.0,0.0
2026-08-30T07:12:15+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-76k-on-august-31-2026,"Will the price of Bitcoin be above $76,000 on August 31?",No,68766781886061008059711260662942987946988205951284654188160961023058411363121,2026-08-31,0.1359,19.86,2.6993,0.065,0.07,989.95,942.8
2026-08-30T07:12:15+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-74k-on-august-31-2026,"Will the price of Bitcoin be above $74,000 on August 31?",Yes,98373854278729765334073310160021877152010684099507115433591552358644667736746,2026-08-31,0.948,12.6923,12.0323,0.9875,0.989,3130.6,2981.5
2026-08-30T07:12:16+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2600-on-august-30-2026,"Will the price of Ethereum be above $2,600 on August 30?",Yes,88525853790956317451944117305786138293114965480259073605319648966053517564145,2026-08-30,0.1424,12.6038,1.7948,0.0025,0.003,234.55,223.4
2026-08-30T07:12:16+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2400-on-august-31-2026,"Will the price of Ethereum be above $2,400 on August 31?",No,73863680018441549257808310173180558540728884988650947024665920784197618652909,2026-08-31,0.3016,8.4187,2.5394,0.16,0.17,2750.19,2619.2
2026-08-30T07:12:16+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-78k-on-august-31-2026,"Will the price of Bitcoin be above $78,000 on August 31?",Yes,95028553369930962164785877792504635557153261669941905147994558124480982405486,2026-08-31,0.4067,3.99,1.6228,0.575,0.58,0.0,0.0
2026-08-30T07:12:16+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2400-on-september-1-2026,"Will the price of Ethereum be above $2,400 on September 1?",No,92296451026657395685238659602916869278138814705336845177068102981644583718948,2026-09-01,0.21,1.2658,0.2658,0.23,0.25,0.0,0.0
2026-08-30T07:12:17+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-76k-on-august-31-2026,"Will the price of Bitcoin be above $76,000 on August 31?",Yes,55868002590367561119722085624428102635671919945232274902249142235209463809050,2026-08-31,0.92,4858.1587,4469.9675,0.935,0.94,7922.65,7545.4
2026-08-30T07:12:17+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-80k-on-august-31-2026,"Will the price of Bitcoin be above $80,000 on August 31?",No,76289501164088171140881209657876122479523098190094992832918370918267940596642,2026-08-31,0.8883,3054.1709,2713.0467,0.875,0.88,13547.55,12902.4
2026-08-30T07:12:17+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-up-or-down-on-august-30-2026,Bitcoin Up or Down on August 30?,Down,71081907356879753331549908680858172744719236662628926188362637555002364744472,2026-08-30,0.3098,2997.9953,928.8868,0.225,0.23,5024.19,4784.9
2026-08-30T07:12:18+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-77pt5k-in-august-2026-from-august-29,"Will Bitcoin dip to $77,500 in August?",No,64859761636394643739925367401749449858450460748012909321399230554385165642619,2026-09-01,0.3325,2428.0151,807.523,0.415,0.42,0.0,0.0
2026-08-30T07:12:18+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-77pt5k-in-august-2026-from-august-29,"Will Bitcoin dip to $77,500 in August?",Yes,73811598999582893329203524867001804396943030796307171208419459835666855631112,2026-09-01,0.6889,2020.8888,1392.2004,0.585,0.59,4472.17,4259.2
2026-08-30T07:12:18+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-74k-on-august-31-2026,"Will the price of Bitcoin be above $74,000 on August 31?",Yes,98373854278729765334073310160021877152010684099507115433591552358644667736746,2026-08-31,0.9888,1733.67,1714.3066,0.9875,0.989,55539.82,52895.1
2026-08-30T07:12:18+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-ethereum-dip-to-2400-august-24-30-2026,"Will Ethereum dip to $2,400 August 24-30?",No,28684325018952516792367544483234756302400500248249891685187562927213608131628,2026-08-31,0.744,1535.2891,1142.3011,0.815,0.83,0.0,0.0
2026-08-30T07:12:19+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-76k-on-august-30-2026,"Will the price of Bitcoin be above $76,000 on August 30?",Yes,82834993727246137413835717500196790965719518000105053266228191874821571383523,2026-08-30,0.9816,1397.5211,1371.883,0.987,0.988,78276.1,74548.7
2026-08-30T07:12:19+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-72k-on-august-31-2026,"Will the price of Bitcoin be above $72,000 on August 31?",Yes,109869270493058719120671990057876613833003804054154129030969340143763253286260,2026-08-31,0.9933,1084.89,1077.695,0.9935,0.995,72366.81,68920.8
2026-08-30T07:12:19+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-78k-on-august-30-2026,"Will the price of Bitcoin be above $78,000 on August 30?",No,112604107849103121840000807352168681521230291721140307406447734124127566459991,2026-08-30,0.2893,1030.5571,298.2391,0.315,0.32,0.0,0.0
2026-08-30T07:12:19+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-65k-in-august-2026-from-august-19,"Will Bitcoin dip to $65,000 in August?",Yes,43898757872820987638297146930820621323643875433360934741436059076419637367671,2026-09-01,0.002,1020.4376,2.0418,0.0015,0.002,3.06,2.9
2026-08-30T07:12:20+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-ethereum-reach-2500-in-august-2026-from-august-28,"Will Ethereum reach $2,500 in August?",No,62313061464990623679659982332678093247538309081853098531963373199278682852335,2026-09-01,0.5193,912.7421,474.0481,0.485,0.53,136.21,129.7
2026-08-30T07:12:20+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-78k-on-august-31-2026,"Will the price of Bitcoin be above $78,000 on August 31?",Yes,95028553369930962164785877792504635557153261669941905147994558124480982405486,2026-08-31,0.5321,848.43,451.4894,0.575,0.58,0.0,0.0
2026-08-30T07:12:20+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-82k-on-august-31-2026,"Will the price of Bitcoin be above $82,000 on August 31?",No,56977822570210798989446105254924159568097866210331035415801733834168264954887,2026-08-31,0.979,800,783.2,0.9775,0.978,77854.06,74146.7
2026-08-30T07:12:21+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-80k-on-august-31-2026,"Will the price of Bitcoin be above $80,000 on August 31?",Yes,64541762515604578260378456328216972917555848805451114168445711044604754913226,2026-08-31,0.1286,749.3543,96.3722,0.125,0.13,161.85,154.1
2026-08-30T07:12:21+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,ethereum-up-or-down-on-august-30-2026,Ethereum Up or Down on August 30?,Up,51620756820879566161575067063435206801287066083129751490484440171497513055587,2026-08-30,0.6829,744.3136,508.3558,0.725,0.73,0.0,0.0
2026-08-30T07:12:21+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-reach-80k-in-august-2026-from-august-28,"Will Bitcoin reach $80,000 in August?",Yes,56164455570252326223230108705520239369498485700090339884257384687834000075314,2026-09-01,0.2502,470.1819,117.6569,0.315,0.32,0.0,0.0
2026-08-30T07:12:21+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-reach-84k-august-24-30-2026,"Will Bitcoin reach $84,000 August 24-30?",No,94016069639013661098786828092274310040623983254128152640328413928449565754636,2026-08-31,0.994,466,463.204,0.9955,0.998,8322.49,7926.2
2026-08-30T07:12:22+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,ethereum-up-or-down-on-august-30-2026,Ethereum Up or Down on August 30?,Down,5345109375322890956036475443739627032651479641811171645273144010272657994330,2026-08-30,0.3559,419,149.1294,0.275,0.28,4334.14,4127.8
2026-08-30T07:12:22+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-84k-on-august-31-2026,"Will the price of Bitcoin be above $84,000 on August 31?",No,26073191793703081377610407702792367428555578016645082743322713634130014399697,2026-08-31,0.996,400,398.4,0.992,0.995,105416.79,100396.9
2026-08-30T07:12:22+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-70k-on-august-31-2026,"Will the price of Bitcoin be above $70,000 on August 31?",Yes,6356692875783371707120812927768863392640494866263514088385965400793850953,2026-08-31,0.997,333.3333,332.3333,0.998,0.999,2461.12,2343.9
2026-08-30T07:12:22+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-reach-79k-on-august-29-2026,"Will Bitcoin reach $79,000 on August 29?",Yes,30946650097961966358256723806814841557722233716788324074161967384814635164832,2026-08-30,0.0664,313.5126,20.8352,0,,,
2026-08-30T07:12:23+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-86k-on-august-31-2026,"Will the price of Bitcoin be above $86,000 on August 31?",No,18662321859432661583888751181120737315904473849700610694183882433975834985480,2026-08-31,0.996,250,249,0.993,0.997,15942.81,15183.6
2026-08-30T07:12:23+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-ethereum-reach-2500-in-august-2026-from-august-28,"Will Ethereum reach $2,500 in August?",Yes,3221962252200510586077228600557056024948475148936343703550890710859106098761,2026-09-01,0.3661,161.0866,58.988,0.515,0.54,0.0,0.0
2026-08-30T07:12:23+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-74k-on-august-29-2026,"Will Bitcoin dip to $74,000 on August 29?",Yes,29843906829166589018143575974128281029420141235251883822488464789376578052395,2026-08-30,0.001,158,0.158,0,,,
2026-08-30T07:12:23+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-84k-on-august-30-2026,"Will the price of Bitcoin be above $84,000 on August 30?",No,46210531791679603385649900891617865363874385045425457140052757267262127302709,2026-08-30,0.996,142.3825,141.8129,0.9995,,0.0,0.0
2026-08-30T07:12:24+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-reach-80k-on-august-30-2026,"Will Bitcoin reach $80,000 on August 30?",No,91654242459940530508078257357842476749130331550110103987266343455582318716955,2026-08-31,0.91,70,63.7,0.895,0.91,5121.84,4877.9
2026-08-30T07:12:24+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,bitcoin-above-80k-on-august-31-2026,"Will the price of Bitcoin be above $80,000 on August 31?",No,76289501164088171140881209657876122479523098190094992832918370918267940596642,2026-08-31,0.8722,7771.7343,6779.2753,0.875,0.88,11329.47,10790.0
2026-08-30T07:12:24+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,ethereum-up-or-down-on-august-30-2026,Ethereum Up or Down on August 30?,Down,5345109375322890956036475443739627032651479641811171645273144010272657994330,2026-08-30,0.2744,6689.42,1836.0732,0.275,0.28,1120.0,1066.7
2026-08-30T07:12:25+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,solana-above-120-on-september-2-2026,Will the price of Solana be above $120 on September 2?,Yes,49300488027913202470373169950121579420191918390237938397661018430186897856418,2026-09-02,0.032,20.6609,0.6611,0.029,0.035,0.0,0.0
2026-08-30T07:12:25+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,bitcoin-above-80k-on-september-5-2026,"Will the price of Bitcoin be above $80,000 on September 5?",Yes,111714489197153947468825150065076905034798687907149049041318200654137383811809,2026-09-05,0.26,5.6351,1.4651,0.3,0.33,0.0,0.0
2026-08-30T07:12:26+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,ethereum-up-or-down-on-august-30-2026,Ethereum Up or Down on August 30?,Up,51620756820879566161575067063435206801287066083129751490484440171497513055587,2026-08-30,0.6283,199.25,125.1992,0.725,0.73,0.0,0.0
2026-08-30T07:12:27+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,bitcoin-up-or-down-on-august-30-2026,Bitcoin Up or Down on August 30?,Up,82931775968068251015636311363914879039781600178343833090020036230536817760183,2026-08-30,0.5399,157.7,85.1514,0.775,0.78,0.0,0.0
2026-08-30T07:12:27+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,bitcoin-above-78k-on-august-30-2026,"Will the price of Bitcoin be above $78,000 on August 30?",Yes,92683796903023837771903454879756537920838546575793641722283117956975952328906,2026-08-30,0.5154,132.41,68.2503,0.685,0.69,0.0,0.0
2026-08-30T07:12:27+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,ethereum-above-2500-on-august-30-2026,"Will the price of Ethereum be above $2,500 on August 30?",Yes,10010857246329087078762748797419426565547174890645431700824236579148072786949,2026-08-30,0.08,75.25,6.02,0.065,0.07,271.12,258.2
2026-08-30T07:12:28+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,bitcoin-above-80k-on-august-30-2026,"Will the price of Bitcoin be above $80,000 on August 30?",No,101821862272123077038937610292347818903314102673112636457796009092591761090971,2026-08-30,0.98,20,19.6,0.9745,0.979,74218.55,70684.3
2026-08-30T07:12:28+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,eth-updown-15m-1788073200,"Ethereum Up or Down - August 30, 3:00AM-3:15AM ET",Down,37030053312558095675891228241702011473592697563021719894362935538343887474912,2026-08-30,0.97,20,19.4,0.995,0.999,119.88,114.2
2026-08-30T07:12:28+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,ethereum-above-2400-on-august-30-2026,"Will the price of Ethereum be above $2,400 on August 30?",Yes,95511374099560764176189014724272551898030931365057204741221701228877351324842,2026-08-30,0.9124,4,3.6499,0.9745,0.977,0.0,0.0
2026-08-31T07:12:08+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2400-on-august-31-2026,"Will the price of Ethereum be above $2,400 on August 31?",Yes,42531687992917645607384184442958848433226163701172029257838503793830966421606,2026-08-31,0.8896,11579.6864,10302.2759,0.829,0.838,7253.82,6908.4
2026-08-31T07:12:09+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2500-on-august-31-2026,"Will the price of Ethereum be above $2,500 on August 31?",No,39793686020809366034230025580354944699695746639015639575113402569029735742729,2026-08-31,0.9283,10683.4564,9917.7943,0.9205,0.93,7198.0,6855.2
2026-08-31T07:12:09+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-76k-on-september-1-2026,"Will the price of Bitcoin be above $76,000 on September 1?",Yes,100670661855508947019812201048078439832742780366255285445170331717220937012260,2026-09-01,0.8509,10098.33,8593.0388,0.87,0.88,1785.5,1700.5
2026-08-31T07:12:09+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-78k-on-august-31-2026,"Will the price of Bitcoin be above $78,000 on August 31?",No,8156042051252095686442258245576866854161579760928860555462085952428038975352,2026-08-31,0.6271,6239.5458,3913.2491,0.505,0.51,6509.1,6199.1
