veto_timestamp_utc,market_id,strategy,subtype,direction,motivo_origen,precio_plan,stake_eur,ratio_inicial,muestras_json,mejora_detectada,t_mejora_s,ratio_max
2026-07-31T03:26:42+00:00,3216072,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.69],[10.1,0.0,0.64],[15.1,0.0,0.65],[20.2,73.6,0.47],[25.3,97.3,0.35],[30.4,81.1,0.33],[35.5,74.5,0.31],[40.6,154.6,0.3],[45.6,159.3,0.3],[50.7,122.9,0.21],[55.7,128.7,0.21],[60.8,91.2,0.15]]",1,20.2,159.3
2026-07-31T03:26:45+00:00,3216006,UPDOWN_GBM_15M_TARDIO,BNB#15min,BUY_YES,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,null],[10.1,0.0,null],[15.2,0.0,null],[20.2,0.0,null],[25.4,0.0,null],[30.5,0.0,null],[35.5,0.0,null],[40.6,0.0,null],[45.7,0.0,null],[50.7,0.0,null],[55.8,0.0,null],[60.9,0.0,null]]",0,,0.0
2026-07-31T03:26:44+00:00,3216006,UPDOWN_GBM,BNB#15min,BUY_YES,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,null],[10.1,0.0,null],[15.1,0.0,null],[20.2,0.0,null],[25.3,0.0,null],[30.5,0.0,null],[35.6,0.0,null],[40.6,0.0,null],[45.7,0.0,null],[50.8,0.0,null],[55.9,0.0,null],[60.9,0.0,null]]",0,,0.0
2026-07-31T03:26:45+00:00,3216007,FAVORITO_CONFIRMADO,ETH#15min,BUY_YES,candidato_evaluacion,0.945,1.05,0.0,"[[5.0,0.0,0.999],[10.1,0.0,0.999],[15.2,0.0,0.999],[20.2,0.0,0.999],[25.4,0.0,0.999],[30.5,0.0,0.999],[35.5,0.0,0.999],[40.6,0.0,null],[45.7,0.0,null],[50.8,0.0,null],[55.8,0.0,null],[60.9,0.0,null]]",0,,0.0
2026-07-31T03:26:46+00:00,3216007,FAVORITO_CONFIRMADO_15MIN_EXTREMO,ETH#15min,BUY_YES,candidato_evaluacion,0.945,1.05,0.0,"[[5.0,0.0,0.999],[10.1,0.0,0.999],[15.1,0.0,0.999],[20.3,0.0,0.999],[25.4,0.0,0.999],[30.5,0.0,0.999],[35.6,0.0,0.999],[40.6,0.0,null],[45.7,0.0,null],[50.8,0.0,null],[55.9,0.0,null],[60.9,0.0,null]]",0,,0.0
2026-07-31T03:26:46+00:00,3216008,FAVORITO_CONFIRMADO,SOL#15min,BUY_YES,candidato_evaluacion,0.935,1.05,0.0,"[[5.0,0.0,0.999],[10.1,0.0,0.999],[15.1,0.0,0.999],[20.2,0.0,0.999],[25.4,0.0,0.999],[30.5,0.0,0.999],[35.6,0.0,0.999],[40.6,0.0,0.999],[45.7,0.0,0.999],[50.8,0.0,0.999],[55.9,0.0,0.999],[60.9,0.0,0.999]]",0,,0.0
2026-07-31T03:34:04+00:00,3216092,FAVORITO_CONFIRMADO,ETH#5min,BUY_NO,candidato_evaluacion,0.6,1.05,0.0,"[[5.0,0.0,0.96],[10.1,0.0,0.91],[15.1,0.0,0.91],[20.2,0.0,0.92],[25.3,0.0,0.81],[30.3,0.0,0.82],[35.4,0.0,0.88],[40.5,0.0,0.99],[45.6,0.0,null],[50.6,0.0,null],[55.7,0.0,null],[60.8,0.0,null]]",0,,0.0
2026-07-31T03:34:04+00:00,3216084,FAVORITO_CONFIRMADO,SOL#5min,BUY_NO,candidato_evaluacion,0.59,1.05,0.0,"[[5.0,0.0,0.94],[10.1,0.0,0.91],[15.1,0.0,0.94],[20.2,0.0,0.95],[25.3,0.0,0.92],[30.4,0.0,0.93],[35.5,0.0,0.94],[40.5,0.0,0.98],[45.6,0.0,0.99],[50.7,0.0,null],[55.8,0.0,null],[60.8,0.0,null]]",0,,0.0
2026-07-31T03:34:06+00:00,3216085,UPDOWN_GBM_15M_TARDIO,DOGE#15min,BUY_NO,candidato_evaluacion,0.495,1.05,0.0,"[[5.0,0.0,0.61],[10.1,0.0,0.61],[15.2,0.0,0.58],[20.2,0.0,0.58],[25.3,0.0,0.53],[30.5,0.0,0.53],[35.5,0.0,0.53],[40.6,0.0,0.62],[45.7,0.0,0.59],[50.8,0.0,0.58],[55.9,0.0,0.58],[61.0,0.0,0.58]]",0,,0.0
2026-07-31T03:34:06+00:00,3216083,UPDOWN_GBM_15M_TARDIO,XRP#15min,BUY_NO,candidato_evaluacion,0.495,1.05,0.0,"[[5.0,0.0,0.67],[10.1,0.0,0.67],[15.1,0.0,0.67],[20.2,0.0,0.66],[25.3,0.0,0.59],[30.4,0.0,0.61],[35.4,0.0,0.61],[40.5,0.0,0.71],[45.6,0.0,0.71],[50.7,0.0,0.71],[55.9,0.0,0.58],[61.0,0.0,0.59]]",0,,0.0
2026-07-31T03:34:07+00:00,3216086,GBM_LATE_15M,BTC#15min,BUY_NO,candidato_evaluacion,0.555,1.05,0.0,"[[5.0,0.0,0.71],[10.1,0.0,0.71],[15.2,0.0,0.68],[20.3,0.0,0.68],[25.3,0.0,0.6],[30.5,0.0,0.59],[35.6,0.0,0.59],[40.7,0.0,0.64],[45.7,0.0,0.64],[50.8,0.0,0.64],[55.9,0.0,0.62],[61.0,0.0,0.62]]",0,,0.0
2026-07-31T03:34:07+00:00,3216087,FAVORITO_CONFIRMADO,SOL#15min,BUY_NO,candidato_evaluacion,0.565,1.05,0.0,"[[5.0,0.0,0.67],[10.1,0.0,0.66],[15.2,0.0,0.67],[20.3,0.0,0.67],[25.3,0.0,0.6],[30.5,0.0,0.61],[35.6,0.0,0.61],[40.7,0.0,0.67],[45.7,0.0,0.69],[50.8,0.0,0.69],[55.9,0.0,0.64],[61.0,0.0,0.64]]",0,,0.0
2026-07-31T03:34:08+00:00,3216091,GBM_LATE_15M_ESPACIO_ATR,ETH#15min,BUY_NO,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,0.68],[10.1,0.0,0.65],[15.2,0.0,0.65],[20.3,0.0,0.64],[25.3,0.0,0.57],[30.5,0.0,0.58],[35.6,0.0,0.58],[40.6,0.0,0.65],[45.8,0.0,0.67],[50.8,0.0,0.67],[55.9,0.0,0.66],[61.0,0.0,0.66]]",0,,0.0
2026-07-31T03:34:07+00:00,3216091,GBM_LATE_15M,ETH#15min,BUY_NO,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,0.68],[10.1,0.0,0.65],[15.2,0.0,0.65],[20.3,0.0,0.64],[25.3,0.0,0.57],[30.5,0.0,0.58],[35.6,0.0,0.58],[40.6,0.0,0.65],[45.7,0.0,0.67],[50.8,0.0,0.67],[55.9,0.0,0.66],[61.0,0.0,0.66]]",0,,0.0
2026-07-31T03:35:11+00:00,3216132,FAVORITO_CONFIRMADO,DOGE#5min,BUY_YES,candidato_evaluacion,0.57,1.05,2.7,"[[5.0,0.0,0.73],[10.1,0.0,0.74],[15.1,0.0,0.65],[20.2,0.0,0.65],[25.3,0.0,0.68],[30.4,0.0,0.67],[35.5,0.0,0.62],[40.5,6.7,0.58],[45.6,139.2,0.46],[50.7,85.6,0.51],[55.7,0.0,0.7],[60.8,0.0,0.72]]",1,40.5,139.2
2026-07-31T03:35:11+00:00,3216135,FAVORITO_CONFIRMADO,SOL#5min,BUY_YES,candidato_evaluacion,0.57,1.05,0.0,"[[5.0,0.0,0.68],[10.1,0.0,0.68],[15.2,0.0,0.67],[20.2,0.0,0.66],[25.3,0.0,0.69],[30.4,0.0,0.69],[35.5,0.0,0.68],[40.6,0.0,0.62],[45.7,56.1,0.54],[50.7,29.4,0.56],[55.8,0.0,0.66],[60.9,0.0,0.67]]",1,45.7,56.1
2026-07-31T03:35:12+00:00,3216136,FAVORITO_CONFIRMADO,BTC#5min,BUY_YES,candidato_evaluacion,0.55,1.05,0.0,"[[5.0,0.0,0.66],[10.1,0.0,0.64],[15.2,0.0,0.59],[20.2,0.0,0.68],[25.3,0.0,0.68],[30.4,0.0,0.63],[35.5,0.0,0.66],[40.6,0.0,0.61],[45.7,1122.6,0.53],[50.7,0.0,0.59],[55.8,0.0,0.67],[60.9,0.0,0.67]]",1,45.7,1122.6
2026-07-31T03:35:11+00:00,3216130,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,candidato_evaluacion,0.65,1.05,0.0,"[[5.0,0.0,0.81],[10.1,0.0,0.81],[15.2,0.0,0.8],[20.3,0.0,0.84],[25.4,0.0,0.82],[30.4,0.0,0.81],[35.5,0.0,0.82],[40.6,0.0,0.75],[45.7,0.0,0.7],[50.7,0.0,0.73],[55.8,0.0,0.86],[60.9,0.0,0.89]]",0,,0.0
2026-07-31T03:35:12+00:00,3216131,FAVORITO_CONFIRMADO,ETH#5min,BUY_YES,candidato_evaluacion,0.55,1.05,0.0,"[[5.0,0.0,0.68],[10.1,0.0,0.66],[15.2,0.0,0.61],[20.2,0.0,0.66],[25.3,0.0,0.68],[30.4,0.0,0.66],[35.5,0.0,0.68],[40.6,62.0,0.56],[45.7,482.3,0.48],[50.7,273.0,0.51],[55.8,0.0,0.65],[60.9,0.0,0.69]]",1,40.6,482.3
2026-07-31T03:41:55+00:00,3216087,GBM_LATE_15M_ESPACIO_ATR,SOL#15min,BUY_NO,candidato_evaluacion,0.895,1.05,0.0,"[[5.0,0.0,0.99],[10.1,0.0,0.98],[15.2,0.0,0.98],[20.2,0.0,0.98],[25.3,0.0,0.99],[30.4,0.0,0.99],[35.4,0.0,0.99],[40.5,0.0,0.988],[45.6,0.0,0.977],[50.7,0.0,0.975],[55.7,0.0,0.96],[60.8,0.0,0.96]]",0,,0.0
2026-07-31T03:41:53+00:00,3216167,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,candidato_evaluacion,0.66,1.05,0.0,"[[5.0,0.0,0.88],[10.1,0.0,0.94],[15.1,0.0,0.94],[20.2,0.0,0.96],[25.3,0.0,0.96],[30.4,0.0,0.96],[35.5,0.0,0.96],[40.5,0.0,0.97],[45.6,0.0,0.98],[50.7,0.0,0.98],[55.8,0.0,0.98],[60.8,0.0,0.98]]",0,,0.0
2026-07-31T03:41:54+00:00,3216167,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,XRP#5min,BUY_YES,candidato_evaluacion,0.7,1.05,0.0,"[[5.0,0.0,0.88],[10.1,0.0,0.94],[15.2,0.0,0.94],[20.3,0.0,0.96],[25.3,0.0,0.96],[30.4,0.0,0.96],[35.5,0.0,0.96],[40.6,0.0,0.97],[45.7,0.0,0.98],[50.8,0.0,0.98],[55.8,0.0,0.98],[60.9,0.0,0.98]]",0,,0.0
2026-07-31T03:41:55+00:00,3216085,GBM_LATE_15M,DOGE#15min,BUY_NO,candidato_evaluacion,0.495,1.05,0.0,"[[5.0,0.0,0.83],[10.1,0.0,0.77],[15.2,0.0,0.79],[20.2,0.0,0.77],[25.3,0.0,0.84],[30.4,0.0,0.8],[35.5,0.0,0.63],[40.6,0.0,0.68],[45.7,7.3,0.34],[50.8,7.4,0.35],[55.8,7.3,0.34],[60.9,7.3,0.34]]",1,45.7,7.4
2026-07-31T03:41:54+00:00,3216170,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BNB#5min,BUY_YES,candidato_evaluacion,0.72,1.05,0.0,"[[5.0,0.0,0.82],[10.1,0.0,0.89],[15.2,0.0,0.88],[20.2,0.0,0.91],[25.3,0.0,0.93],[30.4,0.0,0.94],[35.5,0.0,0.95],[40.6,0.0,0.95],[45.7,0.0,0.97],[50.8,0.0,0.97],[55.8,0.0,0.97],[60.9,0.0,0.97]]",0,,0.0
2026-07-31T03:41:53+00:00,3216165,FAVORITO_CONFIRMADO,BTC#5min,BUY_YES,candidato_evaluacion,0.62,1.05,0.0,"[[5.0,0.0,0.75],[10.1,0.0,0.81],[15.2,0.0,0.84],[20.2,0.0,0.83],[25.3,0.0,0.83],[30.4,0.0,0.83],[35.5,0.0,0.85],[40.6,0.0,0.87],[45.7,0.0,0.95],[50.8,0.0,0.97],[55.8,0.0,0.98],[60.9,0.0,0.98]]",0,,0.0
2026-07-31T03:41:55+00:00,3216091,FAVORITO_CONFIRMADO,ETH#15min,BUY_NO,candidato_evaluacion,0.875,1.05,0.0,"[[5.0,0.0,0.95],[10.1,137.5,0.9],[15.2,83.5,0.89],[20.3,494.3,0.84],[25.3,178.6,0.88],[30.4,10.9,0.91],[35.5,0.0,0.92],[40.6,0.0,0.92],[45.7,588.3,0.83],[50.8,817.3,0.83],[55.9,1164.9,0.73],[60.9,1188.7,0.73]]",1,10.1,1188.7
2026-07-31T03:42:13+00:00,3216168,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,ETH#5min,BUY_YES,candidato_evaluacion,0.7,1.05,0.0,"[[5.0,0.0,0.78],[10.1,0.0,0.75],[15.1,9.0,0.73],[20.2,0.0,0.75],[25.3,0.0,0.88],[30.3,0.0,0.9],[35.4,0.0,0.93],[40.5,0.0,0.93],[45.5,0.0,0.91],[50.6,0.0,0.91],[55.7,0.0,0.92],[60.8,0.0,0.93]]",1,15.1,9.0
2026-07-31T03:48:40+00:00,3216183,FAVORITO_CONFIRMADO,BTC#5min,BUY_NO,candidato_evaluacion,0.55,1.05,0.0,"[[5.0,0.0,0.95],[10.1,0.0,0.89],[15.1,0.0,0.85],[20.2,0.0,0.82],[25.3,288.8,0.36],[30.4,411.6,0.33],[35.5,390.4,0.35],[40.5,0.0,0.58],[45.6,0.0,0.68],[50.7,0.0,0.73],[55.7,0.0,0.95],[60.8,0.0,0.91]]",1,25.3,411.6
2026-07-31T03:49:54+00:00,3216182,UPDOWN_GBM_15M_TARDIO,SOL#15min,BUY_YES,candidato_evaluacion,0.465,1.05,0.0,"[[5.0,5.0,0.47],[10.1,33.0,0.46],[15.1,34.0,0.46],[20.2,34.4,0.47],[25.3,16.1,0.47],[30.4,13.3,0.46],[35.4,13.4,0.46],[40.5,0.0,0.52],[45.6,0.0,0.49],[50.7,0.0,0.49],[55.7,0.0,0.5],[60.8,16.9,0.45]]",1,5.0,34.4
2026-07-31T03:56:03+00:00,3216530,FAVORITO_CONFIRMADO,SOL#5min,BUY_NO,candidato_evaluacion,0.59,1.05,0.0,"[[5.0,0.0,0.75],[10.1,0.0,0.75],[15.1,0.0,0.62],[20.2,0.0,0.68],[25.3,0.0,0.69],[30.5,0.0,0.69],[35.6,0.0,0.75],[40.7,0.0,0.75],[45.7,0.0,0.75],[50.8,0.0,0.75],[55.9,0.0,0.84],[61.0,0.0,0.88]]",0,,0.0
2026-07-31T03:56:05+00:00,3216173,UPDOWN_GBM,DOGE#15min,BUY_YES,candidato_evaluacion,0.5,1.05,0.0,"[[5.0,0.0,0.53],[10.1,0.0,0.53],[15.2,0.0,0.66],[20.3,0.0,0.66],[25.3,0.0,0.66],[30.6,0.0,0.66],[35.7,0.0,0.61],[40.8,0.0,0.6],[45.8,0.0,0.61],[50.9,0.0,0.6],[55.9,0.0,0.56],[61.0,0.0,0.58]]",0,,0.0
2026-07-31T03:56:03+00:00,3216529,FAVORITO_CONFIRMADO,ETH#5min,BUY_NO,candidato_evaluacion,0.57,1.05,0.0,"[[5.0,0.0,0.78],[10.1,0.0,0.8],[15.2,0.0,0.63],[20.3,0.0,0.7],[25.4,0.0,0.72],[30.6,0.0,0.71],[35.7,0.0,0.75],[40.7,0.0,0.75],[45.8,0.0,0.73],[50.9,0.0,0.74],[56.0,0.0,0.81],[61.0,0.0,0.84]]",0,,0.0
2026-07-31T03:56:04+00:00,3216539,FAVORITO_CONFIRMADO,DOGE#5min,BUY_NO,candidato_evaluacion,0.55,1.05,0.0,"[[5.0,0.0,0.78],[10.1,0.0,0.81],[15.2,0.0,0.68],[20.3,0.0,0.68],[25.3,0.0,0.68],[30.6,0.0,0.69],[35.6,0.0,0.75],[40.7,0.0,0.75],[45.8,0.0,0.77],[50.9,0.0,0.77],[55.9,0.0,0.8],[61.0,0.0,0.81]]",0,,0.0
2026-07-31T03:56:03+00:00,3216177,FAVORITO_CONFIRMADO_15MIN_ALTACONVICCION,ETH#15min,BUY_YES,candidato_evaluacion,0.88,1.05,4.4,"[[5.0,42.1,0.92],[10.1,0.0,0.93],[15.2,0.0,0.97],[20.3,0.0,0.97],[25.4,0.0,0.97],[30.6,0.0,0.97],[35.7,0.0,0.97],[40.8,0.0,0.97],[45.9,0.0,0.98],[50.9,0.0,0.98],[56.0,0.0,0.96],[61.1,0.0,0.96]]",1,5.0,42.1
2026-07-31T03:56:04+00:00,3216524,FAVORITO_CONFIRMADO,XRP#5min,BUY_NO,candidato_evaluacion,0.55,1.05,0.0,"[[5.0,0.0,0.75],[10.1,0.0,0.76],[15.2,3.3,0.57],[20.3,0.0,0.6],[25.4,0.0,0.61],[30.6,0.0,0.61],[35.7,0.0,0.69],[40.8,0.0,0.68],[45.8,0.0,0.68],[50.9,0.0,0.7],[56.0,0.0,0.77],[61.1,0.0,0.78]]",0,,3.3
2026-07-31T03:56:04+00:00,3195960,FAVORITO_CONFIRMADO_60MIN_EXTREMO,BTC#60min,BUY_YES,candidato_evaluacion,0.925,1.05,0.0,"[[5.0,0.0,0.99],[10.1,0.0,0.99],[15.2,0.0,null],[20.3,0.0,0.999],[25.5,0.0,0.999],[30.6,0.0,0.999],[35.7,0.0,0.999],[40.8,0.0,0.998],[45.9,0.0,0.998],[51.0,0.0,0.998],[56.0,0.0,0.998],[61.1,0.0,0.999]]",0,,0.0
2026-07-31T03:56:04+00:00,3216521,FAVORITO_CONFIRMADO,BTC#5min,BUY_NO,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.83],[10.1,0.0,0.82],[15.2,0.0,0.6],[20.3,0.0,0.64],[25.5,0.0,0.62],[30.6,0.0,0.63],[35.8,0.0,0.64],[40.8,0.0,0.65],[45.9,0.0,0.69],[51.0,0.0,0.69],[56.1,0.0,0.85],[61.2,0.0,0.89]]",0,,0.0
2026-07-31T04:02:58+00:00,3216889,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BNB#5min,BUY_YES,candidato_evaluacion,0.72,1.05,0.0,"[[5.0,0.0,0.84],[10.1,0.0,0.86],[15.1,0.0,0.87],[20.2,0.0,0.93],[25.3,0.0,0.97],[30.4,0.0,0.99],[35.5,0.0,0.98],[40.6,0.0,0.99],[45.7,0.0,0.99],[50.7,0.0,0.99],[55.8,0.0,0.99],[60.9,0.0,0.98]]",0,,0.0
2026-07-31T04:02:59+00:00,3216880,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,DOGE#5min,BUY_YES,candidato_evaluacion,0.7,1.05,4.6,"[[5.0,45.4,0.7],[10.1,60.9,0.7],[15.1,45.4,0.7],[20.2,0.0,0.8],[25.3,0.0,0.88],[30.4,0.0,0.93],[35.5,0.0,0.94],[40.6,0.0,0.94],[45.7,0.0,0.94],[50.7,0.0,0.95],[55.8,0.0,0.91],[60.9,0.0,0.89]]",1,5.0,60.9
2026-07-31T04:02:58+00:00,3216874,FAVORITO_CONFIRMADO,SOL#5min,BUY_NO,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.71],[10.1,0.0,0.72],[15.1,0.0,0.71],[20.2,0.0,0.67],[25.3,0.0,0.6],[30.4,69.4,0.48],[35.5,81.0,0.53],[40.6,115.1,0.48],[45.7,71.8,0.49],[50.8,42.5,0.5],[55.8,43.7,0.48],[60.9,0.0,0.61]]",1,30.4,115.1
2026-07-31T04:03:33+00:00,3216890,GBM_LATE_15M,XRP#15min,BUY_YES,candidato_evaluacion,0.49,1.05,0.0,"[[5.0,0.0,0.57],[10.1,0.0,0.57],[15.1,0.0,0.57],[20.2,0.0,0.56],[25.3,0.0,0.54],[30.3,0.0,0.55],[35.4,0.0,0.66],[40.5,0.0,0.64],[45.6,0.0,0.65],[50.6,0.0,0.64],[55.7,0.0,0.65],[60.8,0.0,0.65]]",0,,0.0
2026-07-31T04:04:16+00:00,3216891,UPDOWN_GBM,DOGE#15min,BUY_YES,candidato_evaluacion,0.5,1.05,0.0,"[[5.0,0.0,0.73],[10.1,0.0,0.73],[15.1,0.0,0.73],[20.2,0.0,0.73],[25.3,0.0,0.73],[30.3,0.0,0.73],[35.4,0.0,0.73],[40.5,0.0,0.73],[45.5,0.0,0.75],[50.6,0.0,0.75],[55.7,0.0,0.76],[60.7,0.0,0.76]]",0,,0.0
2026-07-31T04:10:07+00:00,3216873,GBM_LATE_15M_TARDIO,ETH#15min,BUY_NO,candidato_evaluacion,0.495,1.05,0.0,"[[5.0,0.0,0.88],[10.1,0.0,0.88],[15.1,0.0,0.91],[20.2,0.0,0.9],[25.3,0.0,0.9],[30.4,0.0,0.91],[35.4,0.0,0.92],[40.5,0.0,0.92],[45.6,0.0,0.92],[50.7,0.0,0.93],[55.8,0.0,0.93],[60.9,0.0,0.93]]",0,,0.0
2026-07-31T04:10:28+00:00,3216907,FAVORITO_CONFIRMADO,ETH#5min,BUY_NO,candidato_evaluacion,0.58,1.05,0.0,"[[5.0,0.0,0.62],[10.1,0.0,0.64],[15.2,0.0,0.66],[20.2,0.0,0.66],[25.3,0.0,0.66],[30.4,0.0,0.65],[35.5,0.0,0.65],[40.6,0.0,0.65],[45.6,0.0,0.67],[50.7,0.0,0.67],[55.8,0.0,0.75],[60.9,0.0,0.75]]",0,,0.0
2026-07-31T04:10:58+00:00,3216873,UPDOWN_GBM,ETH#15min,BUY_NO,candidato_evaluacion,0.495,1.05,0.0,"[[5.0,0.0,0.93],[10.1,0.0,0.93],[15.1,0.0,0.94],[20.2,0.0,0.95],[25.3,0.0,0.96],[30.3,0.0,0.97],[35.4,0.0,0.97],[40.5,0.0,0.97],[45.6,0.0,0.97],[50.6,0.0,0.98],[55.8,0.0,0.98],[60.8,0.0,0.99]]",0,,0.0
2026-07-31T04:10:59+00:00,3216890,GBM_LATE_15M_TARDIO,XRP#15min,BUY_YES,candidato_evaluacion,0.49,1.05,0.0,"[[5.0,0.0,0.73],[10.1,0.0,0.73],[15.1,0.0,0.72],[20.2,0.0,0.59],[25.3,0.0,0.61],[30.4,0.0,0.69],[35.4,0.0,0.69],[40.5,0.0,0.67],[45.6,0.0,0.67],[50.7,0.0,0.66],[55.7,0.0,0.66],[60.8,0.0,0.66]]",0,,0.0
2026-07-31T04:11:59+00:00,3216873,FAVORITO_CONFIRMADO,ETH#15min,BUY_NO,candidato_evaluacion,0.815,1.05,0.0,"[[5.0,0.0,0.99],[10.1,0.0,0.99],[15.2,0.0,0.99],[20.2,0.0,0.99],[25.3,0.0,0.99],[30.4,0.0,0.99],[35.5,0.0,0.97],[40.5,0.0,0.96],[45.6,0.0,0.95],[50.8,0.0,0.95],[55.8,0.0,0.99],[60.9,0.0,0.999]]",0,,0.0
2026-07-31T04:11:59+00:00,3216888,FAVORITO_CONFIRMADO,SOL#15min,BUY_NO,candidato_evaluacion,0.77,1.05,0.0,"[[5.0,0.0,0.97],[10.1,0.0,0.98],[15.2,0.0,0.97],[20.3,0.0,0.97],[25.3,0.0,0.98],[30.4,0.0,0.98],[35.5,0.0,0.97],[40.6,0.0,0.97],[45.6,0.0,0.98],[50.8,0.0,0.98],[55.8,0.0,0.98],[60.9,0.0,0.99]]",0,,0.0
2026-07-31T04:11:58+00:00,3196266,FAVORITO_CONFIRMADO,ETH#60min,BUY_NO,candidato_evaluacion,0.575,1.05,0.0,"[[5.0,0.0,0.7],[10.1,0.0,0.7],[15.2,0.0,0.69],[20.3,0.0,0.69],[25.4,0.0,0.69],[30.5,0.0,0.69],[35.5,0.0,0.64],[40.6,0.0,0.64],[45.7,0.0,0.69],[50.8,0.0,0.68],[55.9,0.0,0.7],[61.0,0.0,0.7]]",0,,0.0
2026-07-31T04:20:54+00:00,3216933,FAVORITO_CONFIRMADO,DOGE#5min,BUY_NO,candidato_evaluacion,0.57,1.05,0.0,"[[5.0,0.0,0.73],[10.1,0.0,0.73],[15.2,0.0,0.73],[20.3,0.0,0.74],[25.3,0.0,0.76],[30.4,0.0,0.76],[35.5,0.0,0.77],[40.6,0.0,0.77],[45.6,0.0,0.78],[50.7,0.0,0.78],[55.8,0.0,0.88],[60.9,0.0,0.88]]",0,,0.0
2026-07-31T04:20:54+00:00,3216930,FAVORITO_CONFIRMADO,SOL#5min,BUY_NO,candidato_evaluacion,0.63,1.05,0.0,"[[5.0,0.0,0.81],[10.1,0.0,0.81],[15.2,0.0,0.92],[20.3,0.0,0.93],[25.3,0.0,0.92],[30.4,0.0,0.92],[35.5,0.0,0.92],[40.6,0.0,0.93],[45.7,0.0,0.94],[50.7,0.0,0.94],[55.8,0.0,0.96],[60.9,0.0,0.96]]",0,,0.0
2026-07-31T04:20:53+00:00,3196256,FAVORITO_CONFIRMADO,BTC#60min,BUY_NO,candidato_evaluacion,0.57,1.05,0.0,"[[5.0,0.0,0.71],[10.1,0.0,0.71],[15.2,0.0,0.73],[20.2,0.0,0.73],[25.3,0.0,0.73],[30.4,0.0,0.72],[35.5,0.0,0.74],[40.6,0.0,0.75],[45.6,0.0,0.75],[50.7,0.0,0.75],[55.8,0.0,0.76],[60.9,0.0,0.76]]",0,,0.0
2026-07-31T04:20:55+00:00,3216917,UPDOWN_GBM,DOGE#15min,BUY_NO,candidato_evaluacion,0.485,1.05,0.0,"[[5.0,0.0,0.7],[10.1,0.0,0.7],[15.2,0.0,0.71],[20.2,0.0,0.71],[25.4,0.0,0.71],[30.4,0.0,0.71],[35.5,0.0,0.71],[40.6,0.0,0.71],[45.6,0.0,0.71],[50.7,0.0,0.81],[55.8,0.0,0.81],[60.9,0.0,0.82]]",0,,0.0
2026-07-31T04:20:54+00:00,3216935,FAVORITO_CONFIRMADO,BTC#5min,BUY_NO,candidato_evaluacion,0.57,1.05,0.0,"[[5.0,0.0,0.65],[10.1,0.0,0.66],[15.2,0.0,0.75],[20.2,0.0,0.77],[25.3,0.0,0.68],[30.4,0.0,0.77],[35.4,0.0,0.76],[40.5,0.0,0.8],[45.6,0.0,0.8],[50.7,0.0,0.84],[55.8,0.0,0.83],[60.9,0.0,0.83]]",0,,0.0
2026-07-31T04:20:54+00:00,3196285,FAVORITO_CONFIRMADO,SOL#60min,BUY_NO,candidato_evaluacion,0.825,1.05,0.0,"[[5.0,0.0,0.88],[10.1,0.0,0.88],[15.2,0.0,0.9],[20.2,0.0,0.9],[25.3,0.0,0.9],[30.4,0.0,0.9],[35.5,0.0,0.9],[40.6,0.0,0.91],[45.7,0.0,0.91],[50.7,0.0,0.93],[55.8,0.0,0.93],[60.9,0.0,0.93]]",0,,0.0
2026-07-31T04:20:54+00:00,3216876,FAVORITO_CONFIRMADO,SOL#240min,BUY_NO,candidato_evaluacion,0.68,1.05,0.0,"[[5.0,0.0,0.73],[10.1,0.0,0.73],[15.2,0.0,0.75],[20.3,0.0,0.75],[25.3,0.0,0.75],[30.4,0.0,0.75],[35.5,0.0,0.75],[40.6,0.0,0.75],[45.7,0.0,0.75],[50.7,0.0,0.77],[55.8,0.0,0.77],[60.9,0.0,0.77]]",0,,0.0
2026-07-31T04:20:56+00:00,3216918,GBM_LATE_15M,XRP#15min,BUY_NO,candidato_evaluacion,0.495,1.05,0.0,"[[5.0,0.0,0.64],[10.1,0.0,0.64],[15.2,0.0,0.66],[20.3,0.0,0.66],[25.4,0.0,0.66],[30.4,0.0,0.66],[35.5,0.0,0.67],[40.6,0.0,0.66],[45.7,0.0,0.67],[50.8,0.0,0.75],[55.8,0.0,0.75],[60.9,0.0,0.75]]",0,,0.0
