timestamp_utc,event_title,direccion,umbral_bajo,umbral_alto,bid_yes_bajo,ask_yes_bajo,bid_no_alto,ask_no_alto,maker_hipotetico_bajo,maker_hipotetico_alto,cruce_pata_bajo,cruce_pata_alto,cruce_ambas_patas
2026-08-14T08:06:42+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.05,0.95,0.96,0.029,0.951,False,False,False
2026-08-14T08:06:43+00:00,What price will Solana hit in August?,reach,110.0,120.0,0.004,0.008,0.993,0.994,0.005,0.994,False,True,False
2026-08-14T08:06:43+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.006,0.007,0.989,0.997,0.007,0.99,True,False,False
2026-08-14T08:06:43+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.003,0.004,0.995,0.997,0.004,0.996,True,False,False
2026-08-14T08:06:44+00:00,What price will Bitcoin hit August 10-16?,reach,66000.0,68000.0,0.013,0.017,0.985,0.987,0.014,0.986,False,False,False
2026-08-14T08:06:45+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.006,0.994,0.999,0.002,0.995,False,False,False
2026-08-14T08:11:45+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.978,0.022,0.977,True,False,False
2026-08-14T08:11:45+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.038,0.954,0.969,0.032,0.955,False,False,False
2026-08-14T08:11:45+00:00,What price will Ethereum hit in 2026?,reach,6000.0,6500.0,0.021,0.022,0.972,0.974,0.022,0.973,True,False,False
2026-08-14T08:11:46+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.929,0.97,0.036,0.93,True,False,False
2026-08-14T08:11:46+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.015,0.031,0.972,0.979,0.016,0.973,False,False,False
2026-08-14T08:11:46+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.924,0.979,0.041,0.925,False,False,False
2026-08-14T08:11:46+00:00,What price will XRP hit in 2026?,reach,3.6,3.8,0.012,0.047,0.959,0.972,0.013,0.96,False,False,False
2026-08-14T08:11:46+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.93,0.98,0.021,0.931,False,False,False
2026-08-14T08:11:47+00:00,What price will Dogecoin hit in 2026?,reach,0.44,0.48,0.013,0.059,0.947,0.97,0.014,0.948,False,False,False
2026-08-14T08:11:47+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.031,0.039,0.953,0.969,0.032,0.954,False,False,False
2026-08-14T08:11:47+00:00,What price will Ethena hit in 2026?,reach,0.32,0.36,0.07,0.09,0.88,0.94,0.071,0.881,False,False,False
2026-08-14T08:11:47+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-14T08:11:48+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.024,0.961,0.978,0.024,0.962,True,False,False
2026-08-14T08:11:48+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.022,0.039,0.954,0.972,0.023,0.955,False,False,False
2026-08-14T08:11:48+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.037,0.967,0.979,0.014,0.968,False,False,False
2026-08-14T08:11:49+00:00,What price will Zcash hit in 2026?,reach,800.0,900.0,0.16,0.2,0.77,0.84,0.161,0.771,False,False,False
2026-08-14T08:11:49+00:00,What price will Aster hit in 2026?,reach,1.6,1.8,0.07,0.11,0.88,0.93,0.071,0.881,False,False,False
2026-08-14T08:11:49+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.04,0.95,0.974,0.032,0.951,False,False,False
2026-08-14T08:11:49+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.09,0.43,0.47,0.92,0.091,0.471,False,False,False
2026-08-14T08:11:50+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.88,0.93,0.011,0.881,False,False,False
2026-08-14T08:11:50+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.018,0.03,0.949,0.967,0.019,0.95,False,False,False
2026-08-14T08:11:50+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.049,0.95,0.96,0.029,0.951,False,False,False
2026-08-14T08:11:50+00:00,What price will Solana hit in August?,reach,110.0,120.0,0.004,0.008,0.993,0.994,0.005,0.994,False,True,False
2026-08-14T08:11:50+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.006,0.007,0.985,0.997,0.007,0.986,True,False,False
2026-08-14T08:11:50+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.003,0.004,0.995,0.997,0.004,0.996,True,False,False
2026-08-14T08:11:51+00:00,What price will Bitcoin hit August 10-16?,reach,66000.0,68000.0,0.013,0.017,0.985,0.987,0.014,0.986,False,False,False
2026-08-14T08:11:51+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.006,0.994,0.999,0.002,0.995,False,False,False
2026-08-14T08:16:51+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.978,0.022,0.977,True,False,False
2026-08-14T08:16:52+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.038,0.954,0.969,0.032,0.955,False,False,False
2026-08-14T08:16:52+00:00,What price will Ethereum hit in 2026?,reach,6000.0,6500.0,0.021,0.022,0.972,0.974,0.022,0.973,True,False,False
2026-08-14T08:16:52+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.93,0.97,0.036,0.931,True,False,False
2026-08-14T08:16:52+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.015,0.031,0.972,0.979,0.016,0.973,False,False,False
2026-08-14T08:16:52+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.924,0.979,0.041,0.925,False,False,False
2026-08-14T08:16:52+00:00,What price will XRP hit in 2026?,reach,3.6,3.8,0.012,0.047,0.957,0.985,0.013,0.958,False,False,False
2026-08-14T08:16:53+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.93,0.98,0.021,0.931,False,False,False
2026-08-14T08:16:53+00:00,What price will Dogecoin hit in 2026?,reach,0.44,0.48,0.013,0.059,0.947,0.97,0.014,0.948,False,False,False
2026-08-14T08:16:53+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.031,0.039,0.953,0.969,0.032,0.954,False,False,False
2026-08-14T08:16:53+00:00,What price will Ethena hit in 2026?,reach,0.32,0.36,0.07,0.09,0.88,0.94,0.071,0.881,False,False,False
2026-08-14T08:16:54+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-14T08:16:54+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.024,0.961,0.978,0.024,0.962,True,False,False
2026-08-14T08:16:55+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.022,0.039,0.954,0.972,0.023,0.955,False,False,False
2026-08-14T08:16:55+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.037,0.967,0.979,0.014,0.968,False,False,False
2026-08-14T08:16:55+00:00,What price will Zcash hit in 2026?,reach,800.0,900.0,0.16,0.2,0.77,0.84,0.161,0.771,False,False,False
2026-08-14T08:16:55+00:00,What price will Aster hit in 2026?,reach,1.6,1.8,0.07,0.11,0.88,0.93,0.071,0.881,False,False,False
2026-08-14T08:16:55+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.04,0.95,0.974,0.032,0.951,False,False,False
2026-08-14T08:16:56+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.09,0.43,0.47,0.92,0.091,0.471,False,False,False
2026-08-14T08:16:56+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.88,0.93,0.011,0.881,False,False,False
2026-08-14T08:16:56+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.018,0.03,0.949,0.968,0.019,0.95,False,False,False
2026-08-14T08:16:57+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.049,0.95,0.96,0.029,0.951,False,False,False
2026-08-14T08:16:57+00:00,What price will Solana hit in August?,reach,110.0,120.0,0.004,0.008,0.993,0.994,0.005,0.994,False,True,False
2026-08-14T08:16:57+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.006,0.007,0.985,0.997,0.007,0.986,True,False,False
2026-08-14T08:16:57+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.003,0.004,0.995,0.997,0.004,0.996,True,False,False
2026-08-14T08:16:58+00:00,What price will Bitcoin hit August 10-16?,reach,66000.0,68000.0,0.015,0.017,0.988,0.995,0.016,0.989,False,False,False
2026-08-14T08:16:58+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.006,0.994,0.999,0.002,0.995,False,False,False
2026-08-14T08:21:58+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.978,0.022,0.977,True,False,False
2026-08-14T08:21:59+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.038,0.954,0.969,0.032,0.955,False,False,False
2026-08-14T08:21:59+00:00,What price will Ethereum hit in 2026?,reach,6000.0,6500.0,0.021,0.022,0.972,0.974,0.022,0.973,True,False,False
2026-08-14T08:21:59+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.928,0.97,0.036,0.929,True,False,False
2026-08-14T08:21:59+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.015,0.031,0.972,0.979,0.016,0.973,False,False,False
2026-08-14T08:21:59+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.924,0.979,0.041,0.925,False,False,False
2026-08-14T08:21:59+00:00,What price will XRP hit in 2026?,reach,3.6,3.8,0.012,0.047,0.957,0.983,0.013,0.958,False,False,False
2026-08-14T08:22:00+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.93,0.98,0.021,0.931,False,False,False
2026-08-14T08:22:00+00:00,What price will Dogecoin hit in 2026?,reach,0.44,0.48,0.013,0.059,0.947,0.97,0.014,0.948,False,False,False
2026-08-14T08:22:00+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.031,0.039,0.953,0.969,0.032,0.954,False,False,False
2026-08-14T08:22:00+00:00,What price will Ethena hit in 2026?,reach,0.32,0.36,0.07,0.09,0.88,0.94,0.071,0.881,False,False,False
2026-08-14T08:22:00+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-14T08:22:01+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.024,0.961,0.978,0.024,0.962,True,False,False
2026-08-14T08:22:01+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.022,0.039,0.954,0.972,0.023,0.955,False,False,False
2026-08-14T08:22:01+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.037,0.967,0.979,0.014,0.968,False,False,False
2026-08-14T08:22:01+00:00,What price will Zcash hit in 2026?,reach,800.0,900.0,0.16,0.2,0.77,0.84,0.161,0.771,False,False,False
2026-08-14T08:22:02+00:00,What price will Aster hit in 2026?,reach,1.6,1.8,0.07,0.11,0.88,0.93,0.071,0.881,False,False,False
2026-08-14T08:22:02+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.04,0.95,0.974,0.032,0.951,False,False,False
2026-08-14T08:22:03+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.09,0.43,0.47,0.92,0.091,0.471,False,False,False
2026-08-14T08:22:03+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.88,0.93,0.011,0.881,False,False,False
2026-08-14T08:22:04+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.018,0.03,0.949,0.968,0.019,0.95,False,False,False
2026-08-14T08:22:04+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.058,0.95,0.96,0.029,0.951,False,False,False
2026-08-14T08:22:04+00:00,What price will Solana hit in August?,reach,110.0,120.0,0.004,0.008,0.993,0.994,0.005,0.994,False,True,False
2026-08-14T08:22:05+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.006,0.007,0.985,0.998,0.007,0.986,True,False,False
2026-08-14T08:22:05+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.003,0.004,0.995,0.997,0.004,0.996,True,False,False
2026-08-14T08:22:05+00:00,What price will Bitcoin hit August 10-16?,reach,66000.0,68000.0,0.014,0.016,0.988,0.991,0.015,0.989,True,False,False
2026-08-14T08:22:06+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.006,0.994,0.999,0.002,0.995,False,False,False
2026-08-14T08:27:07+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.978,0.022,0.977,True,False,False
2026-08-14T08:27:07+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.038,0.954,0.969,0.032,0.955,False,False,False
2026-08-14T08:27:07+00:00,What price will Ethereum hit in 2026?,reach,6000.0,6500.0,0.021,0.022,0.972,0.974,0.022,0.973,True,False,False
2026-08-14T08:27:08+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.929,0.97,0.036,0.93,True,False,False
2026-08-14T08:27:08+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.015,0.031,0.972,0.979,0.016,0.973,False,False,False
2026-08-14T08:27:08+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.924,0.979,0.041,0.925,False,False,False
2026-08-14T08:27:08+00:00,What price will XRP hit in 2026?,reach,3.6,3.8,0.012,0.047,0.959,0.979,0.013,0.96,False,False,False
2026-08-14T08:27:09+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.93,0.98,0.021,0.931,False,False,False
2026-08-14T08:27:09+00:00,What price will Dogecoin hit in 2026?,reach,0.44,0.48,0.013,0.059,0.947,0.97,0.014,0.948,False,False,False
2026-08-14T08:27:09+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.031,0.039,0.953,0.969,0.032,0.954,False,False,False
2026-08-14T08:27:09+00:00,What price will Ethena hit in 2026?,reach,0.32,0.36,0.07,0.09,0.88,0.94,0.071,0.881,False,False,False
2026-08-14T08:27:09+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-14T08:27:10+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.024,0.961,0.978,0.024,0.962,True,False,False
2026-08-14T08:27:10+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.022,0.039,0.954,0.972,0.023,0.955,False,False,False
2026-08-14T08:27:10+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.037,0.967,0.979,0.014,0.968,False,False,False
2026-08-14T08:27:10+00:00,What price will Zcash hit in 2026?,reach,800.0,900.0,0.16,0.2,0.77,0.84,0.161,0.771,False,False,False
2026-08-14T08:27:10+00:00,What price will Aster hit in 2026?,reach,1.6,1.8,0.07,0.11,0.88,0.93,0.071,0.881,False,False,False
2026-08-14T08:27:11+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.04,0.95,0.974,0.032,0.951,False,False,False
2026-08-14T08:27:11+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.09,0.42,0.48,0.92,0.091,0.481,False,False,False
2026-08-14T08:27:11+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.86,0.95,0.011,0.861,False,False,False
2026-08-14T08:27:11+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.018,0.03,0.949,0.968,0.019,0.95,False,False,False
2026-08-14T08:27:11+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.057,0.95,0.96,0.029,0.951,False,False,False
2026-08-14T08:27:11+00:00,What price will Solana hit in August?,reach,110.0,120.0,0.004,0.008,0.993,0.994,0.005,0.994,False,True,False
2026-08-14T08:27:12+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.006,0.007,0.987,0.998,0.007,0.988,True,False,False
2026-08-14T08:27:12+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.003,0.004,0.995,0.997,0.004,0.996,True,False,False
2026-08-14T08:27:12+00:00,What price will Bitcoin hit August 10-16?,reach,66000.0,68000.0,0.01,0.013,0.988,0.991,0.011,0.989,True,False,False
2026-08-14T08:27:12+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.006,0.994,0.999,0.002,0.995,False,False,False
2026-08-14T08:32:13+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.978,0.022,0.977,True,False,False
2026-08-14T08:32:13+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.038,0.954,0.969,0.032,0.955,False,False,False
2026-08-14T08:32:14+00:00,What price will Ethereum hit in 2026?,reach,6000.0,6500.0,0.021,0.022,0.972,0.974,0.022,0.973,True,False,False
2026-08-14T08:32:14+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.93,0.97,0.036,0.931,True,False,False
2026-08-14T08:32:14+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.015,0.031,0.972,0.979,0.016,0.973,False,False,False
2026-08-14T08:32:15+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.924,0.979,0.041,0.925,False,False,False
2026-08-14T08:32:15+00:00,What price will XRP hit in 2026?,reach,3.6,3.8,0.012,0.047,0.959,0.977,0.013,0.96,False,False,False
2026-08-14T08:32:16+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.93,0.98,0.021,0.931,False,False,False
2026-08-14T08:32:16+00:00,What price will Dogecoin hit in 2026?,reach,0.44,0.48,0.013,0.059,0.947,0.97,0.014,0.948,False,False,False
2026-08-14T08:32:17+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.031,0.039,0.953,0.969,0.032,0.954,False,False,False
2026-08-14T08:32:17+00:00,What price will Ethena hit in 2026?,reach,0.32,0.36,0.07,0.09,0.88,0.94,0.071,0.881,False,False,False
2026-08-14T08:32:17+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-14T08:32:18+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.024,0.961,0.978,0.024,0.962,True,False,False
2026-08-14T08:32:18+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.022,0.039,0.954,0.972,0.023,0.955,False,False,False
2026-08-14T08:32:18+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.037,0.967,0.979,0.014,0.968,False,False,False
2026-08-14T08:32:19+00:00,What price will Zcash hit in 2026?,reach,800.0,900.0,0.16,0.2,0.77,0.84,0.161,0.771,False,False,False
2026-08-14T08:32:19+00:00,What price will Aster hit in 2026?,reach,1.6,1.8,0.07,0.11,0.88,0.93,0.071,0.881,False,False,False
2026-08-14T08:32:19+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.04,0.949,0.974,0.032,0.95,False,False,False
2026-08-14T08:32:20+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.09,0.37,0.52,0.92,0.091,0.521,False,False,False
2026-08-14T08:32:20+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.86,0.96,0.011,0.861,False,False,False
2026-08-14T08:32:20+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.018,0.03,0.949,0.966,0.019,0.95,False,False,False
2026-08-14T08:32:21+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.057,0.95,0.96,0.029,0.951,False,False,False
2026-08-14T08:32:21+00:00,What price will Solana hit in August?,reach,110.0,120.0,0.004,0.008,0.993,0.994,0.005,0.994,False,True,False
2026-08-14T08:32:22+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.006,0.007,0.987,0.998,0.007,0.988,True,False,False
2026-08-14T08:32:23+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.003,0.004,0.995,0.997,0.004,0.996,True,False,False
2026-08-14T08:32:24+00:00,What price will Bitcoin hit August 10-16?,reach,66000.0,68000.0,0.012,0.013,0.988,0.991,0.013,0.989,False,False,False
2026-08-14T08:32:25+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.006,0.994,0.999,0.002,0.995,False,False,False
2026-08-14T08:37:25+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.978,0.022,0.977,True,False,False
2026-08-14T08:37:25+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.038,0.954,0.969,0.032,0.955,False,False,False
2026-08-14T08:37:26+00:00,What price will Ethereum hit in 2026?,reach,6000.0,6500.0,0.021,0.022,0.972,0.974,0.022,0.973,True,False,False
2026-08-14T08:37:26+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.928,0.97,0.036,0.929,True,False,False
2026-08-14T08:37:26+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.015,0.031,0.972,0.979,0.016,0.973,False,False,False
2026-08-14T08:37:26+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.924,0.979,0.041,0.925,False,False,False
2026-08-14T08:37:26+00:00,What price will XRP hit in 2026?,reach,3.6,3.8,0.012,0.047,0.959,0.973,0.013,0.96,False,False,False
2026-08-14T08:37:26+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.93,0.98,0.021,0.931,False,False,False
2026-08-14T08:37:27+00:00,What price will Dogecoin hit in 2026?,reach,0.44,0.48,0.013,0.059,0.947,0.97,0.014,0.948,False,False,False
2026-08-14T08:37:27+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.031,0.039,0.953,0.969,0.032,0.954,False,False,False
2026-08-14T08:37:27+00:00,What price will Ethena hit in 2026?,reach,0.32,0.36,0.07,0.09,0.88,0.94,0.071,0.881,False,False,False
2026-08-14T08:37:27+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-14T08:37:27+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.024,0.961,0.978,0.024,0.962,True,False,False
2026-08-14T08:37:28+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.022,0.039,0.954,0.972,0.023,0.955,False,False,False
2026-08-14T08:37:28+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.037,0.967,0.979,0.014,0.968,False,False,False
2026-08-14T08:37:28+00:00,What price will Zcash hit in 2026?,reach,800.0,900.0,0.16,0.2,0.77,0.84,0.161,0.771,False,False,False
2026-08-14T08:37:28+00:00,What price will Aster hit in 2026?,reach,1.6,1.8,0.07,0.11,0.88,0.93,0.071,0.881,False,False,False
2026-08-14T08:37:28+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.04,0.95,0.974,0.032,0.951,False,False,False
2026-08-14T08:37:28+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.09,0.37,0.53,0.92,0.091,0.531,False,False,False
2026-08-14T08:37:29+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.86,0.92,0.011,0.861,False,False,False
2026-08-14T08:37:29+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.018,0.03,0.949,0.966,0.019,0.95,False,False,False
2026-08-14T08:37:30+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.057,0.95,0.96,0.029,0.951,False,False,False
2026-08-14T08:37:30+00:00,What price will Solana hit in August?,reach,110.0,120.0,0.004,0.008,0.993,0.994,0.005,0.994,False,True,False
2026-08-14T08:37:30+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.006,0.007,0.987,0.997,0.007,0.988,True,False,False
2026-08-14T08:37:30+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.003,0.004,0.995,0.997,0.004,0.996,True,False,False
2026-08-14T08:37:31+00:00,What price will Bitcoin hit August 10-16?,reach,66000.0,68000.0,0.016,0.017,0.988,0.989,0.017,0.989,False,True,False
2026-08-14T08:37:31+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.006,0.994,0.999,0.002,0.995,False,False,False
2026-08-14T08:42:32+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.978,0.022,0.977,True,False,False
2026-08-14T08:42:32+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.038,0.954,0.969,0.032,0.955,False,False,False
2026-08-14T08:42:32+00:00,What price will Ethereum hit in 2026?,reach,6000.0,6500.0,0.021,0.022,0.972,0.974,0.022,0.973,True,False,False
2026-08-14T08:42:32+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.929,0.97,0.036,0.93,True,False,False
2026-08-14T08:42:33+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.015,0.031,0.972,0.979,0.016,0.973,False,False,False
2026-08-14T08:42:33+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.924,0.979,0.041,0.925,False,False,False
2026-08-14T08:42:33+00:00,What price will XRP hit in 2026?,reach,3.6,3.8,0.012,0.047,0.959,0.972,0.013,0.96,False,False,False
2026-08-14T08:42:33+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.93,0.98,0.021,0.931,False,False,False
2026-08-14T08:42:33+00:00,What price will Dogecoin hit in 2026?,reach,0.44,0.48,0.013,0.059,0.947,0.97,0.014,0.948,False,False,False
2026-08-14T08:42:33+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.031,0.039,0.953,0.969,0.032,0.954,False,False,False
2026-08-14T08:42:34+00:00,What price will Ethena hit in 2026?,reach,0.32,0.36,0.07,0.09,0.88,0.94,0.071,0.881,False,False,False
2026-08-14T08:42:34+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-14T08:42:34+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.024,0.961,0.978,0.024,0.962,True,False,False
2026-08-14T08:42:34+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.022,0.039,0.954,0.972,0.023,0.955,False,False,False
2026-08-14T08:42:34+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.037,0.967,0.979,0.014,0.968,False,False,False
2026-08-14T08:42:34+00:00,What price will Zcash hit in 2026?,reach,800.0,900.0,0.16,0.2,0.77,0.84,0.161,0.771,False,False,False
2026-08-14T08:42:34+00:00,What price will Aster hit in 2026?,reach,1.6,1.8,0.07,0.11,0.88,0.94,0.071,0.881,False,False,False
2026-08-14T08:42:35+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.04,0.95,0.974,0.032,0.951,False,False,False
2026-08-14T08:42:35+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.09,0.37,0.53,0.92,0.091,0.531,False,False,False
2026-08-14T08:42:35+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.87,0.91,0.011,0.871,False,False,False
2026-08-14T08:42:35+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.018,0.03,0.95,0.966,0.019,0.951,False,False,False
