ts_deteccion_utc,market_id,activo,ventana_min,direccion,lag_apertura_s,restante_s,py_ask_yes,profundidad_ratio,profundidad_ask
2026-08-19T20:20:02+00:00,3709664,BTC,5,BUY_YES,2.04,298.0,0.58,295.4,0.58
2026-08-19T20:20:21+00:00,3709664,BTC,5,BUY_NO,21.41,278.6,0.45,72.2,0.57
2026-08-19T20:20:36+00:00,3709668,SOL,5,BUY_YES,36.3,263.7,0.63,98.2,0.63
2026-08-19T20:25:02+00:00,3709693,BTC,5,BUY_YES,2.02,298.0,0.62,535.8,0.62
2026-08-19T20:25:02+00:00,3709692,SOL,5,BUY_YES,2.02,298.0,0.68,132.4,0.68
2026-08-19T20:26:04+00:00,3709693,BTC,5,BUY_NO,64.25,235.8,0.43,165.2,0.58
2026-08-19T20:30:02+00:00,3709802,BTC,5,BUY_YES,2.13,297.9,0.56,148.5,0.57
2026-08-19T20:30:02+00:00,3709790,SOL,5,BUY_YES,2.14,297.9,0.69,0.0,0.73
2026-08-19T20:35:02+00:00,3709845,BTC,5,BUY_NO,2.02,298.0,0.45,48.2,0.56
2026-08-19T20:37:13+00:00,3709847,SOL,5,BUY_YES,133.53,166.5,0.55,109.3,0.55
2026-08-19T20:37:28+00:00,3709795,BTC,15,BUY_NO,448.61,451.4,0.43,2705.1,0.58
2026-08-19T20:40:08+00:00,3709899,BTC,5,BUY_YES,8.46,291.5,0.58,681.5,0.58
2026-08-19T20:42:36+00:00,3709899,BTC,5,BUY_NO,156.15,143.9,0.41,5.1,0.61
2026-08-19T20:43:33+00:00,3709901,SOL,5,BUY_YES,212.73,87.3,0.58,0.0,0.89
2026-08-19T20:45:02+00:00,3709910,BTC,5,BUY_NO,2.05,298.0,0.41,104.0,0.6
2026-08-19T20:45:09+00:00,3709912,BTC,15,BUY_NO,7.02,893.0,0.45,171.9,0.55
2026-08-19T20:45:24+00:00,3709915,SOL,5,BUY_YES,24.48,275.5,0.64,170.1,0.6
2026-08-19T20:45:46+00:00,3709910,BTC,5,BUY_YES,46.22,253.8,0.55,326.1,0.55
2026-08-19T20:50:02+00:00,3709938,SOL,5,BUY_YES,2.01,298.0,0.7,330.9,0.63
2026-08-19T20:50:02+00:00,3709939,BTC,5,BUY_YES,2.01,298.0,0.63,509.0,0.63
2026-08-19T20:55:02+00:00,3709951,SOL,5,BUY_YES,2.04,298.0,0.6,0.5,0.6
2026-08-19T20:55:17+00:00,3709950,BTC,5,BUY_NO,6.92,293.1,0.41,0.0,0.69
2026-08-19T20:56:04+00:00,3709950,BTC,5,BUY_YES,64.87,235.1,0.55,675.8,0.53
2026-08-19T21:00:14+00:00,3710004,BTC,5,BUY_NO,14.18,285.8,0.4,390.9,0.62
2026-08-19T21:00:15+00:00,3710010,BTC,15,BUY_NO,15.12,884.9,0.44,303.2,0.57
2026-08-19T21:00:18+00:00,3709985,SOL,5,BUY_YES,18.41,281.6,0.69,3.4,0.72
2026-08-19T21:01:28+00:00,3710004,BTC,5,BUY_YES,88.61,211.4,0.56,236.0,0.57
2026-08-19T21:05:02+00:00,3710044,SOL,5,BUY_YES,2.04,298.0,0.83,150.8,0.82
2026-08-19T21:05:02+00:00,3710046,BTC,5,BUY_YES,2.03,298.0,0.75,1371.0,0.75
2026-08-19T21:10:02+00:00,3710054,BTC,5,BUY_YES,2.05,298.0,0.59,11.4,0.61
2026-08-19T21:10:02+00:00,3710055,SOL,5,BUY_YES,2.01,298.0,0.55,104.9,0.55
2026-08-19T21:10:12+00:00,3710054,BTC,5,BUY_NO,12.02,288.0,0.41,101.7,0.6
2026-08-19T21:15:02+00:00,3710073,BTC,5,BUY_YES,2.03,298.0,0.55,0.0,0.59
2026-08-19T21:15:20+00:00,3710075,SOL,5,BUY_YES,19.87,280.1,0.55,29.9,0.57
2026-08-19T21:16:31+00:00,3710084,BTC,15,BUY_NO,91.13,808.9,0.44,194.8,0.57
2026-08-19T21:16:31+00:00,3710073,BTC,5,BUY_NO,91.13,208.9,0.41,0.0,0.62
2026-08-19T21:20:02+00:00,3710091,SOL,5,BUY_YES,2.01,298.0,0.68,100.0,0.69
2026-08-19T21:20:02+00:00,3710090,BTC,5,BUY_YES,2.01,298.0,0.76,438.1,0.78
2026-08-19T21:25:02+00:00,3710097,BTC,5,BUY_NO,2.0,298.0,0.34,58.9,0.67
2026-08-19T21:25:03+00:00,3710095,SOL,5,BUY_YES,3.22,296.8,0.81,20.7,0.81
2026-08-19T21:26:36+00:00,3710097,BTC,5,BUY_YES,96.52,203.5,0.55,430.9,0.55
2026-08-19T21:30:03+00:00,3710188,BTC,15,BUY_NO,2.13,897.9,0.45,0.0,0.6
2026-08-19T21:30:03+00:00,3710190,BTC,5,BUY_NO,2.13,297.9,0.42,0.0,0.66
2026-08-19T21:30:03+00:00,3710196,SOL,5,BUY_YES,2.13,297.9,0.61,733.4,0.46
2026-08-19T21:30:27+00:00,3710190,BTC,5,BUY_YES,26.93,273.1,0.65,1111.7,0.56
2026-08-19T21:35:02+00:00,3710241,BTC,5,BUY_YES,2.0,298.0,0.63,78.0,0.64
2026-08-19T21:36:16+00:00,3710241,BTC,5,BUY_NO,76.2,223.8,0.45,88.0,0.56
2026-08-19T21:40:02+00:00,3710243,SOL,5,BUY_YES,2.01,298.0,0.78,682.8,0.65
2026-08-19T21:40:03+00:00,3710242,BTC,5,BUY_NO,3.34,296.7,0.44,269.5,0.57
2026-08-19T21:41:05+00:00,3710242,BTC,5,BUY_YES,65.33,234.7,0.55,214.2,0.56
2026-08-19T21:45:04+00:00,3710272,BTC,5,BUY_YES,2.18,297.8,0.72,1214.2,0.66
2026-08-19T21:45:02+00:00,3710270,SOL,5,BUY_YES,2.16,297.8,0.7,583.8,0.6
2026-08-19T21:48:27+00:00,3710272,BTC,5,BUY_NO,206.18,93.8,0.43,0.0,0.65
2026-08-19T21:48:29+00:00,3710261,BTC,15,BUY_NO,209.17,690.8,0.45,213.3,0.57
2026-08-19T21:50:04+00:00,3710313,SOL,5,BUY_YES,2.46,297.5,0.6,89.5,0.6
2026-08-19T21:50:04+00:00,3710307,BTC,5,BUY_YES,2.27,297.7,0.7,447.0,0.7
2026-08-19T21:50:55+00:00,3710307,BTC,5,BUY_NO,54.83,245.2,0.45,920.8,0.5
2026-08-19T21:55:02+00:00,3710323,BTC,5,BUY_NO,2.01,298.0,0.44,162.6,0.57
2026-08-19T21:55:13+00:00,3710326,SOL,5,BUY_YES,13.44,286.6,0.59,0.0,0.63
2026-08-19T21:55:14+00:00,3710323,BTC,5,BUY_YES,14.43,285.6,0.57,75.3,0.58
2026-08-19T22:00:03+00:00,3710405,SOL,5,BUY_YES,2.08,297.9,0.76,78.4,0.76
2026-08-19T22:00:02+00:00,3710402,BTC,5,BUY_YES,2.01,298.0,0.68,0.0,0.75
2026-08-19T22:01:27+00:00,3710402,BTC,5,BUY_NO,87.12,212.9,0.43,365.0,0.58
2026-08-19T22:01:28+00:00,3710403,BTC,15,BUY_NO,88.16,811.8,0.45,219.5,0.56
2026-08-19T22:05:02+00:00,3710431,SOL,5,BUY_YES,2.03,298.0,0.57,55.7,0.58
2026-08-19T22:05:02+00:00,3710429,BTC,5,BUY_NO,2.09,297.9,0.42,81.1,0.6
2026-08-19T22:10:07+00:00,3710467,BTC,5,BUY_NO,7.62,292.4,0.45,331.6,0.56
2026-08-19T22:11:39+00:00,3710467,BTC,5,BUY_YES,99.87,200.1,0.56,118.1,0.57
2026-08-19T22:15:02+00:00,3710485,BTC,5,BUY_NO,2.03,298.0,0.32,2579.2,0.57
2026-08-19T22:15:02+00:00,3710483,BTC,15,BUY_NO,2.06,897.9,0.41,4669.1,0.52
2026-08-19T22:15:12+00:00,3710474,SOL,5,BUY_YES,7.57,292.4,0.64,500.2,0.56
2026-08-19T22:18:01+00:00,3710485,BTC,5,BUY_YES,181.4,118.6,0.58,502.2,0.58
2026-08-19T22:20:02+00:00,3710575,BTC,5,BUY_NO,2.05,298.0,0.42,0.0,0.65
2026-08-19T22:21:21+00:00,3710568,SOL,5,BUY_YES,81.72,218.3,0.56,54.3,0.56
2026-08-19T22:25:02+00:00,3710584,BTC,5,BUY_NO,2.0,298.0,0.45,122.2,0.56
2026-08-19T22:30:03+00:00,3710599,BTC,5,BUY_NO,2.13,297.9,0.44,235.9,0.56
2026-08-19T22:30:50+00:00,3710611,SOL,5,BUY_YES,50.44,249.6,0.72,105.7,0.73
2026-08-19T22:30:52+00:00,3710599,BTC,5,BUY_YES,52.29,247.7,0.68,0.0,0.73
2026-08-19T22:31:39+00:00,3710598,BTC,15,BUY_NO,99.05,800.9,0.44,376.3,0.54
2026-08-19T22:35:02+00:00,3710655,SOL,5,BUY_YES,2.0,298.0,0.76,114.7,0.69
2026-08-19T22:35:02+00:00,3710652,BTC,5,BUY_YES,2.0,298.0,0.62,582.0,0.61
2026-08-19T22:36:07+00:00,3710652,BTC,5,BUY_NO,67.69,232.3,0.44,278.0,0.57
2026-08-19T22:40:03+00:00,3710790,SOL,5,BUY_YES,3.56,296.4,0.7,136.2,0.7
2026-08-19T22:40:03+00:00,3710786,BTC,5,BUY_YES,3.57,296.4,0.7,715.4,0.7
2026-08-19T22:43:49+00:00,3710786,BTC,5,BUY_NO,222.53,77.5,0.37,217.1,0.64
2026-08-19T22:45:02+00:00,3710823,BTC,5,BUY_NO,2.12,297.9,0.4,673.0,0.59
2026-08-19T22:45:25+00:00,3710821,BTC,15,BUY_NO,24.06,875.9,0.39,4935.7,0.62
2026-08-19T22:50:02+00:00,3710880,BTC,5,BUY_YES,2.0,298.0,0.75,23.8,0.78
2026-08-19T22:50:03+00:00,3710881,SOL,5,BUY_YES,2.3,297.7,0.66,74.5,0.67
2026-08-19T22:53:52+00:00,3710880,BTC,5,BUY_NO,232.36,67.6,0.4,165.6,0.61
2026-08-19T22:55:17+00:00,3710932,BTC,5,BUY_YES,11.89,288.1,0.6,643.2,0.6
2026-08-19T22:55:26+00:00,3710931,SOL,5,BUY_YES,26.06,273.9,0.75,59.2,0.77
2026-08-19T23:00:02+00:00,3711012,SOL,5,BUY_YES,2.06,297.9,0.65,129.6,0.66
2026-08-19T23:00:27+00:00,3711009,BTC,5,BUY_YES,8.01,292.0,0.62,3713.5,0.38
2026-08-19T23:00:29+00:00,3710999,BTC,15,BUY_NO,27.03,873.0,0.45,0.0,0.58
2026-08-19T23:00:30+00:00,3711009,BTC,5,BUY_NO,29.64,270.4,0.34,1333.7,0.62
2026-08-19T23:05:25+00:00,3711019,BTC,5,BUY_YES,25.18,274.8,0.69,1123.4,0.69
2026-08-19T23:06:59+00:00,3711017,SOL,5,BUY_YES,119.43,180.6,0.58,61.8,0.58
2026-08-19T23:10:02+00:00,3711023,BTC,5,BUY_NO,2.09,297.9,0.34,596.3,0.67
2026-08-19T23:11:32+00:00,3711023,BTC,5,BUY_YES,92.39,207.6,0.63,486.1,0.62
2026-08-19T23:12:17+00:00,3711028,SOL,5,BUY_YES,137.06,162.9,0.56,3.2,0.56
2026-08-19T23:15:02+00:00,3711047,BTC,15,BUY_NO,2.74,897.3,0.45,177.9,0.56
2026-08-19T23:15:21+00:00,3711037,BTC,5,BUY_YES,20.95,279.0,0.56,971.1,0.53
2026-08-19T23:16:01+00:00,3711041,SOL,5,BUY_YES,35.22,264.8,0.65,38.8,0.65
2026-08-19T23:16:43+00:00,3711037,BTC,5,BUY_NO,103.24,196.8,0.45,358.1,0.56
2026-08-19T23:20:02+00:00,3711057,SOL,5,BUY_YES,2.0,298.0,0.59,85.7,0.59
2026-08-19T23:20:04+00:00,3711056,BTC,5,BUY_NO,4.45,295.5,0.41,165.1,0.6
2026-08-19T23:25:07+00:00,3711084,BTC,5,BUY_NO,7.01,293.0,0.38,324.4,0.63
2026-08-19T23:25:10+00:00,3711087,SOL,5,BUY_YES,10.45,289.6,0.57,37.9,0.57
2026-08-19T23:26:56+00:00,3711084,BTC,5,BUY_YES,116.72,183.3,0.6,63.2,0.62
2026-08-19T23:30:02+00:00,3711123,BTC,5,BUY_NO,2.18,297.8,0.42,95.2,0.6
2026-08-19T23:30:02+00:00,3711111,BTC,15,BUY_NO,2.06,897.9,0.45,21.7,0.57
2026-08-19T23:35:02+00:00,3711165,SOL,5,BUY_YES,2.0,298.0,0.55,53.8,0.56
2026-08-19T23:35:02+00:00,3711164,BTC,5,BUY_NO,2.02,298.0,0.37,419.9,0.64
2026-08-19T23:36:55+00:00,3711164,BTC,5,BUY_YES,115.35,184.7,0.59,397.5,0.59
2026-08-19T23:40:02+00:00,3711329,BTC,5,BUY_NO,2.12,297.9,0.36,502.7,0.65
2026-08-19T23:40:05+00:00,3711326,SOL,5,BUY_YES,5.78,294.2,0.63,122.8,0.63
2026-08-19T23:40:28+00:00,3711329,BTC,5,BUY_YES,28.71,271.3,0.56,481.1,0.54
2026-08-19T23:45:03+00:00,3711358,BTC,5,BUY_NO,2.07,297.9,0.41,58.4,0.61
2026-08-19T23:45:03+00:00,3711359,BTC,15,BUY_NO,3.78,896.2,0.45,99.6,0.56
2026-08-19T23:50:02+00:00,3711382,BTC,5,BUY_NO,2.41,297.6,0.29,336.8,0.72
2026-08-19T23:51:02+00:00,3711382,BTC,5,BUY_YES,62.75,237.3,0.55,477.8,0.55
2026-08-19T23:51:12+00:00,3711377,SOL,5,BUY_YES,72.78,227.2,0.58,240.4,0.55
2026-08-19T23:55:02+00:00,3711431,BTC,5,BUY_NO,2.0,298.0,0.35,355.6,0.66
2026-08-19T23:55:06+00:00,3711427,SOL,5,BUY_YES,6.82,293.2,0.55,80.0,0.55
2026-08-19T23:55:19+00:00,3711431,BTC,5,BUY_YES,19.64,280.4,0.55,415.5,0.53
2026-08-20T00:00:02+00:00,3711485,SOL,5,BUY_YES,2.12,297.9,0.55,5.4,0.55
2026-08-20T00:00:06+00:00,3711486,BTC,5,BUY_YES,6.73,293.3,0.55,239.3,0.55
2026-08-20T00:00:11+00:00,3711486,BTC,5,BUY_NO,11.6,288.4,0.42,954.8,0.55
2026-08-20T00:05:03+00:00,3711500,BTC,5,BUY_YES,3.29,296.7,0.55,303.2,0.55
2026-08-20T00:05:13+00:00,3711500,BTC,5,BUY_NO,13.16,286.8,0.38,320.7,0.64
2026-08-20T00:06:24+00:00,3711502,SOL,5,BUY_YES,84.45,215.5,0.55,26.2,0.55
2026-08-20T00:10:05+00:00,3711666,BTC,5,BUY_YES,5.51,294.5,0.56,40.9,0.58
2026-08-20T00:12:21+00:00,3711666,BTC,5,BUY_NO,141.31,158.7,0.38,170.7,0.63
2026-08-20T00:15:02+00:00,3711679,SOL,5,BUY_YES,2.02,298.0,0.74,421.8,0.68
2026-08-20T00:15:03+00:00,3711686,BTC,5,BUY_YES,2.07,297.9,0.66,793.3,0.66
2026-08-20T00:20:02+00:00,3711700,BTC,5,BUY_YES,2.01,298.0,0.69,439.8,0.69
2026-08-20T00:20:02+00:00,3711698,SOL,5,BUY_YES,2.03,298.0,0.63,3.0,0.63
2026-08-20T00:22:56+00:00,3711700,BTC,5,BUY_NO,176.36,123.6,0.45,0.0,0.58
2026-08-20T00:25:02+00:00,3711707,BTC,5,BUY_NO,2.0,298.0,0.39,259.4,0.62
2026-08-20T00:25:30+00:00,3711709,SOL,5,BUY_YES,29.96,270.0,0.57,58.4,0.57
2026-08-20T00:26:17+00:00,3711707,BTC,5,BUY_YES,77.45,222.5,0.55,344.3,0.55
2026-08-20T00:30:02+00:00,3711733,SOL,5,BUY_YES,2.01,298.0,0.57,225.0,0.51
2026-08-20T00:30:05+00:00,3711722,BTC,5,BUY_YES,5.71,294.3,0.57,318.4,0.57
2026-08-20T00:30:23+00:00,3711722,BTC,5,BUY_NO,23.73,276.3,0.45,288.0,0.56
2026-08-20T00:30:26+00:00,3711730,BTC,15,BUY_NO,26.04,874.0,0.44,63.9,0.57
2026-08-20T00:35:06+00:00,3711777,BTC,5,BUY_NO,6.4,293.6,0.44,123.1,0.57
2026-08-20T00:38:57+00:00,3711777,BTC,5,BUY_YES,237.56,62.4,0.74,216.3,0.69
2026-08-20T00:40:02+00:00,3712883,SOL,5,BUY_YES,2.02,298.0,0.73,380.9,0.68
2026-08-20T00:40:08+00:00,3712882,BTC,5,BUY_NO,8.57,291.4,0.45,144.1,0.56
2026-08-20T00:45:04+00:00,3712908,BTC,5,BUY_YES,4.83,295.2,0.65,533.9,0.65
2026-08-20T00:45:08+00:00,3712911,SOL,5,BUY_YES,8.69,291.3,0.56,81.4,0.56
2026-08-20T00:50:03+00:00,3712929,BTC,5,BUY_YES,3.16,296.8,0.56,223.6,0.57
2026-08-20T00:51:02+00:00,3712929,BTC,5,BUY_NO,62.26,237.7,0.42,149.4,0.59
2026-08-20T00:51:47+00:00,3712910,BTC,15,BUY_NO,407.7,492.3,0.44,81.6,0.57
2026-08-20T00:55:02+00:00,3712944,BTC,5,BUY_YES,2.01,298.0,0.59,574.4,0.59
2026-08-20T00:55:02+00:00,3712947,SOL,5,BUY_YES,2.0,298.0,0.6,117.1,0.6
2026-08-20T00:55:18+00:00,3712944,BTC,5,BUY_NO,18.05,282.0,0.41,313.3,0.6
2026-08-20T01:00:02+00:00,3713006,SOL,5,BUY_YES,2.04,298.0,0.65,64.8,0.65
2026-08-20T01:00:03+00:00,3713005,BTC,5,BUY_NO,3.43,296.6,0.41,0.0,0.62
2026-08-20T01:00:08+00:00,3713003,BTC,15,BUY_NO,8.36,891.6,0.45,64.1,0.56
2026-08-20T01:00:26+00:00,3713005,BTC,5,BUY_YES,26.32,273.7,0.55,657.1,0.55
2026-08-20T01:05:02+00:00,3713015,BTC,5,BUY_NO,2.01,298.0,0.45,111.3,0.57
2026-08-20T01:05:08+00:00,3713010,SOL,5,BUY_YES,8.5,291.5,0.55,16.0,0.55
2026-08-20T01:10:02+00:00,3713022,BTC,5,BUY_NO,2.03,298.0,0.39,562.7,0.62
2026-08-20T01:11:40+00:00,3713022,BTC,5,BUY_YES,100.89,199.1,0.59,377.9,0.59
2026-08-20T01:12:14+00:00,3713025,SOL,5,BUY_YES,134.56,165.4,0.64,21.9,0.64
2026-08-20T01:15:02+00:00,3713029,BTC,5,BUY_NO,2.18,297.8,0.44,114.9,0.57
2026-08-20T01:15:02+00:00,3713037,SOL,5,BUY_YES,2.14,297.9,0.61,104.5,0.61
2026-08-20T01:15:08+00:00,3713029,BTC,5,BUY_YES,8.6,291.4,0.56,599.7,0.55
2026-08-20T01:16:03+00:00,3713031,BTC,15,BUY_NO,63.65,836.3,0.43,69.8,0.58
2026-08-20T01:20:02+00:00,3713050,BTC,5,BUY_YES,2.03,298.0,0.68,658.6,0.69
2026-08-20T01:20:02+00:00,3713052,SOL,5,BUY_YES,2.02,298.0,0.7,3.2,0.68
2026-08-20T01:21:09+00:00,3713050,BTC,5,BUY_NO,69.81,230.2,0.44,100.8,0.57
2026-08-20T01:25:02+00:00,3713097,BTC,5,BUY_NO,2.02,298.0,0.42,843.0,0.55
2026-08-20T01:30:02+00:00,3713105,BTC,5,BUY_YES,2.01,298.0,0.59,1093.6,0.55
2026-08-20T01:30:11+00:00,3713105,BTC,5,BUY_NO,11.79,288.2,0.43,355.4,0.58
2026-08-20T01:31:40+00:00,3713111,SOL,5,BUY_YES,100.2,199.8,0.56,60.2,0.56
2026-08-20T01:35:02+00:00,3713169,BTC,5,BUY_YES,2.01,298.0,0.76,21.8,0.76
2026-08-20T01:35:02+00:00,3713167,SOL,5,BUY_YES,2.01,298.0,0.75,75.8,0.72
2026-08-20T01:40:02+00:00,3713183,SOL,5,BUY_YES,2.05,297.9,0.58,14.1,0.58
2026-08-20T01:40:10+00:00,3713180,BTC,5,BUY_YES,10.73,289.3,0.55,318.6,0.55
2026-08-20T01:45:03+00:00,3713200,SOL,5,BUY_YES,2.1,297.9,0.76,115.0,0.76
2026-08-20T01:45:04+00:00,3713205,BTC,5,BUY_YES,2.1,297.9,0.59,694.6,0.59
2026-08-20T01:50:02+00:00,3713377,SOL,5,BUY_YES,2.01,298.0,0.55,85.2,0.54
2026-08-20T01:50:04+00:00,3713365,BTC,5,BUY_YES,4.42,295.6,0.57,500.3,0.54
2026-08-20T01:51:18+00:00,3713365,BTC,5,BUY_NO,78.15,221.9,0.42,278.5,0.59
2026-08-20T01:55:02+00:00,3713411,SOL,5,BUY_YES,2.03,298.0,0.7,156.5,0.7
2026-08-20T01:55:04+00:00,3713417,BTC,5,BUY_YES,4.5,295.5,0.55,366.2,0.55
2026-08-20T01:55:18+00:00,3713417,BTC,5,BUY_NO,18.13,281.9,0.44,164.8,0.57
2026-08-20T02:00:03+00:00,3713464,SOL,5,BUY_YES,2.6,297.4,0.8,219.9,0.8
2026-08-20T02:00:04+00:00,3713460,BTC,5,BUY_YES,4.17,295.8,0.55,0.0,0.59
2026-08-20T02:00:05+00:00,3713460,BTC,5,BUY_NO,5.39,294.6,0.42,382.1,0.59
2026-08-20T02:00:07+00:00,3713459,BTC,15,BUY_NO,7.73,892.3,0.45,2456.4,0.56
2026-08-20T02:05:08+00:00,3713481,BTC,5,BUY_NO,8.11,291.9,0.45,138.3,0.56
2026-08-20T02:10:02+00:00,3713486,BTC,5,BUY_NO,2.01,298.0,0.37,0.0,0.67
2026-08-20T02:11:45+00:00,3713487,SOL,5,BUY_YES,105.39,194.6,0.55,91.4,0.55
2026-08-20T02:12:08+00:00,3713486,BTC,5,BUY_YES,128.56,171.4,0.56,148.3,0.56
2026-08-20T02:15:02+00:00,3713501,SOL,5,BUY_YES,2.08,297.9,0.56,158.6,0.53
2026-08-20T02:15:15+00:00,3713496,BTC,5,BUY_YES,15.31,284.7,0.58,305.3,0.58
2026-08-20T02:16:33+00:00,3713502,BTC,15,BUY_NO,92.4,807.6,0.43,15.0,0.58
2026-08-20T02:16:33+00:00,3713496,BTC,5,BUY_NO,93.26,206.7,0.39,0.0,0.66
2026-08-20T02:20:08+00:00,3713516,BTC,5,BUY_NO,8.67,291.3,0.36,48.5,0.66
2026-08-20T02:23:31+00:00,3713514,SOL,5,BUY_YES,211.79,88.2,0.64,189.5,0.63
2026-08-20T02:25:02+00:00,3713523,BTC,5,BUY_NO,2.02,298.0,0.37,293.0,0.64
2026-08-20T02:30:05+00:00,3713527,BTC,5,BUY_NO,4.57,295.4,0.45,939.9,0.49
2026-08-20T02:30:06+00:00,3713527,BTC,5,BUY_YES,6.64,293.4,0.55,805.1,0.55
2026-08-20T02:30:29+00:00,3713536,SOL,5,BUY_YES,29.16,270.8,0.55,72.4,0.48
2026-08-20T02:31:58+00:00,3713528,BTC,15,BUY_NO,118.17,781.8,0.45,148.9,0.56
2026-08-20T02:35:03+00:00,3713581,BTC,5,BUY_NO,2.39,297.6,0.32,65.0,0.7
2026-08-20T02:35:03+00:00,3713580,SOL,5,BUY_YES,2.43,297.6,0.57,85.5,0.56
2026-08-20T02:40:02+00:00,3713585,SOL,5,BUY_YES,2.02,298.0,0.61,105.5,0.62
2026-08-20T02:40:11+00:00,3713589,BTC,5,BUY_NO,10.99,289.0,0.45,10.9,0.57
2026-08-20T02:45:02+00:00,3713601,BTC,5,BUY_NO,2.07,297.9,0.43,73.3,0.58
2026-08-20T02:45:06+00:00,3713601,BTC,5,BUY_YES,6.32,293.7,0.64,668.9,0.64
2026-08-20T02:45:23+00:00,3713611,SOL,5,BUY_YES,23.87,276.1,0.58,56.2,0.58
2026-08-20T02:48:01+00:00,3713609,BTC,15,BUY_NO,181.11,718.9,0.45,73.0,0.56
2026-08-20T02:50:04+00:00,3713625,BTC,5,BUY_NO,4.63,295.4,0.44,133.7,0.57
2026-08-20T02:50:08+00:00,3713625,BTC,5,BUY_YES,8.12,291.9,0.57,137.6,0.57
2026-08-20T02:50:08+00:00,3713624,SOL,5,BUY_YES,8.35,291.7,0.58,112.4,0.58
2026-08-20T02:55:02+00:00,3713646,BTC,5,BUY_YES,2.03,298.0,0.61,407.2,0.61
2026-08-20T02:55:02+00:00,3713641,SOL,5,BUY_YES,2.01,298.0,0.62,94.4,0.62
2026-08-20T02:56:00+00:00,3713646,BTC,5,BUY_NO,60.9,239.1,0.45,13.6,0.57
2026-08-20T03:00:06+00:00,3713681,SOL,5,BUY_YES,6.03,294.0,0.58,84.3,0.58
2026-08-20T03:00:08+00:00,3713666,BTC,5,BUY_NO,8.69,291.3,0.44,0.0,0.59
2026-08-20T03:00:11+00:00,3713680,BTC,15,BUY_NO,10.7,889.3,0.45,116.1,0.56
2026-08-20T03:05:02+00:00,3713697,BTC,5,BUY_NO,2.01,298.0,0.38,1039.9,0.61
2026-08-20T03:05:32+00:00,3713697,BTC,5,BUY_YES,32.61,267.4,0.57,321.4,0.57
2026-08-20T03:10:04+00:00,3713704,BTC,5,BUY_NO,4.03,296.0,0.38,315.6,0.62
2026-08-20T03:10:07+00:00,3713709,SOL,5,BUY_YES,7.3,292.7,0.55,56.4,0.55
2026-08-20T03:15:05+00:00,3713744,BTC,5,BUY_NO,4.37,295.6,0.42,327.0,0.58
2026-08-20T03:15:10+00:00,3713741,SOL,5,BUY_YES,10.06,289.9,0.57,59.0,0.58
2026-08-20T03:15:16+00:00,3713744,BTC,5,BUY_YES,16.73,283.3,0.55,128.0,0.56
2026-08-20T03:20:02+00:00,3713758,BTC,5,BUY_YES,2.0,298.0,0.7,515.0,0.7
2026-08-20T03:20:02+00:00,3713762,SOL,5,BUY_YES,2.01,298.0,0.59,29.0,0.61
2026-08-20T03:22:23+00:00,3713758,BTC,5,BUY_NO,142.95,157.1,0.4,543.8,0.61
2026-08-20T03:25:26+00:00,3713766,BTC,5,BUY_NO,25.98,274.0,0.41,140.3,0.6
2026-08-20T03:26:01+00:00,3713740,BTC,15,BUY_NO,661.34,238.7,0.45,327.1,0.56
2026-08-20T03:30:02+00:00,3713798,SOL,5,BUY_YES,2.02,298.0,0.62,440.6,0.5
2026-08-20T03:30:02+00:00,3713793,BTC,5,BUY_YES,2.02,298.0,0.56,0.0,0.6
2026-08-20T03:35:02+00:00,3713842,BTC,5,BUY_NO,2.02,298.0,0.45,31.5,0.57
2026-08-20T03:37:19+00:00,3713844,SOL,5,BUY_YES,139.26,160.7,0.64,0.0,0.8
2026-08-20T03:37:19+00:00,3713842,BTC,5,BUY_YES,139.3,160.7,0.6,0.0,0.65
2026-08-20T03:40:04+00:00,3713870,SOL,5,BUY_YES,3.99,296.0,0.55,82.6,0.54
2026-08-20T03:40:04+00:00,3713866,BTC,5,BUY_YES,4.07,295.9,0.61,573.5,0.61
2026-08-20T03:40:41+00:00,3713866,BTC,5,BUY_NO,41.04,259.0,0.45,38.0,0.56
2026-08-20T03:45:05+00:00,3713918,BTC,5,BUY_YES,4.31,295.7,0.62,491.5,0.62
2026-08-20T03:45:05+00:00,3713923,SOL,5,BUY_YES,2.89,297.1,0.57,58.4,0.57
2026-08-20T03:50:27+00:00,3713930,BTC,5,BUY_NO,27.37,272.6,0.43,182.8,0.58
2026-08-20T03:51:46+00:00,3713927,SOL,5,BUY_YES,106.02,194.0,0.6,31.9,0.6
2026-08-20T03:55:04+00:00,3714223,BTC,5,BUY_NO,4.24,295.8,0.41,95.3,0.6
2026-08-20T03:55:45+00:00,3713922,BTC,15,BUY_NO,645.47,254.5,0.43,829.6,0.58
2026-08-20T03:58:18+00:00,3714223,BTC,5,BUY_YES,198.39,101.6,0.55,403.2,0.55
2026-08-20T04:00:06+00:00,3714253,BTC,5,BUY_NO,5.17,294.8,0.42,239.0,0.59
2026-08-20T04:00:14+00:00,3714273,BTC,15,BUY_NO,14.47,885.5,0.45,206.4,0.57
2026-08-20T04:00:34+00:00,3714254,SOL,5,BUY_YES,34.19,265.8,0.63,51.7,0.64
2026-08-20T04:00:39+00:00,3714253,BTC,5,BUY_YES,39.2,260.8,0.55,316.7,0.55
