ts_end,ts_poll_utc,restante_s,activo,direccion_implicita,accepting_orders,closed_flag,t_lectura_estado_ms
1789460100,2026-09-15T08:14:57.035+00:00,2.965,XRP,Up,True,False,55.6
1789460100,2026-09-15T08:14:57.035+00:00,2.965,DOGE,Up,True,False,51.7
1789460100,2026-09-15T08:14:57.035+00:00,2.965,BNB,Up,True,False,84.0
1789460100,2026-09-15T08:14:57.185+00:00,2.815,BTC,Up,True,False,69.1
1789460100,2026-09-15T08:14:57.185+00:00,2.815,ETH,Up,True,False,48.0
1789460100,2026-09-15T08:14:57.185+00:00,2.815,SOL,Up,True,False,60.0
1789460100,2026-09-15T08:14:57.185+00:00,2.815,XRP,Up,True,False,52.1
1789460100,2026-09-15T08:14:57.185+00:00,2.815,DOGE,Up,True,False,56.7
1789460100,2026-09-15T08:14:57.185+00:00,2.815,BNB,Up,True,False,58.8
1789460100,2026-09-15T08:14:57.335+00:00,2.664,BTC,Up,True,False,48.8
1789460100,2026-09-15T08:14:57.335+00:00,2.664,ETH,Up,True,False,71.4
1789460100,2026-09-15T08:14:57.335+00:00,2.664,SOL,Up,True,False,52.8
1789460100,2026-09-15T08:14:57.335+00:00,2.664,XRP,Up,True,False,52.8
1789460100,2026-09-15T08:14:57.335+00:00,2.664,DOGE,Up,True,False,57.2
1789460100,2026-09-15T08:14:57.335+00:00,2.664,BNB,Up,True,False,48.9
1789460100,2026-09-15T08:14:57.485+00:00,2.514,BTC,Up,,,19.5
1789460100,2026-09-15T08:14:57.485+00:00,2.514,ETH,Up,,,14.6
1789460100,2026-09-15T08:14:57.485+00:00,2.514,SOL,Up,,,8.4
1789460100,2026-09-15T08:14:57.485+00:00,2.514,XRP,Up,,,8.1
1789460100,2026-09-15T08:14:57.485+00:00,2.514,DOGE,Up,,,13.0
1789460100,2026-09-15T08:14:57.485+00:00,2.514,BNB,Up,,,7.8
1789460100,2026-09-15T08:14:57.637+00:00,2.363,BTC,Up,,,10.5
1789460100,2026-09-15T08:14:57.637+00:00,2.363,ETH,Up,,,17.7
1789460100,2026-09-15T08:14:57.637+00:00,2.363,SOL,Up,,,7.3
1789460100,2026-09-15T08:14:57.637+00:00,2.363,XRP,Up,,,9.3
1789460100,2026-09-15T08:14:57.637+00:00,2.363,DOGE,Up,,,10.1
1789460100,2026-09-15T08:14:57.637+00:00,2.363,BNB,Up,,,13.5
1789460100,2026-09-15T08:14:57.787+00:00,2.213,BTC,Up,,,14.7
1789460100,2026-09-15T08:14:57.787+00:00,2.213,ETH,Up,,,12.0
1789460100,2026-09-15T08:14:57.787+00:00,2.213,SOL,Up,,,7.5
1789460100,2026-09-15T08:14:57.787+00:00,2.213,XRP,Up,,,15.1
1789460100,2026-09-15T08:14:57.787+00:00,2.213,DOGE,Up,,,9.0
1789460100,2026-09-15T08:14:57.787+00:00,2.213,BNB,Up,,,9.4
1789460100,2026-09-15T08:14:57.937+00:00,2.062,BTC,Up,,,9.7
1789460100,2026-09-15T08:14:57.937+00:00,2.062,ETH,Up,,,32.0
1789460100,2026-09-15T08:14:57.937+00:00,2.062,SOL,Up,,,9.9
1789460100,2026-09-15T08:14:57.937+00:00,2.062,XRP,Up,,,12.6
1789460100,2026-09-15T08:14:57.937+00:00,2.062,DOGE,Up,,,11.8
1789460100,2026-09-15T08:14:57.937+00:00,2.062,BNB,Up,,,10.1
1789460100,2026-09-15T08:14:58.087+00:00,1.912,BTC,Up,True,False,52.1
1789460100,2026-09-15T08:14:58.087+00:00,1.912,ETH,Up,True,False,52.4
1789460100,2026-09-15T08:14:58.087+00:00,1.912,SOL,Up,True,False,58.6
1789460100,2026-09-15T08:14:58.087+00:00,1.912,XRP,Up,True,False,110.6
1789460100,2026-09-15T08:14:58.087+00:00,1.912,DOGE,Up,True,False,53.3
1789460100,2026-09-15T08:14:58.087+00:00,1.912,BNB,Up,True,False,53.2
1789460100,2026-09-15T08:14:58.237+00:00,1.762,BTC,Up,True,False,48.6
1789460100,2026-09-15T08:14:58.237+00:00,1.762,ETH,Up,True,False,50.8
1789460100,2026-09-15T08:14:58.237+00:00,1.762,SOL,Up,True,False,52.7
1789460100,2026-09-15T08:14:58.237+00:00,1.762,XRP,Up,True,False,121.9
1789460100,2026-09-15T08:14:58.237+00:00,1.762,DOGE,Up,True,False,57.8
1789460100,2026-09-15T08:14:58.237+00:00,1.762,BNB,Up,True,False,59.6
1789460100,2026-09-15T08:14:58.387+00:00,1.612,BTC,Up,True,False,53.1
1789460100,2026-09-15T08:14:58.387+00:00,1.612,ETH,Up,True,False,53.4
1789460100,2026-09-15T08:14:58.387+00:00,1.612,SOL,Up,True,False,53.0
1789460100,2026-09-15T08:14:58.387+00:00,1.612,XRP,Up,True,False,53.2
1789460100,2026-09-15T08:14:58.387+00:00,1.612,DOGE,Up,True,False,58.8
1789460100,2026-09-15T08:14:58.387+00:00,1.612,BNB,Up,True,False,87.8
1789460100,2026-09-15T08:14:58.538+00:00,1.462,BTC,Up,,,7.2
1789460100,2026-09-15T08:14:58.538+00:00,1.462,ETH,Up,,,22.1
1789460100,2026-09-15T08:14:58.538+00:00,1.462,SOL,Up,,,10.6
1789460100,2026-09-15T08:14:58.538+00:00,1.462,XRP,Up,,,9.5
1789460100,2026-09-15T08:14:58.538+00:00,1.462,DOGE,Up,,,8.3
1789460100,2026-09-15T08:14:58.538+00:00,1.462,BNB,Up,,,17.0
1789460100,2026-09-15T08:14:58.688+00:00,1.312,BTC,Up,,,16.9
1789460100,2026-09-15T08:14:58.688+00:00,1.312,ETH,Up,,,5.9
1789460100,2026-09-15T08:14:58.688+00:00,1.312,SOL,Up,,,8.2
1789460100,2026-09-15T08:14:58.688+00:00,1.312,XRP,Up,,,9.5
1789460100,2026-09-15T08:14:58.688+00:00,1.312,DOGE,Up,,,8.5
1789460100,2026-09-15T08:14:58.688+00:00,1.312,BNB,Up,,,27.4
1789460100,2026-09-15T08:14:58.838+00:00,1.161,BTC,Up,,,14.8
1789460100,2026-09-15T08:14:58.838+00:00,1.161,ETH,Up,,,29.6
1789460100,2026-09-15T08:14:58.838+00:00,1.161,SOL,Up,,,8.9
1789460100,2026-09-15T08:14:58.838+00:00,1.161,XRP,Up,,,8.6
1789460100,2026-09-15T08:14:58.838+00:00,1.161,DOGE,Up,,,18.3
1789460100,2026-09-15T08:14:58.838+00:00,1.161,BNB,Up,,,7.6
1789460100,2026-09-15T08:14:58.988+00:00,1.011,BTC,Up,True,False,90.4
1789460100,2026-09-15T08:14:58.988+00:00,1.011,ETH,Up,,,6.8
1789460100,2026-09-15T08:14:58.988+00:00,1.011,SOL,Up,,,11.0
1789460100,2026-09-15T08:14:58.988+00:00,1.011,XRP,Up,,,14.6
1789460100,2026-09-15T08:14:58.988+00:00,1.011,DOGE,Up,,,10.3
1789460100,2026-09-15T08:14:58.988+00:00,1.011,BNB,Up,,,12.3
1789460100,2026-09-15T08:14:59.138+00:00,0.861,BTC,Up,True,False,51.4
1789460100,2026-09-15T08:14:59.138+00:00,0.861,ETH,Up,True,False,55.6
1789460100,2026-09-15T08:14:59.138+00:00,0.861,SOL,Up,True,False,53.6
1789460100,2026-09-15T08:14:59.138+00:00,0.861,XRP,Up,True,False,54.0
1789460100,2026-09-15T08:14:59.138+00:00,0.861,DOGE,Up,True,False,62.7
1789460100,2026-09-15T08:14:59.138+00:00,0.861,BNB,Up,True,False,94.3
1789460100,2026-09-15T08:14:59.288+00:00,0.711,BTC,Up,True,False,72.2
1789460100,2026-09-15T08:14:59.288+00:00,0.711,ETH,Up,True,False,57.3
1789460100,2026-09-15T08:14:59.288+00:00,0.711,SOL,Up,True,False,54.2
1789460100,2026-09-15T08:14:59.288+00:00,0.711,XRP,Up,True,False,52.5
1789460100,2026-09-15T08:14:59.288+00:00,0.711,DOGE,Up,True,False,62.2
1789460100,2026-09-15T08:14:59.288+00:00,0.711,BNB,Up,True,False,60.6
1789460100,2026-09-15T08:14:59.439+00:00,0.561,BTC,Up,True,False,61.0
1789460100,2026-09-15T08:14:59.439+00:00,0.561,ETH,Up,True,False,69.2
1789460100,2026-09-15T08:14:59.439+00:00,0.561,SOL,Up,True,False,62.0
1789460100,2026-09-15T08:14:59.439+00:00,0.561,XRP,Up,True,False,58.0
1789460100,2026-09-15T08:14:59.439+00:00,0.561,DOGE,Up,True,False,60.7
1789460100,2026-09-15T08:14:59.439+00:00,0.561,BNB,Up,True,False,60.7
1789460100,2026-09-15T08:14:59.589+00:00,0.411,BTC,Up,True,False,69.7
1789460100,2026-09-15T08:14:59.589+00:00,0.411,ETH,Up,True,False,56.5
1789460100,2026-09-15T08:14:59.589+00:00,0.411,SOL,Up,True,False,59.9
1789460100,2026-09-15T08:14:59.589+00:00,0.411,XRP,Up,True,False,55.3
1789460100,2026-09-15T08:14:59.589+00:00,0.411,DOGE,Up,True,False,70.2
1789460100,2026-09-15T08:14:59.589+00:00,0.411,BNB,Up,True,False,62.3
1789460100,2026-09-15T08:14:59.739+00:00,0.261,BTC,Up,,,11.6
1789460100,2026-09-15T08:14:59.739+00:00,0.261,ETH,Up,,,12.4
1789460100,2026-09-15T08:14:59.739+00:00,0.261,SOL,Up,,,9.5
1789460100,2026-09-15T08:14:59.739+00:00,0.261,XRP,Up,,,12.2
1789460100,2026-09-15T08:14:59.739+00:00,0.261,DOGE,Up,,,13.2
1789460100,2026-09-15T08:14:59.739+00:00,0.261,BNB,Up,,,15.4
1789460100,2026-09-15T08:14:59.889+00:00,0.111,BTC,Up,,,12.1
1789460100,2026-09-15T08:14:59.889+00:00,0.111,ETH,Up,,,7.3
1789460100,2026-09-15T08:14:59.889+00:00,0.111,SOL,Up,,,8.1
1789460100,2026-09-15T08:14:59.889+00:00,0.111,XRP,Up,,,11.1
1789460100,2026-09-15T08:14:59.889+00:00,0.111,DOGE,Up,,,24.1
1789460100,2026-09-15T08:14:59.889+00:00,0.111,BNB,Up,,,8.2
1789460100,2026-09-15T08:15:00.067+00:00,-0.067,BTC,Up,True,False,75.5
1789460100,2026-09-15T08:15:00.067+00:00,-0.067,ETH,Up,True,False,77.7
1789460100,2026-09-15T08:15:00.067+00:00,-0.067,SOL,Up,True,False,54.3
1789460100,2026-09-15T08:15:00.067+00:00,-0.067,XRP,Up,True,False,59.1
1789460100,2026-09-15T08:15:00.067+00:00,-0.067,DOGE,Up,True,False,53.2
1789460100,2026-09-15T08:15:00.067+00:00,-0.067,BNB,Up,True,False,82.4
1789460100,2026-09-15T08:15:00.217+00:00,-0.218,BTC,Up,True,False,70.0
1789460100,2026-09-15T08:15:00.217+00:00,-0.218,ETH,Up,True,False,50.3
1789460100,2026-09-15T08:15:00.217+00:00,-0.218,SOL,Up,True,False,59.7
1789460100,2026-09-15T08:15:00.217+00:00,-0.218,XRP,Up,True,False,55.8
1789460100,2026-09-15T08:15:00.217+00:00,-0.218,DOGE,Up,True,False,62.0
1789460100,2026-09-15T08:15:00.217+00:00,-0.218,BNB,Up,True,False,61.2
1789460100,2026-09-15T08:15:00.367+00:00,-0.368,BTC,Up,True,False,67.7
1789460100,2026-09-15T08:15:00.367+00:00,-0.368,ETH,Up,True,False,60.1
1789460100,2026-09-15T08:15:00.367+00:00,-0.368,SOL,Up,True,False,61.5
1789460100,2026-09-15T08:15:00.367+00:00,-0.368,XRP,Up,True,False,65.6
1789460100,2026-09-15T08:15:00.367+00:00,-0.368,DOGE,Up,True,False,100.1
1789460100,2026-09-15T08:15:00.367+00:00,-0.368,BNB,Up,True,False,48.3
1789460100,2026-09-15T08:15:00.517+00:00,-0.518,BTC,Up,,,21.1
1789460100,2026-09-15T08:15:00.517+00:00,-0.518,ETH,Up,,,8.9
1789460100,2026-09-15T08:15:00.517+00:00,-0.518,SOL,Up,,,21.4
1789460100,2026-09-15T08:15:00.517+00:00,-0.518,XRP,Up,,,8.1
1789460100,2026-09-15T08:15:00.517+00:00,-0.518,DOGE,Up,,,8.0
1789460100,2026-09-15T08:15:00.517+00:00,-0.518,BNB,Up,,,12.9
1789460100,2026-09-15T08:15:00.667+00:00,-0.668,BTC,Up,,,9.9
1789460100,2026-09-15T08:15:00.667+00:00,-0.668,ETH,Up,,,7.8
1789460100,2026-09-15T08:15:00.667+00:00,-0.668,SOL,Up,,,33.0
1789460100,2026-09-15T08:15:00.667+00:00,-0.668,XRP,Up,,,14.6
1789460100,2026-09-15T08:15:00.667+00:00,-0.668,DOGE,Up,,,11.4
1789460100,2026-09-15T08:15:00.667+00:00,-0.668,BNB,Up,,,7.2
1789460100,2026-09-15T08:15:00.817+00:00,-0.818,BTC,Up,,,12.0
1789460100,2026-09-15T08:15:00.817+00:00,-0.818,ETH,Up,,,11.1
1789460100,2026-09-15T08:15:00.817+00:00,-0.818,SOL,Up,,,9.2
1789460100,2026-09-15T08:15:00.817+00:00,-0.818,XRP,Up,,,11.8
1789460100,2026-09-15T08:15:00.817+00:00,-0.818,DOGE,Up,,,8.7
1789460100,2026-09-15T08:15:00.817+00:00,-0.818,BNB,Up,,,8.0
1789460100,2026-09-15T08:15:00.967+00:00,-0.968,BTC,Up,,,11.8
1789460100,2026-09-15T08:15:00.967+00:00,-0.968,ETH,Up,,,16.9
1789460100,2026-09-15T08:15:00.967+00:00,-0.968,SOL,Up,,,20.6
1789460100,2026-09-15T08:15:00.967+00:00,-0.968,XRP,Up,,,9.8
1789460100,2026-09-15T08:15:00.967+00:00,-0.968,DOGE,Up,,,8.3
1789460100,2026-09-15T08:15:00.967+00:00,-0.968,BNB,Up,,,8.1
1789460100,2026-09-15T08:15:01.118+00:00,-1.118,BTC,Up,True,False,56.7
1789460100,2026-09-15T08:15:01.118+00:00,-1.118,ETH,Up,True,False,70.4
1789460100,2026-09-15T08:15:01.118+00:00,-1.118,SOL,Up,True,False,52.3
1789460100,2026-09-15T08:15:01.118+00:00,-1.118,XRP,Up,True,False,65.1
1789460100,2026-09-15T08:15:01.118+00:00,-1.118,DOGE,Up,True,False,65.9
1789460100,2026-09-15T08:15:01.118+00:00,-1.118,BNB,Up,True,False,56.3
1789460100,2026-09-15T08:15:01.268+00:00,-1.268,BTC,Up,True,False,63.6
1789460100,2026-09-15T08:15:01.268+00:00,-1.268,ETH,Up,True,False,64.4
1789460100,2026-09-15T08:15:01.268+00:00,-1.268,SOL,Up,True,False,59.3
1789460100,2026-09-15T08:15:01.268+00:00,-1.268,XRP,Up,True,False,49.2
1789460100,2026-09-15T08:15:01.268+00:00,-1.268,DOGE,Up,True,False,64.1
1789460100,2026-09-15T08:15:01.268+00:00,-1.268,BNB,Up,True,False,53.3
1789460100,2026-09-15T08:15:01.418+00:00,-1.418,BTC,Up,True,False,64.0
1789460100,2026-09-15T08:15:01.418+00:00,-1.418,ETH,Up,True,False,64.4
1789460100,2026-09-15T08:15:01.418+00:00,-1.418,SOL,Up,True,False,69.0
1789460100,2026-09-15T08:15:01.418+00:00,-1.418,XRP,Up,True,False,66.4
1789460100,2026-09-15T08:15:01.418+00:00,-1.418,DOGE,Up,True,False,61.9
1789460100,2026-09-15T08:15:01.418+00:00,-1.418,BNB,Up,True,False,51.8
1789460100,2026-09-15T08:15:01.568+00:00,-1.568,BTC,Up,True,False,52.8
1789460100,2026-09-15T08:15:01.568+00:00,-1.568,ETH,Up,True,False,57.1
1789460100,2026-09-15T08:15:01.568+00:00,-1.568,SOL,Up,True,False,65.1
1789460100,2026-09-15T08:15:01.568+00:00,-1.568,XRP,Up,True,False,54.5
1789460100,2026-09-15T08:15:01.568+00:00,-1.568,DOGE,Up,True,False,58.7
1789460100,2026-09-15T08:15:01.568+00:00,-1.568,BNB,Up,True,False,56.8
1789460100,2026-09-15T08:15:01.718+00:00,-1.718,BTC,Up,,,22.1
1789460100,2026-09-15T08:15:01.718+00:00,-1.718,ETH,Up,,,18.3
1789460100,2026-09-15T08:15:01.718+00:00,-1.718,SOL,Up,,,8.3
1789460100,2026-09-15T08:15:01.718+00:00,-1.718,XRP,Up,,,13.1
1789460100,2026-09-15T08:15:01.718+00:00,-1.718,DOGE,Up,,,9.5
1789460100,2026-09-15T08:15:01.718+00:00,-1.718,BNB,Up,,,9.7
1789460100,2026-09-15T08:15:01.868+00:00,-1.868,BTC,Up,,,15.9
1789460100,2026-09-15T08:15:01.868+00:00,-1.868,ETH,Up,,,11.1
1789460100,2026-09-15T08:15:01.868+00:00,-1.868,SOL,Up,,,16.3
1789460100,2026-09-15T08:15:01.868+00:00,-1.868,XRP,Up,,,8.6
1789460100,2026-09-15T08:15:01.868+00:00,-1.868,DOGE,Up,,,7.9
1789460100,2026-09-15T08:15:01.868+00:00,-1.868,BNB,Up,,,9.2
