timestamp_utc,ts_end,dry_run,activo,direccion_implicita,ask_implicita,gate_confirmado,gate_motivo,ratio_vs_stake,vwap_fill_estimado,t_lectura_ms,t_firma_ms,t_total_ms,disparado,order_ok,order_error
2026-09-04T07:29:58+00:00,1788507000,True,ETH,Up,,False,sin_ask,,,60.8,,,,,
2026-09-04T07:29:58+00:00,1788507000,True,SOL,Up,,False,sin_ask,,,57.0,,,,,
2026-09-04T07:29:58+00:00,1788507000,True,XRP,Up,0.01,False,ninguno_confirma,18.9,0.01,65.3,,,,,
2026-09-04T07:29:58+00:00,1788507000,True,DOGE,Down,,False,sin_ask,,,74.7,,,,,
2026-09-04T07:29:58+00:00,1788507000,True,BNB,Down,,False,sin_ask,,,59.0,,,,,
2026-09-04T07:34:58+00:00,1788507300,True,BTC,Down,,False,sin_ask,,,69.6,,,,,
2026-09-04T07:34:58+00:00,1788507300,True,ETH,Down,,False,sin_ask,,,58.1,,,,,
2026-09-04T07:34:58+00:00,1788507300,True,SOL,Up,,False,sin_ask,,,62.4,,,,,
2026-09-04T07:34:58+00:00,1788507300,True,XRP,Down,0.01,False,ninguno_confirma,8.2,0.01,65.7,,,,,
2026-09-04T07:34:58+00:00,1788507300,True,DOGE,Up,,False,sin_ask,,,61.7,,,,,
2026-09-04T07:34:58+00:00,1788507300,True,BNB,Down,,False,sin_ask,,,59.5,,,,,
2026-09-04T07:39:58+00:00,1788507600,True,BTC,Down,,False,sin_ask,,,64.9,,,,,
2026-09-04T07:39:58+00:00,1788507600,True,ETH,Down,,False,sin_ask,,,64.1,,,,,
2026-09-04T07:39:58+00:00,1788507600,True,SOL,Down,,False,sin_ask,,,55.9,,,,,
2026-09-04T07:39:58+00:00,1788507600,True,XRP,Down,,False,sin_ask,,,60.0,,,,,
2026-09-04T07:39:58+00:00,1788507600,True,DOGE,Down,,False,sin_ask,,,104.3,,,,,
2026-09-04T07:39:58+00:00,1788507600,True,BNB,Down,,False,sin_ask,,,59.8,,,,,
2026-09-04T07:44:58+00:00,1788507900,True,BTC,Down,0.01,False,ninguno_confirma,303.6,0.01,61.6,,,,,
2026-09-04T07:44:58+00:00,1788507900,True,ETH,Up,,False,sin_ask,,,59.1,,,,,
2026-09-04T07:44:58+00:00,1788507900,True,SOL,Up,,False,sin_ask,,,64.6,,,,,
2026-09-04T07:44:58+00:00,1788507900,True,XRP,Up,,False,sin_ask,,,60.6,,,,,
2026-09-04T07:44:58+00:00,1788507900,True,DOGE,Up,,False,sin_ask,,,61.4,,,,,
2026-09-04T07:44:58+00:00,1788507900,True,BNB,Down,,False,sin_ask,,,56.8,,,,,
2026-09-04T07:49:58+00:00,1788508200,True,BTC,Down,,False,sin_ask,,,63.4,,,,,
2026-09-04T07:49:58+00:00,1788508200,True,ETH,Up,,False,sin_ask,,,78.8,,,,,
2026-09-04T07:49:58+00:00,1788508200,True,SOL,Up,,False,sin_ask,,,55.4,,,,,
2026-09-04T07:49:58+00:00,1788508200,True,XRP,Down,,False,sin_ask,,,61.3,,,,,
2026-09-04T07:49:58+00:00,1788508200,True,DOGE,Down,,False,sin_ask,,,134.0,,,,,
2026-09-04T07:49:58+00:00,1788508200,True,BNB,Down,,False,sin_ask,,,58.3,,,,,
2026-09-04T07:54:58+00:00,1788508500,True,BTC,Down,,False,sin_ask,,,66.4,,,,,
2026-09-04T07:54:58+00:00,1788508500,True,ETH,Down,,False,sin_ask,,,62.2,,,,,
2026-09-04T07:54:58+00:00,1788508500,True,SOL,Down,,False,sin_ask,,,59.7,,,,,
2026-09-04T07:54:58+00:00,1788508500,True,XRP,Down,,False,sin_ask,,,68.3,,,,,
2026-09-04T07:54:58+00:00,1788508500,True,DOGE,Down,,False,sin_ask,,,53.2,,,,,
2026-09-04T07:54:58+00:00,1788508500,True,BNB,Down,,False,sin_ask,,,58.1,,,,,
2026-09-04T07:59:58+00:00,1788508800,True,BTC,Down,,False,sin_ask,,,98.8,,,,,
2026-09-04T07:59:58+00:00,1788508800,True,ETH,Down,,False,sin_ask,,,58.5,,,,,
2026-09-04T07:59:58+00:00,1788508800,True,SOL,Down,,False,sin_ask,,,93.3,,,,,
2026-09-04T07:59:58+00:00,1788508800,True,XRP,Up,0.01,False,ninguno_confirma,84.4,0.01,93.4,,,,,
2026-09-04T07:59:58+00:00,1788508800,True,DOGE,Down,,False,sin_ask,,,58.6,,,,,
2026-09-04T07:59:58+00:00,1788508800,True,BNB,Up,0.01,False,ninguno_confirma,18.0,0.01,277.0,,,,,
2026-09-04T08:04:58+00:00,1788509100,True,BTC,Down,,False,sin_ask,,,100.3,,,,,
2026-09-04T08:04:58+00:00,1788509100,True,ETH,Up,,False,sin_ask,,,53.9,,,,,
2026-09-04T08:04:58+00:00,1788509100,True,SOL,Down,,False,sin_ask,,,50.7,,,,,
2026-09-04T08:04:58+00:00,1788509100,True,XRP,Down,,False,sin_ask,,,56.2,,,,,
2026-09-04T08:04:58+00:00,1788509100,True,DOGE,Down,,False,sin_ask,,,55.6,,,,,
2026-09-04T08:04:58+00:00,1788509100,True,BNB,Down,0.01,False,ninguno_confirma,53.4,0.01,51.5,,,,,
2026-09-04T08:09:58+00:00,1788509400,True,BTC,Up,,False,sin_ask,,,109.8,,,,,
2026-09-04T08:09:58+00:00,1788509400,True,ETH,Up,,False,sin_ask,,,66.1,,,,,
2026-09-04T08:09:58+00:00,1788509400,True,SOL,Up,,False,sin_ask,,,62.7,,,,,
2026-09-04T08:09:58+00:00,1788509400,True,XRP,Up,,False,sin_ask,,,58.3,,,,,
2026-09-04T08:09:58+00:00,1788509400,True,DOGE,Up,,False,sin_ask,,,57.7,,,,,
2026-09-04T08:09:58+00:00,1788509400,True,BNB,Up,,False,sin_ask,,,55.4,,,,,
2026-09-04T08:14:58+00:00,1788509700,True,BTC,Up,,False,sin_ask,,,70.2,,,,,
2026-09-04T08:14:58+00:00,1788509700,True,ETH,Up,,False,sin_ask,,,53.7,,,,,
2026-09-04T08:14:58+00:00,1788509700,True,SOL,Up,,False,sin_ask,,,64.3,,,,,
2026-09-04T08:14:58+00:00,1788509700,True,XRP,Down,,False,sin_ask,,,54.3,,,,,
2026-09-04T08:14:58+00:00,1788509700,True,DOGE,Up,,False,sin_ask,,,66.9,,,,,
2026-09-04T08:14:58+00:00,1788509700,True,BNB,Up,,False,sin_ask,,,58.3,,,,,
2026-09-05T09:54:58+00:00,1788602100,True,BTC,Down,0.01,False,ninguno_confirma,208.8,0.01,62.9,,,,,
2026-09-05T09:54:58+00:00,1788602100,True,ETH,Down,,False,sin_ask,,,55.0,,,,,
2026-09-05T09:54:58+00:00,1788602100,True,SOL,Down,,False,sin_ask,,,53.6,,,,,
2026-09-05T09:54:58+00:00,1788602100,True,XRP,Down,,False,sin_ask,,,52.5,,,,,
2026-09-05T09:54:58+00:00,1788602100,True,DOGE,Up,,False,sin_ask,,,52.3,,,,,
2026-09-05T09:54:58+00:00,1788602100,True,BNB,Up,,False,sin_ask,,,50.4,,,,,
2026-09-05T09:59:58+00:00,1788602400,True,BTC,Down,,False,sin_ask,,,62.2,,,,,
2026-09-05T09:59:58+00:00,1788602400,True,ETH,Down,,False,sin_ask,,,50.3,,,,,
2026-09-05T09:59:58+00:00,1788602400,True,SOL,Up,,False,sin_ask,,,59.8,,,,,
2026-09-05T09:59:58+00:00,1788602400,True,XRP,Up,,False,sin_ask,,,52.5,,,,,
2026-09-05T09:59:58+00:00,1788602400,True,DOGE,Up,,False,sin_ask,,,51.4,,,,,
2026-09-05T09:59:58+00:00,1788602400,True,BNB,Up,,False,sin_ask,,,53.0,,,,,
2026-09-05T10:04:58+00:00,1788602700,True,BTC,Up,,False,sin_ask,,,62.1,,,,,
2026-09-05T10:04:58+00:00,1788602700,True,ETH,Up,0.01,False,ninguno_confirma,1.7,0.01,62.9,,,,,
2026-09-05T10:04:58+00:00,1788602700,True,SOL,Up,0.01,False,ninguno_confirma,7.2,0.01,62.4,,,,,
2026-09-05T10:04:58+00:00,1788602700,True,XRP,Down,,False,sin_ask,,,49.5,,,,,
2026-09-05T10:04:58+00:00,1788602700,True,DOGE,Down,,False,sin_ask,,,69.1,,,,,
2026-09-05T10:04:58+00:00,1788602700,True,BNB,Up,,False,sin_ask,,,59.7,,,,,
2026-09-05T10:09:58+00:00,1788603000,True,BTC,Down,,False,sin_ask,,,59.1,,,,,
2026-09-05T10:09:58+00:00,1788603000,True,ETH,Down,,False,sin_ask,,,49.4,,,,,
2026-09-05T10:09:58+00:00,1788603000,True,SOL,Down,,False,sin_ask,,,53.4,,,,,
2026-09-05T10:09:58+00:00,1788603000,True,XRP,Up,,False,sin_ask,,,50.4,,,,,
2026-09-05T10:09:58+00:00,1788603000,True,DOGE,Up,0.01,False,ninguno_confirma,39.9,0.01,55.3,,,,,
2026-09-05T10:09:58+00:00,1788603000,True,BNB,Up,,False,sin_ask,,,54.1,,,,,
2026-09-05T10:14:58+00:00,1788603300,True,BTC,Down,,False,sin_ask,,,56.1,,,,,
2026-09-05T10:14:58+00:00,1788603300,True,ETH,Down,,False,sin_ask,,,53.1,,,,,
2026-09-05T10:14:58+00:00,1788603300,True,SOL,Down,,False,sin_ask,,,56.8,,,,,
2026-09-05T10:14:58+00:00,1788603300,True,XRP,Down,,False,sin_ask,,,45.8,,,,,
2026-09-05T10:14:58+00:00,1788603300,True,DOGE,Down,,False,sin_ask,,,48.2,,,,,
2026-09-05T10:14:58+00:00,1788603300,True,BNB,Down,,False,sin_ask,,,50.2,,,,,
2026-09-05T10:19:58+00:00,1788603600,True,BTC,Up,,False,sin_ask,,,62.9,,,,,
2026-09-05T10:19:58+00:00,1788603600,True,ETH,Down,,False,sin_ask,,,54.8,,,,,
2026-09-05T10:19:58+00:00,1788603600,True,SOL,Up,,False,sin_ask,,,63.7,,,,,
2026-09-05T10:19:58+00:00,1788603600,True,XRP,Up,,False,sin_ask,,,58.7,,,,,
2026-09-05T10:19:58+00:00,1788603600,True,DOGE,Up,,False,sin_ask,,,53.5,,,,,
2026-09-05T10:19:58+00:00,1788603600,True,BNB,Up,,False,sin_ask,,,53.7,,,,,
2026-09-05T10:24:58+00:00,1788603900,True,BTC,Up,,False,sin_ask,,,220.2,,,,,
2026-09-05T10:24:58+00:00,1788603900,True,ETH,Down,,False,sin_ask,,,61.8,,,,,
2026-09-05T10:24:58+00:00,1788603900,True,SOL,Up,,False,sin_ask,,,62.1,,,,,
2026-09-05T10:24:58+00:00,1788603900,True,XRP,Up,,False,sin_ask,,,55.5,,,,,
2026-09-05T10:24:58+00:00,1788603900,True,DOGE,Up,0.01,False,ninguno_confirma,27.6,0.01,59.3,,,,,
2026-09-05T10:24:58+00:00,1788603900,True,BNB,Up,,False,sin_ask,,,56.5,,,,,
2026-09-05T10:29:58+00:00,1788604200,True,BTC,Down,,False,sin_ask,,,57.3,,,,,
2026-09-05T10:29:58+00:00,1788604200,True,ETH,Down,,False,sin_ask,,,56.2,,,,,
2026-09-05T10:29:58+00:00,1788604200,True,SOL,Up,,False,sin_ask,,,49.1,,,,,
2026-09-05T10:29:58+00:00,1788604200,True,XRP,Down,0.01,False,ninguno_confirma,32.0,0.01,54.4,,,,,
2026-09-05T10:29:58+00:00,1788604200,True,DOGE,Up,,False,sin_ask,,,60.3,,,,,
2026-09-05T10:29:58+00:00,1788604200,True,BNB,Down,,False,sin_ask,,,52.3,,,,,
2026-09-05T10:34:58+00:00,1788604500,True,BTC,Up,,False,sin_ask,,,58.8,,,,,
2026-09-05T10:34:58+00:00,1788604500,True,ETH,Up,,False,sin_ask,,,55.2,,,,,
2026-09-05T10:34:58+00:00,1788604500,True,SOL,Up,,False,sin_ask,,,54.7,,,,,
2026-09-05T10:34:58+00:00,1788604500,True,XRP,Up,,False,sin_ask,,,54.5,,,,,
2026-09-05T10:34:58+00:00,1788604500,True,DOGE,Up,,False,sin_ask,,,61.1,,,,,
2026-09-05T10:34:58+00:00,1788604500,True,BNB,Down,,False,sin_ask,,,52.5,,,,,
2026-09-05T10:39:58+00:00,1788604800,True,BTC,Down,,False,sin_ask,,,67.1,,,,,
2026-09-05T10:39:58+00:00,1788604800,True,ETH,Down,,False,sin_ask,,,51.7,,,,,
2026-09-05T10:39:58+00:00,1788604800,True,SOL,Down,,False,sin_ask,,,79.6,,,,,
2026-09-05T10:39:58+00:00,1788604800,True,XRP,Down,,False,sin_ask,,,57.0,,,,,
2026-09-05T10:39:58+00:00,1788604800,True,DOGE,Down,,False,sin_ask,,,54.4,,,,,
2026-09-05T10:39:58+00:00,1788604800,True,BNB,Down,0.01,False,ninguno_confirma,49.5,0.01,63.0,,,,,
2026-09-05T10:44:58+00:00,1788605100,True,BTC,Down,,False,sin_ask,,,58.0,,,,,
2026-09-05T10:44:58+00:00,1788605100,True,ETH,Up,,False,sin_ask,,,54.7,,,,,
2026-09-05T10:44:58+00:00,1788605100,True,SOL,Up,,False,sin_ask,,,51.3,,,,,
2026-09-05T10:44:58+00:00,1788605100,True,XRP,Up,0.01,False,ninguno_confirma,77.4,0.01,70.8,,,,,
2026-09-05T10:44:58+00:00,1788605100,True,DOGE,Up,0.01,False,ninguno_confirma,21.8,0.01,60.8,,,,,
2026-09-05T10:44:58+00:00,1788605100,True,BNB,Down,,False,sin_ask,,,56.9,,,,,
2026-09-05T10:49:58+00:00,1788605400,True,BTC,Down,,False,sin_ask,,,57.7,,,,,
2026-09-05T10:49:58+00:00,1788605400,True,ETH,Down,,False,sin_ask,,,94.3,,,,,
2026-09-05T10:49:58+00:00,1788605400,True,SOL,Down,,False,sin_ask,,,55.7,,,,,
2026-09-05T10:49:58+00:00,1788605400,True,XRP,Up,,False,sin_ask,,,52.0,,,,,
2026-09-05T10:49:58+00:00,1788605400,True,DOGE,Down,,False,sin_ask,,,49.3,,,,,
2026-09-05T10:49:58+00:00,1788605400,True,BNB,Up,,False,sin_ask,,,53.0,,,,,
2026-09-05T10:54:58+00:00,1788605700,True,BTC,Up,,False,sin_ask,,,66.9,,,,,
2026-09-05T10:54:58+00:00,1788605700,True,ETH,Up,,False,sin_ask,,,53.3,,,,,
2026-09-05T10:54:58+00:00,1788605700,True,SOL,Down,,False,sin_ask,,,53.6,,,,,
2026-09-05T10:54:58+00:00,1788605700,True,XRP,Up,,False,sin_ask,,,56.8,,,,,
2026-09-05T10:54:58+00:00,1788605700,True,DOGE,Down,0.01,False,ninguno_confirma,1.3,0.01,54.7,,,,,
2026-09-05T10:54:58+00:00,1788605700,True,BNB,Up,,False,sin_ask,,,59.6,,,,,
2026-09-05T10:59:58+00:00,1788606000,True,BTC,Down,0.01,False,ninguno_confirma,346.8,0.01,64.8,,,,,
2026-09-05T10:59:58+00:00,1788606000,True,ETH,Down,,False,sin_ask,,,56.8,,,,,
2026-09-05T10:59:58+00:00,1788606000,True,SOL,Down,0.01,False,ninguno_confirma,23.5,0.01,220.6,,,,,
2026-09-05T10:59:58+00:00,1788606000,True,XRP,Down,0.01,False,ninguno_confirma,30.5,0.01,49.6,,,,,
2026-09-05T10:59:58+00:00,1788606000,True,DOGE,Down,0.01,False,ninguno_confirma,15.8,0.01,55.4,,,,,
2026-09-05T10:59:58+00:00,1788606000,True,BNB,Down,,False,sin_ask,,,50.9,,,,,
2026-09-05T11:04:58+00:00,1788606300,True,BTC,Up,0.01,False,ninguno_confirma,279.9,0.01,60.0,,,,,
2026-09-05T11:04:58+00:00,1788606300,True,ETH,Up,0.01,False,ninguno_confirma,89.2,0.01,62.3,,,,,
2026-09-05T11:04:58+00:00,1788606300,True,SOL,Up,0.01,False,ninguno_confirma,57.6,0.01,58.7,,,,,
2026-09-05T11:04:58+00:00,1788606300,True,XRP,Down,,False,sin_ask,,,54.6,,,,,
2026-09-05T11:04:58+00:00,1788606300,True,DOGE,Up,0.01,False,ninguno_confirma,39.8,0.01,48.8,,,,,
2026-09-05T11:04:58+00:00,1788606300,True,BNB,Up,,False,sin_ask,,,47.8,,,,,
2026-09-05T11:09:58+00:00,1788606600,True,BTC,Down,0.001,False,ninguno_confirma,16.6,0.001,66.4,,,,,
2026-09-05T11:09:58+00:00,1788606600,True,ETH,Down,0.01,False,ninguno_confirma,13.2,0.01,55.4,,,,,
2026-09-05T11:09:58+00:00,1788606600,True,SOL,Down,,False,sin_ask,,,49.8,,,,,
2026-09-05T11:09:58+00:00,1788606600,True,XRP,Up,,False,sin_ask,,,51.7,,,,,
2026-09-05T11:09:58+00:00,1788606600,True,DOGE,Up,,False,sin_ask,,,118.6,,,,,
2026-09-05T11:09:58+00:00,1788606600,True,BNB,Up,,False,sin_ask,,,51.5,,,,,
2026-09-05T11:14:58+00:00,1788606900,True,BTC,Up,0.001,False,ninguno_confirma,14.8,0.001,120.7,,,,,
2026-09-05T11:14:58+00:00,1788606900,True,ETH,Down,,False,sin_ask,,,50.5,,,,,
2026-09-05T11:14:58+00:00,1788606900,True,SOL,Down,,False,sin_ask,,,53.2,,,,,
2026-09-05T11:14:58+00:00,1788606900,True,XRP,Down,,False,sin_ask,,,58.0,,,,,
2026-09-05T11:14:58+00:00,1788606900,True,DOGE,Up,,False,sin_ask,,,54.3,,,,,
2026-09-05T11:14:58+00:00,1788606900,True,BNB,Up,,False,sin_ask,,,64.3,,,,,
2026-09-05T11:19:58+00:00,1788607200,True,BTC,Down,,False,sin_ask,,,59.8,,,,,
2026-09-05T11:19:58+00:00,1788607200,True,ETH,Down,,False,sin_ask,,,53.1,,,,,
2026-09-05T11:19:58+00:00,1788607200,True,SOL,Down,,False,sin_ask,,,51.7,,,,,
2026-09-05T11:19:58+00:00,1788607200,True,XRP,Down,,False,sin_ask,,,72.8,,,,,
2026-09-05T11:19:58+00:00,1788607200,True,DOGE,Down,,False,sin_ask,,,49.1,,,,,
2026-09-05T11:19:58+00:00,1788607200,True,BNB,Down,,False,sin_ask,,,48.9,,,,,
2026-09-05T11:24:58+00:00,1788607500,True,BTC,Down,0.01,False,ninguno_confirma,157.2,0.01,65.3,,,,,
2026-09-05T11:24:58+00:00,1788607500,True,ETH,Down,,False,sin_ask,,,57.3,,,,,
2026-09-05T11:24:58+00:00,1788607500,True,SOL,Down,,False,sin_ask,,,48.8,,,,,
2026-09-05T11:24:58+00:00,1788607500,True,XRP,Down,,False,sin_ask,,,53.2,,,,,
2026-09-05T11:24:58+00:00,1788607500,True,DOGE,Down,,False,sin_ask,,,49.4,,,,,
2026-09-05T11:24:58+00:00,1788607500,True,BNB,Up,0.01,False,ninguno_confirma,52.8,0.01,51.4,,,,,
2026-09-05T11:29:58+00:00,1788607800,True,BTC,Up,0.01,False,ninguno_confirma,239.9,0.01,78.9,,,,,
2026-09-05T11:29:58+00:00,1788607800,True,ETH,Up,,False,sin_ask,,,57.8,,,,,
2026-09-05T11:29:58+00:00,1788607800,True,SOL,Up,,False,sin_ask,,,51.6,,,,,
2026-09-05T11:29:58+00:00,1788607800,True,XRP,Up,,False,sin_ask,,,71.9,,,,,
2026-09-05T11:29:58+00:00,1788607800,True,DOGE,Up,,False,sin_ask,,,52.7,,,,,
2026-09-05T11:29:58+00:00,1788607800,True,BNB,Up,,False,sin_ask,,,52.4,,,,,
2026-09-05T11:34:58+00:00,1788608100,True,BTC,Up,,False,sin_ask,,,57.7,,,,,
2026-09-05T11:34:58+00:00,1788608100,True,ETH,Up,,False,sin_ask,,,57.4,,,,,
2026-09-05T11:34:58+00:00,1788608100,True,SOL,Down,,False,sin_ask,,,49.9,,,,,
2026-09-05T11:34:58+00:00,1788608100,True,XRP,Down,,False,sin_ask,,,51.0,,,,,
2026-09-05T11:34:58+00:00,1788608100,True,DOGE,Down,,False,sin_ask,,,54.8,,,,,
2026-09-05T11:34:58+00:00,1788608100,True,BNB,Down,,False,sin_ask,,,51.5,,,,,
2026-09-05T11:39:58+00:00,1788608400,True,BTC,Down,,False,sin_ask,,,77.8,,,,,
2026-09-05T11:39:58+00:00,1788608400,True,ETH,Down,0.01,False,ninguno_confirma,12.5,0.01,60.0,,,,,
2026-09-05T11:39:58+00:00,1788608400,True,SOL,Up,,False,sin_ask,,,54.2,,,,,
2026-09-05T11:39:58+00:00,1788608400,True,XRP,Up,,False,sin_ask,,,50.0,,,,,
2026-09-05T11:39:58+00:00,1788608400,True,DOGE,Up,,False,sin_ask,,,48.3,,,,,
2026-09-05T11:39:58+00:00,1788608400,True,BNB,Down,,False,sin_ask,,,57.4,,,,,
2026-09-05T11:44:58+00:00,1788608700,True,BTC,Down,,False,sin_ask,,,66.0,,,,,
2026-09-05T11:44:58+00:00,1788608700,True,ETH,Down,,False,sin_ask,,,50.3,,,,,
2026-09-05T11:44:58+00:00,1788608700,True,SOL,Down,,False,sin_ask,,,51.4,,,,,
2026-09-05T11:44:58+00:00,1788608700,True,XRP,Down,,False,sin_ask,,,59.8,,,,,
2026-09-05T11:44:58+00:00,1788608700,True,DOGE,Down,,False,sin_ask,,,55.9,,,,,
2026-09-05T11:44:58+00:00,1788608700,True,BNB,Down,,False,sin_ask,,,50.2,,,,,
2026-09-05T11:49:58+00:00,1788609000,True,BTC,Up,,False,sin_ask,,,58.5,,,,,
2026-09-05T11:49:58+00:00,1788609000,True,ETH,Up,,False,sin_ask,,,56.3,,,,,
2026-09-05T11:49:58+00:00,1788609000,True,SOL,Up,,False,sin_ask,,,59.0,,,,,
2026-09-05T11:49:58+00:00,1788609000,True,XRP,Up,,False,sin_ask,,,48.6,,,,,
2026-09-05T11:49:58+00:00,1788609000,True,DOGE,Up,,False,sin_ask,,,148.8,,,,,
2026-09-05T11:49:58+00:00,1788609000,True,BNB,Up,,False,sin_ask,,,49.6,,,,,
2026-09-05T11:54:58+00:00,1788609300,True,BTC,Down,0.01,False,ninguno_confirma,248.2,0.01,76.2,,,,,
2026-09-05T11:54:58+00:00,1788609300,True,ETH,Up,,False,sin_ask,,,52.8,,,,,
2026-09-05T11:54:58+00:00,1788609300,True,SOL,Down,0.01,False,ninguno_confirma,45.8,0.01,74.5,,,,,
2026-09-05T11:54:58+00:00,1788609300,True,XRP,Down,0.01,False,ninguno_confirma,27.3,0.01,63.4,,,,,
2026-09-05T11:54:58+00:00,1788609300,True,DOGE,Up,,False,sin_ask,,,67.5,,,,,
2026-09-05T11:54:58+00:00,1788609300,True,BNB,Down,0.01,False,ninguno_confirma,52.5,0.01,52.2,,,,,
2026-09-05T11:59:58+00:00,1788609600,True,BTC,Down,,False,sin_ask,,,65.4,,,,,
2026-09-05T11:59:58+00:00,1788609600,True,ETH,Down,,False,sin_ask,,,56.9,,,,,
2026-09-05T11:59:58+00:00,1788609600,True,SOL,Down,,False,sin_ask,,,59.2,,,,,
2026-09-05T11:59:58+00:00,1788609600,True,XRP,Down,,False,sin_ask,,,58.7,,,,,
2026-09-05T11:59:58+00:00,1788609600,True,DOGE,Up,0.01,False,ninguno_confirma,40.5,0.01,49.0,,,,,
2026-09-05T11:59:58+00:00,1788609600,True,BNB,Up,0.01,False,ninguno_confirma,21.6,0.01,61.6,,,,,
2026-09-05T12:04:58+00:00,1788609900,True,BTC,Up,,False,sin_ask,,,61.5,,,,,
2026-09-05T12:04:58+00:00,1788609900,True,ETH,Up,,False,sin_ask,,,52.5,,,,,
2026-09-05T12:04:58+00:00,1788609900,True,SOL,Up,,False,sin_ask,,,60.9,,,,,
2026-09-05T12:04:58+00:00,1788609900,True,XRP,Up,,False,sin_ask,,,55.7,,,,,
2026-09-05T12:04:58+00:00,1788609900,True,DOGE,Up,,False,sin_ask,,,53.7,,,,,
2026-09-05T12:04:58+00:00,1788609900,True,BNB,Up,,False,sin_ask,,,55.5,,,,,
2026-09-05T12:09:58+00:00,1788610200,True,BTC,Up,,False,sin_ask,,,65.2,,,,,
2026-09-05T12:09:58+00:00,1788610200,True,ETH,Down,0.01,False,ninguno_confirma,28.6,0.01,54.5,,,,,
2026-09-05T12:09:58+00:00,1788610200,True,SOL,Up,,False,sin_ask,,,58.9,,,,,
2026-09-05T12:09:58+00:00,1788610200,True,XRP,Down,0.01,False,ninguno_confirma,6.6,0.01,57.1,,,,,
2026-09-05T12:09:58+00:00,1788610200,True,DOGE,Down,0.01,False,ninguno_confirma,27.3,0.01,65.5,,,,,
2026-09-05T12:09:58+00:00,1788610200,True,BNB,Up,,False,sin_ask,,,67.2,,,,,
2026-09-05T12:14:58+00:00,1788610500,True,BTC,Down,,False,sin_ask,,,65.0,,,,,
2026-09-05T12:14:58+00:00,1788610500,True,ETH,Down,,False,sin_ask,,,52.0,,,,,
2026-09-05T12:14:58+00:00,1788610500,True,SOL,Up,0.01,False,ninguno_confirma,36.8,0.01,54.4,,,,,
2026-09-05T12:14:58+00:00,1788610500,True,XRP,Up,,False,sin_ask,,,49.7,,,,,
2026-09-05T12:14:58+00:00,1788610500,True,DOGE,Down,,False,sin_ask,,,51.3,,,,,
2026-09-05T12:14:58+00:00,1788610500,True,BNB,Up,,False,sin_ask,,,51.2,,,,,
2026-09-05T12:19:58+00:00,1788610800,True,BTC,Down,,False,sin_ask,,,68.8,,,,,
2026-09-05T12:19:58+00:00,1788610800,True,ETH,Down,,False,sin_ask,,,53.5,,,,,
2026-09-05T12:19:58+00:00,1788610800,True,SOL,Down,,False,sin_ask,,,52.5,,,,,
2026-09-05T12:19:58+00:00,1788610800,True,XRP,Down,,False,sin_ask,,,57.5,,,,,
2026-09-05T12:19:58+00:00,1788610800,True,DOGE,Down,,False,sin_ask,,,50.6,,,,,
2026-09-05T12:19:58+00:00,1788610800,True,BNB,Up,,False,sin_ask,,,54.0,,,,,
2026-09-05T12:24:58+00:00,1788611100,True,BTC,Up,,False,sin_ask,,,65.9,,,,,
2026-09-05T12:24:58+00:00,1788611100,True,ETH,Up,,False,sin_ask,,,53.3,,,,,
2026-09-05T12:24:58+00:00,1788611100,True,SOL,Up,,False,sin_ask,,,53.4,,,,,
2026-09-05T12:24:58+00:00,1788611100,True,XRP,Up,,False,sin_ask,,,86.7,,,,,
2026-09-05T12:24:58+00:00,1788611100,True,DOGE,Up,,False,sin_ask,,,52.0,,,,,
2026-09-05T12:24:58+00:00,1788611100,True,BNB,Up,,False,sin_ask,,,60.3,,,,,
2026-09-05T12:29:58+00:00,1788611400,True,BTC,Down,,False,sin_ask,,,65.9,,,,,
2026-09-05T12:29:58+00:00,1788611400,True,ETH,Down,,False,sin_ask,,,55.3,,,,,
2026-09-05T12:29:58+00:00,1788611400,True,SOL,Down,0.01,False,ninguno_confirma,40.7,0.01,53.4,,,,,
2026-09-05T12:29:58+00:00,1788611400,True,XRP,Down,,False,sin_ask,,,57.3,,,,,
2026-09-05T12:29:58+00:00,1788611400,True,DOGE,Up,,False,sin_ask,,,55.6,,,,,
2026-09-05T12:29:58+00:00,1788611400,True,BNB,Up,,False,sin_ask,,,52.6,,,,,
2026-09-05T12:34:58+00:00,1788611700,True,BTC,Up,,False,sin_ask,,,58.7,,,,,
2026-09-05T12:34:58+00:00,1788611700,True,ETH,Up,,False,sin_ask,,,56.4,,,,,
2026-09-05T12:34:58+00:00,1788611700,True,SOL,Up,,False,sin_ask,,,56.7,,,,,
2026-09-05T12:34:58+00:00,1788611700,True,XRP,Up,,False,sin_ask,,,106.4,,,,,
2026-09-05T12:34:58+00:00,1788611700,True,DOGE,Up,,False,sin_ask,,,63.6,,,,,
2026-09-05T12:34:58+00:00,1788611700,True,BNB,Up,,False,sin_ask,,,49.9,,,,,
2026-09-05T12:44:58+00:00,1788612300,True,BTC,Up,,False,sin_ask,,,126.0,,,,,
2026-09-05T12:44:58+00:00,1788612300,True,ETH,Up,,False,sin_ask,,,56.4,,,,,
2026-09-05T12:44:58+00:00,1788612300,True,SOL,Up,,False,sin_ask,,,57.3,,,,,
2026-09-05T12:44:58+00:00,1788612300,True,XRP,Down,,False,sin_ask,,,63.0,,,,,
