veto_timestamp_utc,market_id,strategy,subtype,direction,motivo_origen,precio_plan,stake_eur,ratio_inicial,muestras_json,mejora_detectada,t_mejora_s,ratio_max,senal_contraria_activada,t_senal_contraria_s,ratio_contrario_en_senal,ask_contrario_en_senal,ratio_contrario_max
2026-08-10T07:11:26+00:00,3439564,FAVORITO_CONFIRMADO,BTC#5min,BUY_YES,candidato_evaluacion,0.65,1.05,0.0,"[[5.0,0.0,0.75,896.6,0.26],[10.4,0.0,0.75,764.1,0.26],[15.7,0.0,0.74,871.6,0.27],[21.1,0.0,0.76,994.5,0.25],[26.5,0.0,0.79,1151.6,0.22],[31.7,0.0,0.8,1077.2,0.21],[36.9,0.0,0.79,1056.5,0.22],[42.0,0.0,0.78,1011.7,0.23],[47.7,0.0,0.75,955.8,0.26],[52.9,0.0,0.8,968.9,0.21],[58.1,0.0,0.79,932.8,0.22],[63.4,0.0,0.8,901.8,0.21]]",0,,0.0,0,,,,1151.6
2026-08-10T07:11:27+00:00,3439566,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,candidato_evaluacion,0.55,1.05,0.0,"[[5.0,0.0,0.6,96.8,0.41],[10.3,0.0,0.59,99.8,0.42],[15.7,0.0,0.59,101.0,0.42],[21.1,0.0,0.59,115.4,0.42],[26.4,0.0,0.62,156.4,0.39],[31.7,0.0,0.64,114.2,0.37],[36.9,0.0,0.64,118.9,0.37],[42.0,0.0,0.68,177.0,0.33],[47.7,0.0,0.67,158.7,0.34],[52.9,0.0,0.68,151.8,0.33],[58.2,83.5,0.47,0.0,0.54],[63.3,114.0,0.49,0.0,0.53]]",1,58.2,114.0,0,,,,177.0
2026-08-10T07:11:27+00:00,3439560,FAVORITO_CONFIRMADO,ETH#5min,BUY_YES,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.68,480.2,0.33],[10.4,0.0,0.68,505.5,0.33],[15.7,0.0,0.68,508.8,0.33],[21.1,0.0,0.69,514.9,0.32],[26.6,0.0,0.71,608.1,0.3],[31.8,0.0,0.71,610.8,0.3],[37.0,0.0,0.72,603.5,0.29],[42.1,0.0,0.74,490.2,0.27],[47.9,0.0,0.75,461.2,0.26],[53.3,0.0,0.67,107.4,0.35],[58.6,0.0,0.67,380.9,0.34],[63.8,0.0,0.67,287.5,0.34]]",0,,0.0,0,,,,610.8
2026-08-10T07:15:55+00:00,3439583,FAVORITO_CONFIRMADO,BNB#5min,BUY_NO,candidato_evaluacion,0.58,1.05,0.0,"[[5.0,0.0,0.74,49.4,0.27],[10.3,0.0,0.72,57.4,0.29],[15.7,0.0,0.73,64.9,0.28],[21.8,0.0,0.73,71.8,0.28],[27.3,0.0,0.73,77.3,0.28],[32.7,0.0,0.66,4.0,0.35],[38.9,0.0,0.66,15.5,0.35],[44.6,0.0,0.67,0.0,0.45],[50.3,78.5,0.49,0.0,0.54],[55.6,115.6,0.22,0.0,0.79],[61.1,105.3,0.22,0.0,0.81]]",1,50.3,115.6,0,,,,77.3
2026-08-10T07:15:54+00:00,3439573,FAVORITO_CONFIRMADO_5MIN_BAJALATENCIA,XRP#5min,BUY_NO,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.83,221.2,0.18],[10.3,0.0,0.78,134.0,0.23],[15.7,0.0,0.78,108.9,0.23],[22.2,0.0,0.78,106.6,0.23],[27.8,0.0,0.69,114.7,0.33],[33.5,87.8,0.55,0.0,0.48],[39.3,84.7,0.53,0.0,0.49],[44.8,132.2,0.54,0.0,0.48],[50.6,103.4,0.49,0.0,0.62],[56.0,212.1,0.35,0.0,0.66],[61.3,160.5,0.34,0.0,0.76]]",1,33.5,212.1,0,,,,221.2
2026-08-10T07:15:56+00:00,3439573,FAVORITO_CONFIRMADO,XRP#5min,BUY_NO,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.83,222.9,0.18],[10.2,0.0,0.78,134.0,0.23],[15.5,0.0,0.78,108.9,0.23],[22.2,0.0,0.78,108.0,0.23],[27.8,0.0,0.69,101.3,0.33],[33.6,87.8,0.55,0.0,0.48],[39.1,81.7,0.54,0.0,0.49],[44.6,133.6,0.54,0.0,0.48],[50.5,108.4,0.45,0.0,0.62],[56.0,212.1,0.35,0.0,0.66],[61.3,201.0,0.34,0.0,0.76]]",1,33.6,212.1,0,,,,222.9
2026-08-10T07:15:57+00:00,3439571,FAVORITO_CONFIRMADO,SOL#5min,BUY_NO,candidato_evaluacion,0.58,1.05,0.0,"[[5.0,27.9,0.55,0.0,0.46],[10.3,33.3,0.55,0.0,0.46],[15.9,122.5,0.53,0.0,0.48],[21.4,125.1,0.53,0.0,0.48],[26.9,164.3,0.48,0.0,0.55],[32.9,456.1,0.33,0.0,0.68],[38.1,414.4,0.33,0.0,0.68],[43.5,483.3,0.31,0.0,0.71],[49.3,459.4,0.21,0.0,0.8],[54.5,392.8,0.17,0.0,0.84],[60.3,389.1,0.14,0.0,0.81]]",1,5.0,483.3,0,,,,0.0
2026-08-10T07:15:57+00:00,3439568,FAVORITO_CONFIRMADO,ETH#5min,BUY_NO,candidato_evaluacion,0.59,1.05,0.0,"[[5.0,0.0,0.78,425.0,0.23],[10.2,0.0,0.79,442.1,0.22],[15.9,0.0,0.8,472.7,0.21],[21.3,0.0,0.8,453.7,0.21],[26.6,0.0,0.8,426.9,0.21],[32.3,0.0,0.72,449.1,0.29],[37.6,0.0,0.71,473.3,0.3],[43.1,0.0,0.71,468.7,0.3],[48.9,486.0,0.49,0.0,0.52],[54.2,597.7,0.49,0.0,0.52],[60.2,370.3,0.32,0.0,0.67]]",1,48.9,597.7,0,,,,473.3
2026-08-10T07:16:25+00:00,3439570,FAVORITO_CONFIRMADO_5MIN_BAJALATENCIA,DOGE#5min,BUY_NO,candidato_evaluacion,0.7,1.05,0.0,"[[5.0,94.7,0.63,0.0,0.4],[10.3,97.5,0.65,0.0,0.39],[15.7,127.3,0.65,0.0,0.39],[21.5,167.1,0.49,0.0,0.52],[26.8,196.1,0.49,0.0,0.52],[32.3,95.8,0.38,0.0,0.46],[38.3,192.6,0.48,0.0,0.59],[44.3,160.8,0.47,0.0,0.59],[50.1,198.5,0.4,0.0,0.61],[55.3,207.6,0.47,0.0,0.59],[60.5,189.4,0.46,0.0,0.58]]",1,5.0,207.6,0,,,,0.0
2026-08-10T07:16:24+00:00,3439576,FAVORITO_CONFIRMADO,BTC#5min,BUY_NO,candidato_evaluacion,0.55,1.05,0.0,"[[5.0,0.0,0.74,1446.0,0.27],[10.3,0.0,0.75,1811.6,0.26],[15.9,0.0,0.77,1687.5,0.24],[22.8,0.0,0.73,1518.9,0.28],[28.3,0.0,0.74,1771.0,0.26],[34.8,0.0,0.78,1526.3,0.23],[40.3,0.0,0.77,1562.2,0.24],[45.6,0.0,0.77,1485.8,0.25],[51.5,0.0,0.74,1575.4,0.27],[56.9,0.0,0.76,1531.4,0.25],[63.3,0.0,0.78,1247.4,0.23]]",0,,0.0,0,,,,1811.6
2026-08-10T07:18:58+00:00,3439568,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,ETH#5min,BUY_YES,candidato_evaluacion,0.74,1.05,0.0,"[[5.0,0.0,0.95,140.1,0.06],[10.2,0.0,0.96,136.0,0.04],[17.2,0.0,null,133.9,0.01],[22.8,0.0,null,128.7,0.01],[28.0,0.0,null,73.0,0.01],[33.3,0.0,null,75.4,0.01],[38.9,0.0,null,87.9,0.01],[45.2,0.0,null,90.9,0.01],[51.8,0.0,null,147.3,0.01],[57.2,0.0,null,319.2,0.01],[62.4,0.0,null,3058.4,0.001]]",0,,0.0,0,,,,3058.4
2026-08-10T07:18:57+00:00,3439583,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BNB#5min,BUY_YES,candidato_evaluacion,0.7,1.05,0.0,"[[5.0,0.0,0.98,57.7,0.03],[10.2,0.0,0.98,58.7,0.03],[16.4,0.0,0.99,63.7,0.02],[22.2,0.0,0.99,61.0,0.02],[27.5,0.0,0.99,0.4,0.02],[32.8,0.0,null,5.5,0.01],[38.4,0.0,null,5.7,0.01],[45.2,0.0,null,10.7,0.01],[51.8,0.0,null,21.2,0.01],[57.1,0.0,null,83.9,0.01],[62.4,0.0,null,2035.2,0.001]]",0,,0.0,0,,,,2035.2
2026-08-10T07:18:57+00:00,3439571,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,SOL#5min,BUY_YES,candidato_evaluacion,0.7,1.05,0.0,"[[5.0,0.0,null,116.5,0.01],[10.2,0.0,null,115.5,0.01],[16.4,0.0,null,112.7,0.01],[22.3,0.0,null,112.7,0.01],[27.6,0.0,null,78.7,0.01],[32.9,0.0,null,83.1,0.01],[38.4,0.0,null,87.8,0.01],[45.3,0.0,null,95.1,0.01],[51.9,0.0,null,109.8,0.01],[57.2,0.0,null,169.1,0.01],[62.6,0.0,null,3463.5,0.001]]",0,,0.0,0,,,,3463.5
2026-08-10T07:18:58+00:00,3439573,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,XRP#5min,BUY_YES,candidato_evaluacion,0.77,1.05,0.0,"[[5.0,0.0,0.95,23.2,0.07],[10.2,0.0,0.97,28.8,0.07],[16.3,0.0,0.99,25.8,0.05],[21.6,0.0,0.99,39.5,0.05],[27.0,0.0,null,62.3,0.01],[32.7,0.0,null,49.6,0.01],[38.4,0.0,null,51.8,0.01],[45.2,0.0,null,55.4,0.01],[52.3,0.0,null,68.8,0.01],[57.5,0.0,null,74.5,0.01],[62.8,0.0,null,2029.0,0.001]]",0,,0.0,0,,,,2029.0
2026-08-10T07:19:02+00:00,3439580,GBM_LATE_15M,BNB#15min,BUY_YES,candidato_evaluacion,0.5,1.05,0.0,"[[5.0,0.0,0.71,141.8,0.3],[11.1,0.0,0.71,144.9,0.3],[16.2,0.0,0.76,138.7,0.25],[21.4,0.0,0.76,141.3,0.25],[26.8,0.0,0.76,135.4,0.25],[33.1,0.0,0.76,141.9,0.25],[38.4,0.0,0.76,141.9,0.25],[43.9,0.0,0.76,139.4,0.25],[49.7,0.0,0.81,139.2,0.2],[54.9,0.0,0.81,134.4,0.2],[60.9,0.0,0.81,136.2,0.2]]",0,,0.0,0,,,,144.9
2026-08-10T07:19:53+00:00,3439569,FAVORITO_CONFIRMADO,ETH#15min,BUY_YES,candidato_evaluacion,0.67,1.05,0.0,"[[5.0,0.0,0.81,178.7,0.2],[10.8,0.0,0.81,343.6,0.2],[17.4,0.0,0.74,273.2,0.27],[22.9,0.0,0.72,259.4,0.29],[29.6,298.1,0.65,0.0,0.37],[35.5,114.4,0.68,17.3,0.33],[41.3,388.5,0.64,0.0,0.37],[46.9,244.2,0.67,21.0,0.34],[52.2,0.0,0.72,208.2,0.29],[57.5,0.0,0.75,352.6,0.26],[62.7,0.0,0.74,337.8,0.27]]",1,29.6,388.5,0,,,,352.6
2026-08-10T07:20:33+00:00,3439582,FAVORITO_CONFIRMADO_15MIN_ALTACONVICCION,DOGE#15min,BUY_YES,candidato_evaluacion,0.72,1.05,0.0,"[[5.0,0.0,0.8,26.0,0.23],[10.4,0.0,0.78,61.5,0.23],[16.3,0.0,0.78,41.2,0.24],[21.5,0.0,0.78,43.8,0.24],[26.7,0.0,0.78,48.6,0.24],[32.3,0.0,0.78,47.2,0.23],[38.0,0.0,0.78,39.5,0.23],[43.2,0.0,0.78,37.1,0.23],[48.9,0.0,0.78,43.5,0.23],[54.1,0.0,0.79,72.0,0.23],[59.3,0.0,0.8,39.3,0.22],[64.4,0.0,0.84,2.1,0.18]]",0,,0.0,0,,,,72.0
2026-08-10T07:21:07+00:00,3439585,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BNB#5min,BUY_YES,candidato_evaluacion,0.79,1.05,0.0,"[[5.0,0.0,0.95,49.6,0.08],[10.1,0.0,0.95,54.7,0.11],[15.6,0.0,0.96,51.6,0.07],[21.3,0.0,0.96,53.8,0.06],[26.6,0.0,0.96,54.7,0.06],[32.5,0.0,0.98,54.7,0.05],[37.9,0.0,0.98,56.1,0.04],[43.3,0.0,0.98,56.8,0.04],[48.7,0.0,0.99,56.9,0.03],[54.4,0.0,0.99,55.2,0.03],[60.5,0.0,0.99,58.1,0.02]]",0,,0.0,0,,,,58.1
2026-08-10T07:21:05+00:00,3439588,FAVORITO_CONFIRMADO,DOGE#5min,BUY_YES,candidato_evaluacion,0.64,1.05,0.0,"[[5.0,0.0,0.72,62.5,0.3],[10.2,0.0,0.72,57.2,0.3],[15.5,0.0,0.73,62.0,0.29],[21.5,0.0,0.75,65.3,0.29],[26.9,0.0,0.75,62.9,0.27],[32.5,0.0,0.8,38.1,0.21],[37.9,0.0,0.8,59.6,0.21],[43.3,0.0,0.85,30.6,0.18],[48.8,0.0,0.85,34.3,0.16],[54.3,0.0,0.85,26.2,0.16],[60.8,0.0,0.7,11.5,0.31]]",0,,0.0,0,,,,65.3
2026-08-10T07:22:18+00:00,3439591,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,XRP#5min,BUY_YES,candidato_evaluacion,0.78,1.05,0.0,"[[5.0,0.0,0.84,40.3,0.17],[10.2,0.0,0.88,56.7,0.15],[15.4,0.0,0.87,51.5,0.15],[20.6,0.0,0.95,38.0,0.06],[26.6,0.0,0.93,54.5,0.08],[31.8,0.0,0.95,48.1,0.06],[37.1,0.0,0.87,46.5,0.15],[42.4,0.0,0.87,40.9,0.15],[47.7,0.0,0.87,10.6,0.2],[53.5,0.0,0.85,37.5,0.18],[59.0,0.0,0.86,69.3,0.16],[64.9,81.2,0.79,0.0,0.25]]",1,64.9,81.2,0,,,,69.3
2026-08-10T07:26:27+00:00,3439574,FAVORITO_CONFIRMADO,SOL#15min,BUY_YES,candidato_evaluacion,0.99,1.05,0.0,"[[5.0,0.0,null,0.0,0.01],[10.2,0.0,null,0.0,0.01],[15.4,0.0,null,0.0,0.01],[20.5,0.0,null,0.0,0.01],[25.7,0.0,null,0.0,0.01],[30.9,0.0,null,0.0,0.01],[36.1,1141.7,0.999,0.0,0.01],[41.4,1117.9,0.998,0.0,0.01],[47.3,1113.1,0.998,0.2,0.008],[53.1,161.7,0.998,0.3,0.004],[58.5,161.7,0.998,0.3,0.003],[63.8,161.7,0.998,0.3,0.003]]",1,36.1,1141.7,1,36.1,0.0,0.01,0.3
2026-08-10T07:26:29+00:00,3439597,FAVORITO_CONFIRMADO_5MIN_BAJALATENCIA,DOGE#5min,BUY_NO,candidato_evaluacion,0.7,1.05,0.0,"[[5.0,4.2,0.73,46.0,0.29],[10.2,0.0,0.79,41.3,0.23],[15.4,0.0,0.76,1.8,0.31],[20.5,0.0,0.76,32.2,0.29],[25.7,0.0,0.76,46.2,0.27],[30.9,0.0,0.77,44.4,0.26],[36.3,0.0,0.77,48.7,0.27],[41.8,0.0,0.77,37.1,0.25],[47.7,0.0,0.77,19.2,0.27],[53.0,0.0,0.83,37.0,0.2],[58.6,0.0,0.83,38.9,0.19],[64.3,0.0,0.83,33.5,0.19]]",0,,4.2,0,,,,48.7
2026-08-10T07:26:29+00:00,3439598,FAVORITO_CONFIRMADO_5MIN_BAJALATENCIA,XRP#5min,BUY_NO,candidato_evaluacion,0.55,1.05,0.0,"[[5.0,0.0,0.69,129.5,0.32],[10.2,0.0,0.7,158.7,0.31],[15.4,0.0,0.69,110.4,0.33],[20.5,0.0,0.69,125.7,0.32],[25.7,0.0,0.78,96.4,0.23],[30.9,0.0,0.86,198.7,0.15],[36.3,0.0,0.86,136.4,0.15],[41.8,0.0,0.85,211.1,0.16],[47.7,0.0,0.87,176.4,0.14],[53.0,0.0,0.9,205.8,0.11],[58.6,0.0,0.9,199.5,0.11],[64.7,0.0,0.9,192.0,0.11]]",0,,0.0,0,,,,211.1
2026-08-10T07:26:29+00:00,3439580,GBM_LATE_15M_TARDIO,BNB#15min,BUY_YES,candidato_evaluacion,0.5,1.05,0.0,"[[5.0,0.0,0.999,99.9,0.038],[10.2,0.0,0.999,99.6,0.038],[15.4,0.0,0.999,99.6,0.038],[20.5,0.0,0.999,99.6,0.038],[25.7,0.0,0.999,99.6,0.038],[30.9,0.0,0.999,97.0,0.038],[36.3,0.0,0.999,97.5,0.038],[41.8,0.0,0.999,97.5,0.038],[47.5,0.0,0.999,97.9,0.038],[52.9,0.0,0.999,97.0,0.038],[58.6,0.0,0.999,97.0,0.038],[64.8,0.0,0.999,97.5,0.038]]",0,,0.0,0,,,,99.9
2026-08-10T07:29:32+00:00,3439592,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BNB#5min,BUY_YES,candidato_evaluacion,0.76,1.05,0.0,"[[5.4,0.0,null,11.3,0.01],[10.7,0.0,null,12.7,0.01],[16.7,0.0,null,26.2,0.01],[22.2,0.0,null,1322.6,0.001],[27.9,0.0,null,1323.6,0.001],[33.6,0.0,null,1318.8,0.001],[38.8,0.0,null,1318.8,0.001],[44.1,0.0,null,1318.8,0.001],[50.0,0.0,null,1318.8,0.001],[55.8,0.0,null,1306.5,0.001],[61.2,0.0,null,1306.5,0.001]]",0,,0.0,0,,,,1323.6
2026-08-10T07:30:10+00:00,3439594,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,ETH#5min,BUY_YES,candidato_evaluacion,0.72,1.05,0.0,"[[5.0,0.0,null,3631.9,0.01],[10.6,0.0,null,3631.9,0.01],[16.7,0.0,null,3631.9,0.01],[22.2,0.0,null,3619.5,0.01],[27.5,0.0,null,3619.5,0.01],[33.5,0.0,null,3619.5,0.01],[38.9,0.0,null,3619.5,0.01],[44.3,0.0,null,3619.5,0.01],[50.0,0.0,null,3619.5,0.01],[56.2,0.0,null,3618.9,0.01],[61.5,0.0,null,3618.4,0.01]]",0,,0.0,0,,,,3631.9
2026-08-10T07:30:11+00:00,3439597,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,DOGE#5min,BUY_YES,candidato_evaluacion,0.77,1.05,0.0,"[[5.0,0.0,null,1279.9,0.01],[10.6,0.0,null,1279.9,0.01],[16.7,0.0,null,1279.9,0.01],[22.2,0.0,null,1267.5,0.01],[27.4,0.0,null,1267.5,0.01],[33.9,0.0,null,1267.5,0.01],[39.5,0.0,null,1267.5,0.01],[45.0,0.0,null,1267.3,0.01],[51.2,0.0,null,1267.3,0.01],[56.5,0.0,null,1267.3,0.01],[62.1,0.0,null,1267.3,0.01]]",0,,0.0,0,,,,1279.9
2026-08-10T07:30:09+00:00,3439599,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BTC#5min,BUY_YES,candidato_evaluacion,0.7,1.05,0.0,"[[5.0,0.0,null,6951.3,0.01],[10.6,0.0,null,6949.7,0.01],[16.7,0.0,null,6947.3,0.01],[22.2,0.0,null,6934.9,0.01],[27.5,0.0,null,6934.8,0.01],[33.6,0.0,null,6934.8,0.01],[39.2,0.0,null,6931.9,0.01],[45.0,0.0,null,6915.5,0.01],[51.3,0.0,null,6914.8,0.01],[56.5,0.0,null,6913.8,0.01],[62.1,0.0,null,6913.0,0.01]]",0,,0.0,0,,,,6951.3
2026-08-10T07:31:11+00:00,3439608,FAVORITO_CONFIRMADO_15MIN_ALTACONVICCION,DOGE#15min,BUY_YES,candidato_evaluacion,0.7,1.05,0.0,"[[5.0,0.0,0.76,48.2,0.25],[10.2,0.0,0.76,48.1,0.25],[15.7,0.0,0.76,42.9,0.25],[21.8,0.0,0.76,48.1,0.25],[27.3,0.0,0.76,48.3,0.25],[32.9,0.0,0.76,0.0,0.37],[38.5,329.8,0.63,0.0,0.39],[44.2,330.1,0.63,0.0,0.4],[49.6,229.8,0.62,0.0,0.4],[54.9,218.0,0.62,0.0,0.4],[60.4,230.3,0.62,0.0,0.4]]",1,38.5,330.1,0,,,,48.3
2026-08-10T07:31:11+00:00,3439613,FAVORITO_CONFIRMADO,SOL#5min,BUY_YES,candidato_evaluacion,0.61,1.05,0.0,"[[5.0,0.0,0.77,339.5,0.24],[10.3,0.0,0.77,303.5,0.24],[16.0,0.0,0.77,327.4,0.24],[22.0,0.0,0.83,239.5,0.18],[27.5,0.0,0.83,223.3,0.18],[33.0,0.0,0.83,216.2,0.18],[38.6,0.0,0.74,123.2,0.29],[44.3,0.0,0.72,62.0,0.29],[49.9,0.0,0.81,162.1,0.2],[55.2,0.0,0.81,219.4,0.2],[60.5,0.0,0.81,229.7,0.2]]",0,,0.0,0,,,,339.5
2026-08-10T07:31:10+00:00,3439602,FAVORITO_CONFIRMADO,DOGE#5min,BUY_YES,candidato_evaluacion,0.61,1.05,0.0,"[[5.0,0.0,0.83,45.7,0.19],[10.2,0.0,0.83,60.9,0.19],[15.8,0.0,0.85,38.3,0.18],[21.9,0.0,0.85,41.6,0.17],[27.4,0.0,0.85,42.4,0.17],[33.1,0.0,0.85,0.0,0.41],[38.6,76.9,0.57,0.0,0.47],[44.3,107.5,0.57,0.0,0.46],[49.8,96.6,0.59,0.0,0.46],[55.1,96.9,0.59,0.0,0.43],[60.5,103.3,0.59,0.0,0.48]]",1,38.6,107.5,0,,,,60.9
2026-08-10T07:31:11+00:00,3439602,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,DOGE#5min,BUY_YES,candidato_evaluacion,0.73,1.05,0.0,"[[5.0,0.0,0.83,45.7,0.19],[10.5,0.0,0.83,60.9,0.19],[16.1,0.0,0.85,38.3,0.18],[22.1,0.0,0.85,41.6,0.17],[27.5,0.0,0.85,42.4,0.17],[33.1,0.0,0.85,0.0,0.41],[38.7,220.3,0.57,0.0,0.47],[44.4,250.6,0.57,0.0,0.46],[49.9,245.4,0.59,0.0,0.46],[55.2,237.9,0.59,0.0,0.43],[60.6,238.1,0.59,0.0,0.48]]",1,38.7,250.6,0,,,,60.9
2026-08-10T07:34:29+00:00,3439601,FAVORITO_CONFIRMADO,ETH#15min,BUY_YES,candidato_evaluacion,0.58,1.05,0.0,"[[5.0,0.0,0.69,550.1,0.33],[10.2,0.0,0.69,668.5,0.34],[15.6,0.0,0.68,489.9,0.34],[22.2,0.0,0.67,580.1,0.34],[28.1,0.0,0.71,561.3,0.3],[33.3,0.0,0.73,662.6,0.28],[38.6,0.0,0.78,516.5,0.23],[44.7,0.0,0.79,546.3,0.22],[51.0,0.0,0.78,211.9,0.23],[56.4,0.0,0.7,2.0,0.42],[62.4,608.4,0.38,0.0,0.63]]",1,62.4,608.4,0,,,,668.5
2026-08-10T07:34:30+00:00,3439607,GBM_LATE_15M_ESPACIO_ATR,BNB#15min,BUY_NO,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.62,76.6,0.39],[10.2,0.0,0.63,75.1,0.38],[15.6,0.0,0.63,79.6,0.38],[22.1,0.0,0.64,80.2,0.37],[27.7,0.0,0.64,82.8,0.37],[33.2,0.0,0.64,75.0,0.37],[38.5,0.0,0.64,74.4,0.37],[44.4,0.0,0.62,39.0,0.4],[50.9,8.4,0.5,0.0,0.53],[56.2,98.4,0.55,0.0,0.5],[62.3,0.0,0.69,56.7,0.32]]",1,50.9,98.4,0,,,,82.8
2026-08-10T07:34:29+00:00,3439604,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,ETH#5min,BUY_YES,candidato_evaluacion,0.7,1.05,0.0,"[[5.0,0.0,null,70.3,0.01],[10.2,0.0,null,76.2,0.01],[15.5,0.0,null,32.7,0.01],[22.2,0.0,null,82.7,0.01],[28.1,0.0,null,416.7,0.01],[33.3,0.0,null,3799.1,0.01],[39.0,0.0,null,3793.0,0.01],[45.0,0.0,null,3793.0,0.01],[51.4,0.0,null,3793.0,0.01],[57.0,0.0,null,3793.0,0.01],[62.6,0.0,null,3768.3,0.01]]",0,,0.0,0,,,,3799.1
2026-08-10T07:34:33+00:00,3439606,UPDOWN_GBM,BTC#15min,BUY_YES,candidato_evaluacion,0.46,1.05,0.0,"[[5.0,0.0,0.69,948.5,0.32],[10.1,0.0,0.69,955.6,0.32],[15.3,0.0,0.69,1055.3,0.32],[20.5,0.0,0.69,1175.0,0.32],[26.3,0.0,0.69,1035.5,0.31],[32.8,0.0,0.79,708.6,0.22],[38.3,0.0,0.81,954.5,0.2],[44.5,0.0,0.81,1098.9,0.2],[49.8,0.0,0.85,749.2,0.16],[55.0,0.0,0.69,1021.5,0.32],[60.7,0.0,0.66,433.3,0.38]]",0,,0.0,0,,,,1175.0
2026-08-10T07:34:32+00:00,3439610,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BTC#5min,BUY_YES,candidato_evaluacion,0.75,1.05,0.0,"[[5.0,0.0,null,306.2,0.01],[10.2,0.0,null,296.8,0.01],[15.3,0.0,null,290.5,0.01],[20.5,0.0,null,420.3,0.01],[26.2,0.0,null,4840.6,0.01],[32.8,0.0,null,4832.0,0.01],[38.2,0.0,null,4813.8,0.01],[44.6,0.0,null,4813.8,0.01],[50.2,0.0,null,4812.4,0.01],[55.5,0.0,null,4812.3,0.01],[60.8,0.0,null,4787.6,0.01]]",0,,0.0,0,,,,4840.6
2026-08-10T07:36:30+00:00,3439605,GBM_LATE_15M_TARDIO,SOL#15min,BUY_NO,candidato_evaluacion,0.105,1.05,0.0,"[[5.0,0.0,0.33,1210.5,0.71],[10.6,0.0,0.31,1368.5,0.71],[16.3,0.0,0.31,1015.2,0.71],[21.8,0.0,0.3,1039.8,0.71],[28.3,0.0,0.3,998.7,0.71],[33.6,0.0,0.31,1405.1,0.71],[39.6,0.0,0.3,1205.3,0.71],[45.1,0.0,0.25,803.0,0.77],[50.9,0.0,0.21,680.9,0.81],[56.4,0.0,0.2,593.2,0.81],[61.7,0.0,0.2,701.9,0.81]]",0,,0.0,0,,,,1405.1
2026-08-10T07:38:04+00:00,3439607,FAVORITO_CONFIRMADO_15MIN_ALTACONVICCION,BNB#15min,BUY_YES,candidato_evaluacion,0.71,1.05,0.0,"[[5.0,0.0,0.93,83.7,0.11],[10.1,0.0,0.96,76.7,0.09],[15.3,0.0,0.96,79.1,0.09],[20.9,0.0,0.96,74.7,0.08],[26.2,0.0,0.96,72.3,0.08],[31.8,0.0,0.93,74.8,0.09],[37.3,0.0,0.93,75.8,0.1],[42.6,0.0,0.93,29.3,0.12],[47.8,0.0,0.92,84.1,0.1],[53.4,0.0,0.96,79.9,0.1],[59.1,0.0,0.93,70.9,0.12],[64.5,0.0,0.95,49.3,0.12]]",0,,0.0,0,,,,84.1
2026-08-10T07:38:29+00:00,3439657,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,DOGE#5min,BUY_YES,candidato_evaluacion,0.73,1.05,0.0,"[[5.0,0.0,0.85,11.1,0.19],[10.2,0.0,0.82,13.8,0.25],[15.3,81.0,0.51,0.0,0.54],[20.7,101.7,0.55,0.0,0.49],[26.4,170.8,0.69,0.0,0.35],[31.9,91.7,0.73,0.0,0.34],[37.1,128.9,0.74,0.0,0.33],[42.7,93.6,0.75,0.0,0.54],[48.5,26.2,0.55,0.0,0.54],[53.8,174.8,0.07,0.0,0.96],[59.5,308.4,0.01,0.0,null],[64.8,351.0,0.01,0.0,null]]",1,15.3,351.0,0,,,,13.8
2026-08-10T07:40:37+00:00,3439732,FAVORITO_CONFIRMADO,SOL#5min,BUY_NO,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.6,56.3,0.41],[10.3,24.1,0.56,20.3,0.45],[16.2,24.5,0.56,25.4,0.45],[21.7,6.1,0.58,22.5,0.44],[26.8,0.0,0.59,141.6,0.42],[32.4,23.2,0.58,43.9,0.43],[37.8,0.0,0.6,124.5,0.41],[43.5,49.6,0.57,20.0,0.44],[49.7,218.7,0.44,0.0,0.57],[55.0,316.3,0.42,0.0,0.59],[60.7,262.6,0.42,0.0,0.59]]",1,10.3,316.3,0,,,,141.6
