ts_deteccion_utc,market_id,lado_mayoria,lado_minoria,pct_mayoria_detectado,n_ballenas,ask_minoria_deteccion,muestras_json,outcome_pendiente
2026-08-21T08:28:32+00:00,3739118,NO,YES,1.0,4,0.96,"[[0.0,481.9,0.96],[5.1,297.5,0.98],[10.1,269.0,0.99],[15.2,0.0,null],[20.4,1201.8,0.87],[25.5,1810.0,0.69],[30.5,2672.4,0.57],[36.4,556.7,0.87],[41.7,4.7,0.98],[46.8,0.0,null],[51.9,0.0,null],[57.0,0.0,null],[62.0,0.0,null],[67.1,0.0,null],[72.2,0.0,null],[77.3,0.0,null],[82.3,0.0,null],[87.4,0.0,null]]",1
2026-08-21T08:33:47+00:00,3739126,NO,YES,1.0,3,0.99,"[[0.0,0.0,null],[5.1,0.0,null],[10.2,0.0,null],[15.4,0.0,null],[20.6,0.0,null],[25.6,0.0,null],[30.8,0.0,null],[35.9,0.0,null],[41.0,0.0,null],[46.0,0.0,null],[51.1,0.0,null],[56.2,0.0,null],[61.4,0.0,null],[66.5,0.0,null],[71.8,0.0,null]]",1
2026-08-21T09:03:16+00:00,3739958,YES,NO,1.0,37,0.001,"[[0.0,0.0,null],[5.1,0.0,null],[10.2,0.0,null],[15.3,0.0,null],[20.4,0.0,null],[25.5,0.0,null],[30.6,0.0,null],[35.8,0.0,null],[40.8,0.0,null],[45.9,0.0,null],[51.0,0.0,null],[56.1,0.0,null],[61.2,0.0,null],[66.3,0.0,null],[71.4,0.0,null],[76.5,0.0,null],[81.6,0.0,null],[86.7,0.0,null],[91.8,0.0,null],[96.9,0.0,null],[102.1,0.0,null]]",1
2026-08-21T09:08:17+00:00,3740155,YES,NO,1.0,12,0.01,"[[0.0,0.0,null],[5.2,0.0,0.97],[10.3,0.0,null],[15.4,0.0,null],[20.7,0.0,null],[25.9,0.0,0.95],[31.0,0.0,0.93],[36.3,0.0,0.936],[41.4,0.0,0.936],[46.5,0.0,0.82],[51.6,0.0,0.49],[56.7,0.0,0.35],[62.0,0.0,0.179],[67.2,0.0,0.24],[72.3,0.0,0.15],[77.5,0.0,0.05],[82.7,0.0,0.03],[87.9,0.5,0.01],[93.0,7.2,0.001],[98.1,2.4,0.001]]",1
2026-08-21T09:13:16+00:00,3740171,NO,YES,1.0,14,0.96,"[[0.0,792.9,0.96],[5.1,386.0,0.98],[10.2,509.9,0.98],[15.3,269.7,0.98],[20.4,362.6,0.97],[25.5,308.7,0.98],[30.6,7.0,0.98],[35.7,557.2,0.96],[40.8,0.5,0.98],[46.1,0.0,null],[51.2,0.0,null],[56.4,0.0,null],[61.5,0.0,null],[66.7,0.0,null],[71.9,0.0,null],[77.3,0.0,null],[82.6,0.0,null],[87.7,0.0,null],[92.8,0.0,null],[98.1,0.0,null],[103.4,0.0,null]]",1
2026-08-21T09:18:19+00:00,3740284,YES,NO,1.0,4,0.29,"[[0.0,0.0,0.76],[5.1,0.0,0.53],[10.3,0.0,0.41],[15.6,0.0,0.59],[21.7,0.0,0.6],[27.0,0.0,0.83],[32.2,0.0,0.89],[37.5,0.0,0.94],[42.9,0.0,0.99],[48.0,0.0,null],[53.2,0.0,null],[58.3,0.0,null],[64.6,0.0,null],[71.7,0.0,null],[77.1,0.0,null],[82.2,0.0,null],[87.3,0.0,null],[92.5,0.0,null],[97.6,0.0,null]]",1
2026-08-21T09:23:49+00:00,3740296,YES,NO,1.0,3,0.07,"[[0.0,0.0,0.98],[8.0,0.0,null],[13.2,0.0,null],[18.5,0.0,0.99],[23.9,0.0,null],[28.9,0.0,null],[34.1,0.0,null],[39.2,0.0,null],[44.3,0.0,null],[49.4,0.0,null],[54.5,0.0,null],[59.9,0.0,null],[65.1,0.0,null],[70.3,0.0,null]]",1
2026-08-21T09:28:47+00:00,3740541,NO,YES,1.0,4,0.99,"[[0.0,18.7,0.99],[5.2,9.3,0.99],[10.3,0.0,null],[15.4,0.0,null],[20.6,0.0,null],[25.7,0.0,null],[30.8,0.0,null],[36.4,0.0,null],[41.4,0.0,null],[46.6,0.0,null],[51.7,0.0,null],[57.7,0.0,null],[62.8,0.0,null],[67.9,0.0,null]]",1
2026-08-21T09:33:32+00:00,3740691,NO,YES,1.0,5,0.99,"[[0.0,247.6,0.99],[5.2,387.1,0.97],[10.5,247.6,0.99],[15.5,0.0,null],[21.0,0.0,null],[26.4,0.0,null],[31.8,0.0,null],[36.9,0.0,null],[42.0,0.0,null],[47.1,0.0,null],[52.2,0.0,null],[57.4,0.0,null],[62.5,0.0,null],[67.6,0.0,null],[72.7,0.0,null],[77.8,0.0,null],[83.0,0.0,null]]",1
2026-08-21T09:53:46+00:00,3741580,YES,NO,1.0,6,0.04,"[[0.0,0.0,0.98],[5.1,0.0,0.99],[10.3,0.0,null],[15.5,0.0,null],[20.6,0.0,null],[26.0,0.0,null],[31.4,0.0,null],[36.5,0.0,null],[41.8,0.0,null],[47.0,0.0,null],[52.2,0.0,null],[57.5,0.0,null],[62.7,0.0,null],[67.9,0.0,null],[73.1,0.0,null]]",1
2026-08-21T09:58:19+00:00,3741662,YES,NO,1.0,9,0.04,"[[0.0,0.0,0.99],[5.2,0.0,0.99],[10.4,0.0,null],[15.5,0.0,null],[20.7,0.0,null],[25.9,0.0,null],[31.1,0.0,null],[36.5,0.0,null],[42.0,0.0,null],[48.2,0.0,null],[53.3,0.0,null],[58.5,0.0,null],[63.7,0.0,null],[68.8,0.0,null],[74.0,0.0,null],[79.2,0.0,null],[84.3,0.0,null],[89.6,0.0,null],[95.3,0.0,null]]",1
2026-08-21T10:09:25+00:00,3741827,YES,NO,1.0,4,0.09,"[[0.0,0.0,0.96],[5.2,0.0,null],[10.3,0.0,null],[15.4,0.0,null],[20.6,0.0,null],[25.7,0.0,null],[30.8,0.0,null]]",1
2026-08-21T10:14:18+00:00,3741841,NO,YES,1.0,4,0.97,"[[0.0,65.9,0.97],[5.2,0.0,null],[10.3,0.0,null],[15.4,0.0,null],[20.9,0.0,null],[26.0,0.0,null],[31.2,0.0,null],[36.3,0.0,null]]",1
2026-08-21T10:23:16+00:00,3741935,YES,NO,1.0,7,0.12,"[[0.0,0.0,0.95],[5.2,0.0,0.97],[10.3,0.0,0.99],[15.4,0.0,0.99],[20.5,0.0,null],[25.6,0.0,null],[30.7,0.0,null],[35.8,0.0,null],[40.9,0.0,null],[46.0,0.0,null],[51.1,0.0,null],[57.2,0.0,null],[64.8,0.0,null],[70.1,0.0,null],[75.3,0.0,null],[80.5,0.0,null],[85.6,0.0,null],[90.7,0.0,null],[95.8,0.0,null],[100.9,0.0,null]]",1
2026-08-21T10:28:31+00:00,3741944,YES,NO,1.0,9,0.02,"[[0.0,0.0,null],[5.1,0.0,null],[10.2,0.0,0.999],[15.3,0.0,0.999],[20.4,0.0,0.999],[25.5,0.0,0.999],[32.3,0.0,0.999],[37.6,0.0,null],[42.7,0.0,null],[47.8,0.0,null],[53.0,0.0,null],[58.1,0.0,null],[63.2,0.0,null],[68.3,0.0,null],[73.4,0.0,null],[78.7,null,null]]",1
2026-08-21T10:43:16+00:00,3742302,NO,YES,1.0,3,0.78,"[[0.0,258.1,0.73],[5.1,75.7,0.79],[10.2,0.0,0.85],[15.3,0.0,0.94],[20.4,0.0,0.92],[25.6,0.0,0.99],[31.7,0.0,null],[36.9,0.0,null],[42.2,0.0,null],[47.3,0.0,null],[52.4,0.0,null],[57.6,0.0,null],[62.7,0.0,null],[69.7,0.0,null],[75.2,0.0,null],[80.3,0.0,null],[85.3,0.0,null],[90.4,0.0,null],[95.5,0.0,null],[100.7,0.0,null]]",1
2026-08-21T10:59:15+00:00,3742490,YES,NO,1.0,10,0.04,"[[0.0,0.0,0.99],[5.1,0.0,null],[11.1,0.0,null],[16.2,0.0,null],[21.3,0.0,null],[26.5,0.0,null],[31.5,0.0,null],[36.7,0.0,null],[41.8,0.0,null]]",1
2026-08-21T11:03:27+00:00,3742518,YES,NO,1.0,3,0.01,"[[0.0,0.0,null],[5.1,0.0,null],[10.2,0.0,null],[15.4,0.0,null],[20.6,0.0,null],[25.7,0.0,null],[30.8,0.0,null],[36.0,0.0,null],[41.0,0.0,null],[46.3,0.0,null],[51.4,0.0,0.999],[56.5,0.0,null],[61.6,0.0,null],[66.7,0.0,null],[71.8,0.0,null],[76.9,0.0,null],[82.0,0.0,null],[87.1,0.0,null],[92.2,0.0,null]]",1
2026-08-21T11:08:26+00:00,3742575,NO,YES,1.0,3,0.98,"[[0.0,15.5,0.98],[5.1,13.7,0.99],[10.2,0.0,null],[15.3,0.0,null],[20.4,0.0,null],[25.5,0.0,null],[30.6,0.0,null],[35.7,0.0,null],[40.9,0.0,null],[46.0,0.0,null],[51.1,0.0,null],[56.2,0.0,null],[61.4,0.0,null],[66.5,0.0,null],[71.6,0.0,null],[76.7,0.0,null],[85.4,0.0,null],[90.7,0.0,null]]",1
2026-08-21T11:19:10+00:00,3742644,YES,NO,1.0,13,0.04,"[[0.0,0.0,0.99],[5.1,0.0,null],[10.4,0.0,null],[15.6,0.0,null],[20.7,0.0,null],[25.9,0.0,null],[31.1,0.0,null],[36.2,0.0,null],[41.3,0.0,null],[46.6,0.0,null]]",1
2026-08-21T11:23:15+00:00,3742659,NO,YES,1.0,8,0.99,"[[0.0,290.8,0.99],[5.4,247.6,0.99],[10.7,226.6,0.99],[15.8,0.0,null],[20.9,0.0,null],[26.0,0.0,null],[32.0,0.0,null],[37.3,0.0,null],[42.4,0.0,null],[47.6,0.0,null],[52.7,46.7,0.98],[57.8,866.0,0.86],[62.9,358.5,0.92],[68.0,9.5,0.99],[73.1,4.8,0.999],[78.1,4.8,0.999],[83.2,0.0,null],[88.3,0.0,null],[93.4,0.0,null],[98.5,0.0,null],[103.7,0.0,null]]",1
2026-08-21T11:29:13+00:00,3742671,NO,YES,1.0,4,0.99,"[[0.0,14.1,0.99],[5.1,0.0,null],[10.3,0.0,null],[15.4,0.0,null],[20.5,0.0,null],[25.7,0.0,null],[30.8,0.0,null],[35.8,0.0,null],[41.1,0.0,null]]",1
2026-08-21T11:33:16+00:00,3742694,YES,NO,1.0,15,0.07,"[[0.0,0.0,0.97],[5.1,0.0,0.97],[10.3,0.0,0.97],[15.4,0.0,0.97],[20.5,0.0,0.99],[25.6,0.0,0.87],[31.3,0.0,0.81],[36.4,0.0,0.98],[41.5,0.0,0.99],[46.6,0.0,null],[51.7,0.0,null],[56.8,0.0,null],[62.0,0.0,null],[67.1,0.0,null],[72.3,0.0,null],[77.4,0.0,null],[82.6,0.0,null],[87.7,0.0,null],[92.8,0.0,null],[97.9,0.0,null],[103.0,0.0,null]]",1
2026-08-21T11:38:36+00:00,3742741,NO,YES,1.0,3,0.99,"[[0.0,26.1,0.99],[5.1,0.0,null],[10.2,0.0,null],[15.3,0.0,null],[20.4,0.0,null],[25.5,0.0,null],[30.6,0.0,null],[35.7,0.0,null],[40.8,0.0,null],[46.0,0.0,null],[51.6,0.0,null],[56.7,0.0,null],[61.8,0.0,null],[66.9,0.0,null],[72.0,0.0,null],[77.1,0.0,null],[82.2,0.0,null]]",1
2026-08-21T11:43:16+00:00,3742752,YES,NO,1.0,4,0.04,"[[0.0,0.0,0.97],[5.2,0.0,0.97],[10.4,0.0,0.97],[18.5,0.0,0.98],[23.6,0.0,0.98],[28.8,0.0,0.99],[33.9,0.0,0.99],[39.0,0.0,null],[44.1,0.0,null],[49.2,0.0,null],[54.3,0.0,0.98],[59.5,0.0,null],[64.6,0.0,null],[69.6,0.0,null],[74.8,0.0,null],[80.0,0.0,null],[85.1,0.0,null],[90.2,0.0,null],[95.4,0.0,null],[100.5,0.0,null]]",1
2026-08-21T11:48:19+00:00,3742759,YES,NO,1.0,9,0.02,"[[0.0,0.0,null],[5.2,0.0,null],[10.4,0.0,null],[16.5,0.0,null],[21.6,0.0,null],[26.7,0.0,null],[31.8,0.0,null],[38.5,0.0,null],[43.9,0.0,null],[49.1,0.0,null],[54.2,0.0,null],[59.3,0.0,null],[64.4,0.0,null],[69.5,0.0,null],[74.5,0.0,null],[79.6,0.0,null],[84.7,0.0,null],[89.9,0.0,null],[95.2,0.0,null]]",1
2026-08-21T12:08:17+00:00,3742940,NO,YES,1.0,5,0.99,"[[0.0,19.4,0.99],[5.1,13.7,0.99],[10.2,13.7,0.99],[15.3,251.5,0.96],[21.1,20.0,0.97],[29.9,24.8,0.97],[35.0,0.0,null],[40.1,4.7,0.99],[45.3,0.0,null],[50.5,0.0,null],[55.6,0.0,null],[60.7,0.0,null],[66.2,0.0,null],[71.5,0.0,null],[79.4,0.0,null],[84.7,0.0,null],[89.9,0.0,null],[95.0,0.0,null],[100.2,0.0,null]]",1
2026-08-21T12:14:10+00:00,3742997,NO,YES,1.0,5,0.99,"[[0.0,33.7,0.99],[5.2,0.0,null],[10.3,0.0,null],[15.5,0.0,null],[20.6,0.0,null],[25.8,0.0,null],[31.0,0.0,null],[36.1,0.0,null],[41.4,0.0,null],[46.5,0.0,null]]",1
2026-08-21T12:19:08+00:00,3743010,YES,NO,1.0,5,0.09,"[[0.0,0.0,0.98],[5.5,0.0,null],[12.9,0.0,null],[18.1,0.0,null],[23.5,0.0,null],[28.6,0.0,null],[33.7,0.0,null],[38.8,0.0,null],[43.9,0.0,null],[49.0,0.0,null]]",1
2026-08-21T12:23:56+00:00,3743029,YES,NO,1.0,4,0.04,"[[0.0,0.0,null],[5.1,0.0,null],[10.2,0.0,null],[16.1,0.0,null],[21.3,0.0,null],[26.4,0.0,null],[31.5,0.0,null],[37.2,0.0,null],[44.5,0.0,null],[49.7,0.0,null],[54.8,0.0,null],[59.9,0.0,null],[65.2,0.0,null]]",1
2026-08-21T12:29:45+00:00,3743065,YES,NO,1.0,3,0.01,"[[0.0,0.0,null],[5.1,0.0,null],[10.6,0.0,null]]",1
2026-08-21T12:33:59+00:00,3743224,NO,YES,1.0,3,0.96,"[[0.0,398.9,0.96],[5.1,288.3,0.96],[10.2,137.5,0.98],[16.3,167.2,0.98],[22.7,58.7,0.99],[28.4,0.0,null],[33.6,0.0,null],[38.7,0.0,null],[43.9,0.0,null],[49.0,0.0,null],[54.2,0.0,null],[59.3,0.0,null]]",1
2026-08-21T12:53:19+00:00,3743447,YES,NO,1.0,3,0.04,"[[0.0,0.0,0.99],[5.2,0.0,0.99],[10.3,0.0,0.99],[15.4,0.0,0.99],[20.5,0.0,0.99],[25.6,0.0,null],[30.7,0.0,null],[35.8,0.0,null],[40.9,0.0,null],[46.1,0.0,null],[51.2,0.0,null],[56.2,0.0,null],[61.4,0.0,null],[66.5,0.0,null],[71.5,0.0,null],[76.6,0.0,null],[82.1,0.0,null],[87.2,0.0,null],[92.3,0.0,null],[97.4,0.0,null]]",1
2026-08-21T13:03:19+00:00,3744315,YES,NO,1.0,4,0.02,"[[0.0,0.0,0.99],[5.1,0.0,0.99],[10.2,0.0,0.99],[15.3,0.0,0.99],[20.5,0.0,0.99],[25.6,0.0,null],[30.8,0.0,null],[37.1,0.0,0.99],[42.3,0.0,null],[47.3,0.0,null],[53.2,0.0,null],[58.7,0.0,null],[63.9,0.0,null],[69.0,0.0,null],[74.5,0.0,null],[79.7,0.0,null],[84.9,0.0,null],[90.0,0.0,null],[95.1,0.0,null]]",1
2026-08-21T13:08:17+00:00,3744335,NO,YES,1.0,6,0.99,"[[0.0,265.5,0.99],[5.1,11.2,0.99],[10.2,11.2,0.99],[15.4,11.2,0.99],[20.5,0.0,null],[25.6,0.0,null],[33.1,0.0,null],[40.9,0.0,null],[46.0,0.0,null],[51.1,0.0,null],[56.3,0.0,null],[61.4,0.0,null],[66.5,0.0,null],[73.1,0.0,null],[78.2,0.0,null],[83.3,0.0,null],[89.3,0.0,null],[94.9,0.0,null],[100.0,0.0,null]]",1
