timestamp_utc,market_id,question,end_date,horas_a_vencimiento,precio_yes,direccion,votos_favor,votos_contra,total_votos,edge_medio,entropia,factor_consenso,volatilidad,factor_vol,conviction_score,estable,kelly_recomendado,estrategias
2026-07-09T06:13:51+00:00,2784709,"Will the price of Ethereum be between $1,700 and $1,800 on July 10?",2026-07-10T16:00:00,40.0,0.615,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2795863,"Will the price of Bitcoin be between $62,000 and $64,000 on July 11?",2026-07-11T16:00:00,64.0,0.37,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2795944,"Will the price of Ethereum be between $1,700 and $1,800 on July 11?",2026-07-11T16:00:00,64.0,0.515,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2796033,Will the price of Solana be between $70 and $80 on July 11?,2026-07-11T16:00:00,64.0,0.72,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2807488,"Will the price of Bitcoin be between $62,000 and $64,000 on July 12?",2026-07-12T16:00:00,88.0,0.345,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2807539,"Will the price of Ethereum be between $1,700 and $1,800 on July 12?",2026-07-12T16:00:00,88.0,0.485,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2807647,Will the price of Solana be between $70 and $80 on July 12?,2026-07-12T16:00:00,88.0,0.68,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2818013,"Will the price of Bitcoin be between $62,000 and $64,000 on July 13?",2026-07-13T16:00:00,112.0,0.3,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2818088,"Will the price of Ethereum be between $1,700 and $1,800 on July 13?",2026-07-13T16:00:00,112.0,0.385,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2818164,Will the price of Solana be between $70 and $80 on July 13?,2026-07-13T16:00:00,112.0,0.625,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2833082,"Will the price of Bitcoin be between $62,000 and $64,000 on July 14?",2026-07-14T16:00:00,136.0,0.26,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2833138,"Will the price of Ethereum be between $1,700 and $1,800 on July 14?",2026-07-14T16:00:00,136.0,0.37,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2833207,Will the price of Solana be between $70 and $80 on July 14?,2026-07-14T16:00:00,136.0,0.59,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2842583,"Solana Up or Down - July 9, 1:15AM-1:30AM ET",2026-07-09T05:30:00,0.2,0.475,BUY_NO,2,0,2,0.1012,0.0,1.0,0.0,0.8,0.3754,True,0.0751,STREAK_FADE_15M|GBM_LATE_15M
2026-07-09T06:13:51+00:00,2839894,"Bitcoin Up or Down - July 8, 9:00PM-9:15PM ET",2026-07-09T01:15:00,0.1,0.535,BUY_YES,1,0,1,0.1376,0.0,1.0,0.0,0.8,0.3744,True,0.0749,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2840388,"Solana Up or Down - July 8, 10:00PM-10:15PM ET",2026-07-09T02:15:00,0.2,0.575,BUY_NO,1,0,1,0.1367,0.0,1.0,0.0,0.8,0.3733,True,0.0747,GBM_LATE_15M
