evento_timestamp_utc,market_id,strategy,subtype,direction,precio_original,stake_eur,ratio_original,precio_contrario,muestras_json,ratio_contrario_inicial,ratio_contrario_max,ratio_contrario_min
2026-08-14T13:16:11+00:00,3564459,FAVORITO_CONFIRMADO,SOL#5min,BUY_YES,0.61,1.05,335.8,0.39,"[[0.0,0.0,0.67],[5.8,0.0,0.65],[11.2,0.0,0.73],[16.5,0.0,0.63],[21.8,0.0,0.69],[26.9,0.0,0.66]]",0.0,0.0,0.0
2026-08-14T13:16:59+00:00,3564458,GBM_LATE_5M,BTC#5min,BUY_YES,0.505,1.05,1834.2,0.495,"[[0.0,0.0,0.91],[5.6,0.0,0.9],[10.8,0.0,0.8],[16.0,0.0,0.82],[21.4,0.0,0.82],[26.5,0.0,0.78]]",0.0,0.0,0.0
2026-08-14T13:16:59+00:00,3564456,UPDOWN_OU_5M,XRP#5min,BUY_YES,0.505,1.05,194.2,0.495,"[[0.0,0.0,0.94],[5.8,0.0,0.95],[11.2,0.0,0.93],[16.6,0.0,0.91],[22.0,0.0,0.9],[27.1,0.0,0.89]]",0.0,0.0,0.0
2026-08-14T13:17:35+00:00,3564461,FAVORITO_CONFIRMADO_5MIN_BAJALATENCIA,DOGE#5min,BUY_NO,0.58,1.05,23.0,0.42,"[[0.0,0.0,0.58],[5.3,0.0,0.58],[10.8,0.0,0.64],[16.0,0.0,0.62],[21.3,0.0,0.63],[26.5,0.0,0.74]]",0.0,0.0,0.0
2026-08-14T13:18:38+00:00,3564463,GBM_LATE_15M,XRP#15min,BUY_YES,0.33,1.05,47.4,0.67,"[[0.0,0.0,0.71],[5.3,0.0,0.71],[10.8,0.0,0.71],[16.3,0.0,0.71],[21.5,4.0,0.7],[26.5,0.0,0.71]]",0.0,4.0,0.0
2026-08-14T13:20:39+00:00,3564453,FAVORITO_CONFIRMADO_15MIN_ALTACONVICCION,BNB#15min,BUY_YES,0.7,1.05,212.6,0.3,"[[0.0,0.0,0.53],[5.2,0.0,0.53],[10.6,0.0,0.58],[15.7,0.0,0.52],[21.0,0.0,0.51],[26.4,0.0,0.51]]",0.0,0.0,0.0
2026-08-14T13:20:40+00:00,3564453,GBM_LATE_15M,BNB#15min,BUY_YES,0.51,1.05,26.8,0.49,"[[0.0,0.0,0.53],[5.2,0.0,0.53],[10.6,0.0,0.58],[15.7,0.0,0.52],[21.0,2.9,0.51],[26.5,2.9,0.51]]",0.0,2.9,0.0
2026-08-14T13:20:41+00:00,3564453,GBM_LATE_15M_TARDIO,BNB#15min,BUY_YES,0.51,1.05,21.2,0.49,"[[0.0,0.0,0.53],[5.2,0.0,0.53],[10.6,0.0,0.58],[15.7,0.0,0.52],[21.2,2.9,0.51],[26.7,2.9,0.51]]",0.0,2.9,0.0
2026-08-14T13:20:40+00:00,3538903,FAVORITO_CONFIRMADO,BTC#60min,BUY_NO,0.645,1.05,58.1,0.355,"[[0.0,1046.1,0.34],[5.2,584.8,0.35],[10.6,1017.5,0.34],[15.7,1013.6,0.34],[20.9,1132.0,0.32],[26.7,1142.0,0.32]]",1046.1,1142.0,584.8
2026-08-14T13:20:44+00:00,3564464,GBM_LATE_15M_TARDIO,SOL#15min,BUY_YES,0.15,1.05,29.1,0.85,"[[0.0,8.4,0.88],[5.3,15.2,0.88],[10.4,23.5,0.88],[15.8,0.0,0.9],[21.3,4.2,0.89],[26.5,12.7,0.89]]",8.4,23.5,0.0
2026-08-14T13:20:42+00:00,3564462,GBM_LATE_15M,BTC#15min,BUY_YES,0.445,1.05,2378.8,0.555,"[[0.0,0.0,0.74],[5.3,0.0,0.73],[10.4,0.0,0.73],[15.6,0.0,0.77],[21.0,0.0,0.77],[26.4,0.0,0.77]]",0.0,0.0,0.0
2026-08-14T13:20:45+00:00,3564464,GBM_LATE_15M_MULTIHORIZONTE,SOL#15min,BUY_YES,0.15,1.05,29.8,0.85,"[[0.0,8.4,0.88],[5.1,23.5,0.88],[10.3,23.5,0.88],[15.7,0.0,0.9],[21.0,8.5,0.89],[26.2,0.0,0.9]]",8.4,23.5,0.0
2026-08-14T13:20:46+00:00,3564464,GBM_LATE_15M_ESPACIO_ATR,SOL#15min,BUY_YES,0.15,1.05,24.6,0.85,"[[0.0,16.8,0.88],[5.3,23.5,0.88],[10.4,23.5,0.88],[15.8,0.0,0.9],[21.2,8.5,0.89],[26.3,0.0,0.9]]",16.8,23.5,0.0
2026-08-14T13:21:07+00:00,3564453,BALLENAS_CONFIRMADAS_15M,BNB#15min,BUY_YES,0.52,1.05,21.2,0.48,"[[0.0,0.0,0.51],[5.1,0.0,0.51],[10.3,0.0,0.51],[15.7,0.0,0.51],[20.9,0.0,0.51],[26.1,5.7,0.49]]",0.0,5.7,0.0
2026-08-14T13:21:20+00:00,3564462,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.27,1.05,244.9,0.73,"[[0.0,0.0,0.77],[5.4,0.0,0.77],[10.5,100.5,0.75],[15.8,1502.1,0.73],[21.1,702.4,0.73],[26.5,605.2,0.73]]",0.0,1502.1,0.0
2026-08-14T13:21:21+00:00,3564477,FAVORITO_CONFIRMADO,DOGE#5min,BUY_YES,0.7,1.05,332.3,0.3,"[[0.0,0.0,0.49],[5.5,0.0,0.6],[10.6,0.0,0.62],[15.9,0.0,0.56],[21.3,0.0,0.55],[26.7,0.0,0.55]]",0.0,0.0,0.0
2026-08-14T13:21:22+00:00,3564474,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,0.73,1.05,30.3,0.27,"[[0.0,71.4,0.26],[5.1,65.8,0.26],[10.4,68.8,0.25],[15.7,71.6,0.24],[21.1,67.0,0.23],[26.2,66.8,0.23]]",71.4,71.6,65.8
2026-08-14T13:21:23+00:00,3564472,FAVORITO_CONFIRMADO,SOL#5min,BUY_YES,0.64,1.05,747.2,0.36,"[[0.0,0.0,0.45],[5.2,0.0,0.57],[10.3,0.0,0.42],[15.7,0.0,0.42],[21.0,0.0,0.39],[26.2,0.0,0.4]]",0.0,0.0,0.0
2026-08-14T13:21:24+00:00,3564477,FAVORITO_CONFIRMADO_5MIN_BAJALATENCIA,DOGE#5min,BUY_NO,0.57,1.05,33.3,0.43,"[[0.0,0.0,0.54],[5.1,7.2,0.44],[10.4,2.6,0.45],[15.8,0.7,0.45],[21.1,0.0,0.47],[26.2,0.0,0.47]]",0.0,7.2,0.0
2026-08-14T13:21:23+00:00,3564471,FAVORITO_CONFIRMADO,BTC#5min,BUY_YES,0.58,1.05,4425.6,0.42,"[[0.0,0.0,0.65],[5.1,0.0,0.7],[10.5,0.0,0.59],[15.7,0.0,0.59],[21.2,0.0,0.59],[26.3,0.0,0.58]]",0.0,0.0,0.0
2026-08-14T13:21:21+00:00,3564470,FAVORITO_CONFIRMADO,ETH#5min,BUY_YES,0.57,1.05,1181.4,0.43,"[[0.0,0.0,0.62],[5.1,0.0,0.65],[10.4,0.0,0.62],[15.7,0.0,0.6],[21.2,0.0,0.57],[26.4,0.0,0.57]]",0.0,0.0,0.0
2026-08-14T13:23:20+00:00,3564454,FAVORITO_CONFIRMADO_15MIN_ALTACONVICCION,DOGE#15min,BUY_YES,0.73,1.05,7.2,0.27,"[[0.0,5.6,0.25],[5.3,5.6,0.25],[10.5,7.1,0.24],[15.8,7.1,0.24],[20.9,7.0,0.24],[26.2,10.3,0.24]]",5.6,10.3,5.6
2026-08-14T13:23:21+00:00,3564470,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,ETH#5min,BUY_YES,0.7,1.05,1221.1,0.3,"[[0.0,0.0,0.51],[5.1,0.0,0.49],[10.5,0.0,0.44],[16.0,0.0,0.38],[21.2,0.0,0.36],[26.6,0.0,0.37]]",0.0,0.0,0.0
2026-08-14T13:23:22+00:00,3564463,GBM_LATE_15M_ESPACIO_ATR,XRP#15min,BUY_NO,0.485,1.05,203.5,0.515,"[[0.0,0.0,0.7],[5.1,0.0,0.72],[10.2,0.0,0.72],[15.4,0.0,0.76],[20.7,0.0,0.77],[25.9,0.0,0.78]]",0.0,0.0,0.0
2026-08-14T13:23:22+00:00,3564497,FAVORITO_CONFIRMADO,BTC#15min,BUY_YES,0.585,1.05,811.3,0.415,"[[0.0,9.8,0.43],[5.1,9.8,0.43],[10.3,9.8,0.43],[15.5,9.8,0.43],[20.9,0.3,0.43],[26.2,0.3,0.43]]",9.8,9.8,0.3
2026-08-14T13:25:54+00:00,3564493,FAVORITO_CONFIRMADO,BTC#5min,BUY_NO,0.64,1.05,4214.9,0.36,"[[0.0,0.0,0.6],[5.1,0.0,0.54],[10.2,0.0,0.66],[15.4,0.0,0.66],[20.6,0.0,0.73],[25.8,0.0,0.75]]",0.0,0.0,0.0
2026-08-14T13:25:54+00:00,3564492,FAVORITO_CONFIRMADO,SOL#5min,BUY_NO,0.74,1.05,842.3,0.26,"[[0.0,0.0,0.44],[5.2,0.0,0.34],[10.3,0.0,0.36],[15.4,0.0,0.35],[20.6,0.0,0.37],[25.9,0.0,0.45]]",0.0,0.0,0.0
2026-08-14T13:25:55+00:00,3564490,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BNB#5min,BUY_YES,0.7,1.05,142.4,0.3,"[[0.0,0.0,0.36],[5.2,0.0,0.32],[10.3,0.0,0.32],[15.4,0.0,0.33],[20.6,36.1,0.3],[25.9,57.3,0.27]]",0.0,57.3,0.0
2026-08-14T13:25:55+00:00,3564494,FAVORITO_CONFIRMADO_5MIN_BAJALATENCIA,XRP#5min,BUY_NO,0.63,1.05,380.3,0.37,"[[0.0,0.0,0.55],[5.2,0.0,0.43],[10.3,0.0,0.45],[15.4,0.0,0.44],[20.6,0.0,0.45],[25.9,0.0,0.46]]",0.0,0.0,0.0
2026-08-14T13:25:53+00:00,3564494,FAVORITO_CONFIRMADO,XRP#5min,BUY_NO,0.64,1.05,293.1,0.36,"[[0.0,0.0,0.55],[5.1,0.0,0.43],[10.2,0.0,0.44],[15.3,0.0,0.44],[20.6,0.0,0.44],[25.9,0.0,0.46]]",0.0,0.0,0.0
2026-08-14T13:25:54+00:00,3564489,FAVORITO_CONFIRMADO,ETH#5min,BUY_NO,0.64,1.05,989.0,0.36,"[[0.0,0.0,0.48],[5.4,0.0,0.41],[10.4,0.0,0.46],[15.5,0.0,0.45],[20.7,0.0,0.52],[26.0,0.0,0.58]]",0.0,0.0,0.0
2026-08-14T13:25:53+00:00,3564491,FAVORITO_CONFIRMADO,DOGE#5min,BUY_YES,0.57,1.05,56.7,0.43,"[[0.0,0.0,0.56],[5.3,0.0,0.6],[10.4,0.0,0.56],[15.5,0.0,0.54],[20.8,0.0,0.62],[26.0,0.0,0.6]]",0.0,0.0,0.0
2026-08-14T13:25:56+00:00,3564491,FAVORITO_CONFIRMADO_5MIN_BAJALATENCIA,DOGE#5min,BUY_NO,0.58,1.05,78.1,0.42,"[[0.0,0.0,0.46],[5.1,5.0,0.43],[10.3,0.0,0.5],[15.5,0.0,0.47],[20.7,61.7,0.39],[25.9,0.0,0.48]]",0.0,61.7,0.0
2026-08-14T13:27:42+00:00,3564491,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,DOGE#5min,BUY_YES,0.72,1.05,164.3,0.28,"[[0.0,0.0,0.58],[5.1,0.0,0.57],[10.3,0.0,0.53],[15.5,0.0,0.53],[20.6,0.0,0.42],[26.2,0.0,0.48]]",0.0,0.0,0.0
2026-08-14T13:27:41+00:00,3564455,FAVORITO_CONFIRMADO_15MIN_ALTACONVICCION,ETH#15min,BUY_YES,0.72,1.05,52.2,0.28,"[[0.0,89.3,0.29],[5.2,0.0,0.3],[10.3,367.8,0.16],[15.4,293.3,0.21],[20.6,116.7,0.09],[26.2,189.9,0.17]]",89.3,367.8,0.0
2026-08-14T13:31:35+00:00,3564496,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,ETH#5min,BUY_YES,0.7,1.05,3317.0,0.3,"[[0.0,0.0,0.76],[5.4,0.0,0.78],[10.6,0.0,0.88],[16.0,0.0,0.9],[21.4,0.0,0.94],[26.7,0.0,0.85]]",0.0,0.0,0.0
2026-08-14T13:31:34+00:00,3564502,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BTC#5min,BUY_YES,0.72,1.05,11155.4,0.28,"[[0.0,0.0,0.71],[5.4,0.0,0.76],[10.9,0.0,0.85],[16.0,0.0,0.88],[21.4,0.0,0.92],[26.9,0.0,0.88]]",0.0,0.0,0.0
2026-08-14T13:32:14+00:00,3564511,BALLENAS_CONFIRMADAS_15M,SOL#15min,BUY_YES,0.3,1.05,47.6,0.7,"[[0.0,119.6,0.72],[5.4,617.7,0.7],[11.1,578.2,0.67],[16.3,592.7,0.67],[21.8,166.5,0.71],[27.4,585.6,0.72]]",119.6,617.7,119.6
2026-08-14T13:32:16+00:00,3564500,BALLENAS_TARDIAS,DOGE#5min,BUY_YES,0.27,1.05,33.8,0.73,"[[0.0,0.0,0.95],[5.5,0.0,0.88],[10.7,0.0,0.89],[16.3,0.0,0.9],[21.5,0.0,0.96],[26.9,0.0,0.91]]",0.0,0.0,0.0
2026-08-14T13:32:17+00:00,3564501,LIQUIDACIONES_5M,SOL#5min,BUY_YES,0.5,1.05,197.2,0.5,"[[0.0,0.0,0.89],[5.7,0.0,0.85],[10.8,0.0,0.84],[16.3,0.0,0.85],[21.6,0.0,0.92],[27.1,0.0,0.87]]",0.0,0.0,0.0
2026-08-14T13:32:18+00:00,3564510,UPDOWN_OU_5M,XRP#5min,BUY_YES,0.495,1.05,48.9,0.505,"[[0.0,0.0,null],[5.4,0.0,null],[10.7,0.0,null],[16.0,0.0,0.99],[21.4,0.0,null],[27.1,0.0,null]]",0.0,0.0,0.0
2026-08-14T13:33:20+00:00,3564505,BALLENAS_CONFIRMADAS_15M,XRP#15min,BUY_YES,0.27,1.05,62.3,0.73,"[[0.0,0.0,0.79],[5.2,0.0,0.81],[10.6,0.0,0.82],[16.0,0.0,0.84],[21.2,0.0,0.84],[26.6,0.0,0.83]]",0.0,0.0,0.0
2026-08-14T13:33:51+00:00,3564497,GBM_LATE_15M_ESPACIO_ATR,BTC#15min,BUY_YES,0.39,1.05,3860.0,0.61,"[[0.0,0.0,0.79],[5.3,0.0,0.8],[10.5,0.0,0.76],[15.8,0.0,0.75],[21.4,0.0,0.71],[26.8,0.0,0.78]]",0.0,0.0,0.0
2026-08-14T13:33:51+00:00,3564509,GBM_LATE_15M_ESPACIO_ATR,BNB#15min,BUY_YES,0.22,1.05,83.9,0.78,"[[0.0,0.0,0.9],[5.3,0.0,0.91],[10.6,0.0,0.87],[16.1,0.0,0.87],[21.6,0.0,0.85],[27.1,0.0,0.89]]",0.0,0.0,0.0
2026-08-14T13:33:52+00:00,3564508,GBM_LATE_15M_ESPACIO_ATR,ETH#15min,BUY_YES,0.32,1.05,650.3,0.68,"[[0.0,0.0,0.77],[5.4,0.0,0.79],[10.5,0.0,0.73],[15.8,0.0,0.73],[21.6,192.0,0.7],[26.8,0.0,0.76]]",0.0,192.0,0.0
2026-08-14T13:33:52+00:00,3564511,GBM_LATE_15M_ESPACIO_ATR,SOL#15min,BUY_YES,0.4,1.05,176.2,0.6,"[[0.0,0.0,0.73],[5.3,0.0,0.7],[10.5,30.0,0.63],[15.9,59.5,0.62],[21.6,79.0,0.63],[26.8,0.0,0.67]]",0.0,79.0,0.0
2026-08-14T13:34:38+00:00,3564497,BALLENAS_TARDIAS,BTC#15min,BUY_YES,0.24,1.05,69.0,0.76,"[[0.0,626.7,0.79],[5.5,2668.2,0.75],[10.8,5488.2,0.71],[16.0,4454.6,0.73],[21.5,6594.6,0.7],[26.8,7275.1,0.67]]",626.7,7275.1,626.7
2026-08-14T13:34:44+00:00,3564511,UPDOWN_GBM_15M_TARDIO,SOL#15min,BUY_YES,0.505,1.05,602.4,0.495,"[[0.0,0.0,0.64],[5.2,0.0,0.56],[10.4,0.0,0.55],[15.7,0.0,0.54],[21.3,0.0,0.54],[26.4,0.0,0.61]]",0.0,0.0,0.0
2026-08-14T13:35:59+00:00,3564548,FAVORITO_CONFIRMADO,BTC#5min,BUY_YES,0.64,1.05,8183.7,0.36,"[[0.0,0.0,0.62],[5.3,0.0,0.46],[10.4,0.0,0.43],[15.7,0.0,0.41],[21.1,310.8,0.37],[26.2,481.5,0.34]]",0.0,481.5,0.0
2026-08-14T13:35:58+00:00,3564552,FAVORITO_CONFIRMADO,DOGE#5min,BUY_YES,0.69,1.05,187.3,0.31,"[[0.0,0.0,0.71],[5.3,0.0,0.59],[10.5,0.0,0.68],[15.7,0.0,0.58],[21.3,0.0,0.49],[26.6,0.0,0.47]]",0.0,0.0,0.0
2026-08-14T13:35:59+00:00,3564551,FAVORITO_CONFIRMADO,SOL#5min,BUY_YES,0.67,1.05,342.6,0.33,"[[0.0,0.0,0.38],[5.1,0.0,0.5],[10.3,0.0,0.52],[15.5,0.0,0.46],[20.7,0.0,0.41],[26.0,0.0,0.37]]",0.0,0.0,0.0
2026-08-14T13:36:00+00:00,3564555,FAVORITO_CONFIRMADO,ETH#5min,BUY_YES,0.65,1.05,2286.6,0.35,"[[0.0,0.0,0.47],[5.1,0.0,0.56],[10.3,0.0,0.54],[15.7,0.0,0.49],[20.8,0.0,0.41],[26.1,15.4,0.36]]",0.0,15.4,0.0
2026-08-14T13:36:02+00:00,3564550,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,XRP#5min,BUY_YES,0.74,1.05,317.6,0.26,"[[0.0,0.0,0.4],[5.1,0.0,0.49],[10.3,0.0,0.44],[15.6,0.0,0.42],[20.7,0.0,0.33],[26.0,4.1,0.27]]",0.0,4.1,0.0
2026-08-14T13:36:00+00:00,3564550,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,0.69,1.05,383.0,0.31,"[[0.0,0.0,0.4],[5.1,0.0,0.5],[10.4,0.0,0.44],[15.7,0.0,0.42],[20.8,0.0,0.33],[26.2,14.0,0.28]]",0.0,14.0,0.0
2026-08-14T13:36:01+00:00,3564551,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,SOL#5min,BUY_YES,0.71,1.05,450.1,0.29,"[[0.0,0.0,0.38],[5.2,0.0,0.5],[10.4,0.0,0.52],[15.8,0.0,0.46],[20.9,0.0,0.41],[26.1,0.0,0.43]]",0.0,0.0,0.0
2026-08-14T13:36:03+00:00,3564554,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BNB#5min,BUY_YES,0.77,1.05,170.9,0.23,"[[0.0,0.0,0.7],[5.1,0.0,0.7],[10.4,0.0,0.74],[15.6,0.0,0.71],[20.7,0.0,0.71],[26.1,0.0,0.77]]",0.0,0.0,0.0
2026-08-14T13:36:03+00:00,3564548,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BTC#5min,BUY_YES,0.72,1.05,5811.6,0.28,"[[0.0,0.0,0.46],[5.2,0.0,0.38],[10.6,0.0,0.41],[15.8,0.0,0.35],[20.9,0.0,0.35],[26.3,0.0,0.48]]",0.0,0.0,0.0
2026-08-14T13:36:02+00:00,3564552,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,DOGE#5min,BUY_YES,0.73,1.05,91.0,0.27,"[[0.0,0.0,0.59],[5.2,0.0,0.6],[10.4,0.0,0.58],[15.7,0.0,0.49],[20.9,0.0,0.47],[26.4,0.0,0.6]]",0.0,0.0,0.0
2026-08-14T13:38:17+00:00,3564497,GBM_LATE_15M_TARDIO,BTC#15min,BUY_NO,0.745,1.05,9243.0,0.255,"[[0.0,0.0,0.43],[5.3,0.0,0.37],[10.7,0.0,0.38],[15.8,0.0,0.36],[21.2,0.0,0.3],[26.5,0.0,0.36]]",0.0,0.0,0.0
2026-08-14T13:38:18+00:00,3564497,GBM_LATE_15M_PYCONFIRMADO,BTC#15min,BUY_NO,0.745,1.05,6326.8,0.255,"[[0.0,0.0,0.43],[5.4,0.0,0.37],[10.7,0.0,0.38],[15.8,0.0,0.36],[21.3,0.0,0.3],[26.6,0.0,0.33]]",0.0,0.0,0.0
2026-08-14T13:38:19+00:00,3564511,FAVORITO_CONFIRMADO,SOL#15min,BUY_NO,0.63,1.05,381.3,0.37,"[[0.0,0.0,0.5],[5.4,0.0,0.55],[10.8,0.0,0.5],[16.1,0.0,0.47],[21.5,0.0,0.49],[26.7,0.0,0.42]]",0.0,0.0,0.0
2026-08-14T13:38:18+00:00,3564508,FAVORITO_CONFIRMADO,ETH#15min,BUY_NO,0.71,1.05,1853.3,0.29,"[[0.0,0.0,0.35],[5.3,0.0,0.36],[10.6,0.0,0.36],[16.5,0.0,0.32],[21.8,0.0,0.33],[26.9,113.0,0.3]]",0.0,113.0,0.0
2026-08-14T13:38:54+00:00,3564511,FAVORITO_CONFIRMADO,SOL#15min,BUY_YES,0.55,1.05,43.9,0.45,"[[0.0,0.0,0.5],[5.5,0.0,0.59],[10.6,0.0,0.71],[15.8,0.0,0.74],[21.2,0.0,0.75],[26.2,0.0,0.78]]",0.0,0.0,0.0
2026-08-14T13:41:25+00:00,3564662,FAVORITO_CONFIRMADO,BTC#5min,BUY_NO,0.58,1.05,8143.5,0.42,"[[0.0,0.0,0.85],[5.6,0.0,0.73],[11.0,0.0,0.71],[16.2,0.0,0.8],[21.5,0.0,0.69],[26.9,0.0,0.62]]",0.0,0.0,0.0
2026-08-14T13:41:28+00:00,3564657,STREAK_MOM_5M,DOGE#5min,BUY_NO,0.51,1.05,100.7,0.49,"[[0.0,0.0,0.83],[5.3,0.0,0.83],[10.6,0.0,0.84],[15.7,0.0,0.85],[21.1,0.0,0.85],[26.4,0.0,0.76]]",0.0,0.0,0.0
2026-08-14T13:41:29+00:00,3564662,GBM_LATE_5M,BTC#5min,BUY_NO,0.495,1.05,6600.6,0.505,"[[0.0,0.0,0.77],[5.3,0.0,0.73],[10.7,0.0,0.73],[15.9,0.0,0.76],[21.3,0.0,0.7],[26.6,0.0,0.63]]",0.0,0.0,0.0
2026-08-14T13:42:10+00:00,3564506,FAVORITO_CONFIRMADO_15MIN_ALTACONVICCION,DOGE#15min,BUY_YES,0.7,1.05,254.4,0.3,"[[0.0,0.0,0.59],[5.3,0.0,0.57],[10.6,0.0,0.58],[15.9,0.0,0.54],[21.0,0.0,0.48],[26.5,0.0,0.5]]",0.0,0.0,0.0
2026-08-14T13:42:09+00:00,3564662,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BTC#5min,BUY_YES,0.73,1.05,3766.8,0.27,"[[0.0,0.0,0.42],[5.4,0.0,0.34],[10.7,0.0,0.33],[16.0,0.0,0.35],[21.2,131.6,0.26],[26.8,0.0,0.34]]",0.0,131.6,0.0
2026-08-14T13:42:47+00:00,3564659,FAVORITO_CONFIRMADO_5MIN_BAJALATENCIA,XRP#5min,BUY_NO,0.58,1.05,205.2,0.42,"[[0.0,0.0,0.62],[5.2,0.0,0.8],[10.4,0.0,0.67],[15.6,0.0,0.6],[20.9,0.0,0.6],[26.2,0.0,0.45]]",0.0,0.0,0.0
2026-08-14T13:45:35+00:00,3564678,BALLENAS_CONFIRMADAS_15M,ETH#15min,BUY_YES,0.57,1.05,204.2,0.43,"[[0.0,0.0,0.46],[5.1,108.4,0.44],[10.4,14.6,0.45],[15.9,0.0,0.47],[21.0,0.0,0.48],[26.2,0.0,0.5]]",0.0,108.4,0.0
2026-08-14T13:45:36+00:00,3564677,BALLENAS_CONFIRMADAS_15M,DOGE#15min,BUY_YES,0.55,1.05,12.0,0.45,"[[0.0,4.9,0.47],[5.2,7.5,0.46],[10.5,7.5,0.46],[15.7,7.5,0.46],[21.0,7.5,0.46],[26.5,11.5,0.41]]",4.9,11.5,4.9
2026-08-14T13:45:50+00:00,3564668,BALLENAS_CONFIRMADAS_15M,SOL#15min,BUY_YES,0.54,1.05,118.2,0.46,"[[0.0,13.1,0.47],[5.1,4.5,0.47],[10.3,24.6,0.47],[15.6,10.4,0.47],[20.8,51.9,0.46],[26.1,0.0,0.51]]",13.1,51.9,0.0
2026-08-14T13:46:08+00:00,3564674,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,0.65,1.05,246.0,0.35,"[[0.0,0.0,0.46],[5.4,0.0,0.48],[10.6,0.0,0.57],[15.8,0.0,0.56],[20.9,0.0,0.55],[26.2,0.0,0.67]]",0.0,0.0,0.0
2026-08-14T13:46:08+00:00,3564667,FAVORITO_CONFIRMADO,ETH#5min,BUY_YES,0.58,1.05,817.6,0.42,"[[0.0,0.0,0.49],[5.2,0.0,0.51],[10.4,0.0,0.57],[15.6,0.0,0.6],[21.0,0.0,0.61],[26.3,0.0,0.66]]",0.0,0.0,0.0
2026-08-14T13:46:09+00:00,3564672,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BNB#5min,BUY_YES,0.71,1.05,26.2,0.29,"[[0.0,0.0,0.33],[5.3,0.0,0.41],[10.5,0.0,0.37],[15.7,0.0,0.36],[20.9,0.0,0.47],[26.3,0.0,0.44]]",0.0,0.0,0.0
2026-08-14T13:46:11+00:00,3564666,FAVORITO_CONFIRMADO_5MIN_BAJALATENCIA,DOGE#5min,BUY_NO,0.55,1.05,167.0,0.45,"[[0.0,0.0,0.69],[5.3,0.0,0.61],[10.5,0.0,0.61],[15.7,0.0,0.64],[20.8,2.7,0.47],[26.2,0.0,0.56]]",0.0,2.7,0.0
2026-08-14T13:46:09+00:00,3564665,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BTC#5min,BUY_YES,0.7,1.05,2059.9,0.3,"[[0.0,815.3,0.28],[5.4,0.0,0.38],[10.6,0.0,0.37],[15.7,0.0,0.36],[20.9,0.0,0.5],[26.3,0.0,0.47]]",815.3,815.3,0.0
2026-08-14T13:46:10+00:00,3564674,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,XRP#5min,BUY_YES,0.73,1.05,411.4,0.27,"[[0.0,0.0,0.47],[5.2,0.0,0.53],[10.4,0.0,0.56],[15.6,0.0,0.56],[20.8,0.0,0.7],[26.3,0.0,0.67]]",0.0,0.0,0.0
2026-08-14T13:48:46+00:00,3564678,FAVORITO_CONFIRMADO,ETH#15min,BUY_YES,0.56,1.05,1243.0,0.44,"[[0.0,97.7,0.45],[5.4,0.0,0.49],[10.8,0.0,0.55],[16.0,0.0,0.56],[21.5,0.0,0.6],[26.8,0.0,0.63]]",97.7,97.7,0.0
2026-08-14T13:49:17+00:00,3564667,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,ETH#5min,BUY_YES,0.7,1.05,3028.8,0.3,"[[0.0,0.0,null],[5.1,0.0,null],[10.4,0.0,null],[15.7,0.0,null],[21.1,0.0,null],[26.4,0.0,null]]",0.0,0.0,0.0
2026-08-14T13:49:58+00:00,3564668,UPDOWN_GBM,SOL#15min,BUY_YES,0.5,1.05,170.6,0.5,"[[0.0,0.0,0.57],[5.2,0.0,0.57],[10.9,0.0,0.55],[16.2,0.0,0.57],[21.4,0.0,0.56],[26.5,0.0,0.58]]",0.0,0.0,0.0
2026-08-14T13:49:59+00:00,3564668,GBM_LATE_15M_PYCONFIRMADO,SOL#15min,BUY_YES,0.5,1.05,127.0,0.5,"[[0.0,0.0,0.57],[5.6,0.0,0.55],[11.2,0.0,0.57],[16.4,0.0,0.56],[21.6,0.0,0.58],[27.0,0.0,0.58]]",0.0,0.0,0.0
2026-08-14T13:49:59+00:00,3564669,UPDOWN_GBM,XRP#15min,BUY_YES,0.495,1.05,197.2,0.505,"[[0.0,0.0,0.62],[5.6,0.0,0.59],[11.3,0.0,0.59],[16.4,0.0,0.59],[21.6,0.0,0.63],[27.0,0.0,0.61]]",0.0,0.0,0.0
