slot_start_utc,slot_end_utc,activo,ventana_min,strategy,decision,outcome_real,acierto,pnl_neto,prob_yes_modelo,edge_neto,drift_60min,drift_15min,sigma_h,pct_spot_vs_ref,delta_ratio
2026-05-12T11:20:00+00:00,2026-05-12T11:25:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5606,0.0206,-0.7029,-0.2572,0.006368,0.0368,
2026-05-12T11:20:00+00:00,2026-05-12T11:25:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.451,0.009,0.0015,0.3024,0.003796,-0.0121,
2026-05-12T11:25:00+00:00,2026-05-12T11:30:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4563,0.0037,-0.1988,0.0473,0.00426,-0.0088,
2026-05-12T11:30:00+00:00,2026-05-12T11:35:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6357,0.0957,-0.4932,0.5491,0.003791,0.0422,
2026-05-12T11:30:00+00:00,2026-05-12T11:35:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6461,0.1061,-0.3786,0.4704,0.003634,0.0415,
2026-05-12T11:30:00+00:00,2026-05-12T11:35:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6345,0.0945,0.1375,0.3626,0.00298,0.0242,
2026-05-12T11:35:00+00:00,2026-05-12T11:40:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.2898,0.1702,-0.1181,0.4611,0.002952,-0.0403,
2026-05-12T11:35:00+00:00,2026-05-12T11:40:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.318,0.142,-0.5249,0.2957,0.003307,-0.0317,
2026-05-12T11:35:00+00:00,2026-05-12T11:40:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5633,0.0233,-0.0458,1.1399,0.004268,0.0183,
2026-05-12T11:35:00+00:00,2026-05-12T11:40:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4005,0.0595,0.1044,-0.0786,0.002984,-0.0211,
2026-05-12T11:40:00+00:00,2026-05-12T11:45:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.8078,0.2678,0.0271,0.4286,0.0018,0.04,
2026-05-12T11:40:00+00:00,2026-05-12T11:45:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7019,0.1619,0.0179,0.4326,0.002771,0.0376,
2026-05-12T11:40:00+00:00,2026-05-12T11:45:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6497,0.1097,-0.3782,0.3377,0.002553,0.0316,
2026-05-12T11:40:00+00:00,2026-05-12T11:45:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5868,0.0468,-0.1792,0.6087,0.003131,0.0207,
2026-05-12T11:40:00+00:00,2026-05-12T11:45:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6118,0.0718,0.0367,1.0655,0.003831,0.0275,
2026-05-12T11:45:00+00:00,2026-05-12T11:50:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7002,0.1602,0.0633,0.3527,0.001422,0.0182,
2026-05-12T11:45:00+00:00,2026-05-12T11:50:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.572,0.032,-0.0621,0.2487,0.002728,0.0138,
2026-05-12T11:45:00+00:00,2026-05-12T11:50:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5623,0.0223,0.1649,1.1744,0.002938,0.0091,
2026-05-12T11:45:00+00:00,2026-05-12T11:50:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3811,0.0789,0.2436,0.006,0.002958,-0.0272,
2026-05-12T11:50:00+00:00,2026-05-12T11:55:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.407,0.053,0.065,0.3699,0.00129,-0.0089,
2026-05-12T11:50:00+00:00,2026-05-12T11:55:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7214,0.1814,-0.0069,0.4974,0.002725,0.0414,
2026-05-12T11:50:00+00:00,2026-05-12T11:55:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7354,0.1954,0.3485,1.2467,0.003171,0.0457,
2026-05-12T11:50:00+00:00,2026-05-12T11:55:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5687,0.0287,0.2148,0.4412,0.002829,0.0091,
2026-05-12T11:55:00+00:00,2026-05-12T12:00:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3269,0.1331,0.0298,-0.0297,0.001846,-0.0219,
2026-05-12T11:55:00+00:00,2026-05-12T12:00:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5534,0.0134,-0.0842,0.3374,0.002634,0.0105,
2026-05-12T11:55:00+00:00,2026-05-12T12:00:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2688,0.1912,-0.0138,0.2486,0.002182,-0.0345,
2026-05-12T11:55:00+00:00,2026-05-12T12:00:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4331,0.0269,0.3117,0.9161,0.003006,-0.0183,
2026-05-12T12:00:00+00:00,2026-05-12T12:05:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6243,0.0843,0.1602,0.2675,0.001053,0.0059,
2026-05-12T12:00:00+00:00,2026-05-12T12:05:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6609,0.1209,0.0201,0.0962,0.001664,0.0175,
2026-05-12T12:00:00+00:00,2026-05-12T12:05:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5553,0.0153,-0.0421,0.3374,0.002738,0.0105,
2026-05-12T12:00:00+00:00,2026-05-12T12:05:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5516,0.0116,-0.0621,0.1933,0.001753,0.0069,
2026-05-12T12:00:00+00:00,2026-05-12T12:05:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5987,0.0587,0.22,0.1098,0.003404,0.0183,
2026-05-12T12:00:00+00:00,2026-05-12T12:05:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.569,0.029,0.2448,0.4468,0.002254,0.006,
2026-05-12T12:05:00+00:00,2026-05-12T12:10:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.2231,0.2369,0.2098,0.016,0.001303,-0.0291,
2026-05-12T12:05:00+00:00,2026-05-12T12:10:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.2511,0.2089,0.0289,-0.3606,0.002374,-0.0416,
2026-05-12T12:05:00+00:00,2026-05-12T12:10:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.2969,0.1631,0.1266,0.1687,0.002908,-0.0421,
2026-05-12T12:10:00+00:00,2026-05-12T12:15:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5633,0.0233,0.2806,0.3235,0.002482,0.0055,
2026-05-12T12:10:00+00:00,2026-05-12T12:15:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.603,0.063,0.1756,0.2519,0.003483,0.0205,
2026-05-12T12:10:00+00:00,2026-05-12T12:15:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6298,0.0898,0.1657,0.635,0.003546,0.0276,
2026-05-12T12:10:00+00:00,2026-05-12T12:15:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7032,0.1632,0.1555,0.2957,0.002814,0.0362,
2026-05-12T12:15:00+00:00,2026-05-12T12:20:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4088,0.0512,0.3755,0.1584,0.002419,-0.0207,
2026-05-12T12:15:00+00:00,2026-05-12T12:20:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3563,0.1037,0.2893,0.2012,0.00349,-0.038,
2026-05-12T12:15:00+00:00,2026-05-12T12:20:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3733,0.0867,0.3801,0.59,0.004283,-0.0421,
2026-05-12T12:15:00+00:00,2026-05-12T12:20:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3432,0.1168,0.2553,0.205,0.002917,-0.0346,
2026-05-12T12:20:00+00:00,2026-05-12T12:25:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5936,0.0536,0.4436,0.9275,0.004649,0.021,
2026-05-12T12:25:00+00:00,2026-05-12T12:30:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3185,0.1415,0.1718,-0.2691,0.00272,-0.036,
2026-05-12T12:35:00+00:00,2026-05-12T12:40:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5472,0.0072,0.2486,0.0059,0.004889,0.0108,
2026-05-12T12:35:00+00:00,2026-05-12T12:40:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4375,0.0225,0.1869,-0.1293,0.007845,-0.0349,
2026-05-12T12:35:00+00:00,2026-05-12T12:40:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4459,0.0141,0.0642,-0.841,0.007521,-0.0275,
2026-05-12T12:40:00+00:00,2026-05-12T12:45:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4354,0.0246,0.3032,0.9539,0.005087,-0.0264,
2026-05-12T12:45:00+00:00,2026-05-12T12:50:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4498,0.0102,-0.0274,1.5433,0.008565,-0.0274,
2026-05-12T12:50:00+00:00,2026-05-12T12:55:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3797,0.0803,-0.0755,-0.8982,0.005316,-0.0408,
2026-05-12T12:55:00+00:00,2026-05-12T13:00:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3878,0.0722,0.1311,-1.0998,0.005322,-0.0413,
2026-05-12T12:55:00+00:00,2026-05-12T13:00:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3742,0.0858,-0.1433,-1.6971,0.004119,-0.0317,
2026-05-12T13:00:00+00:00,2026-05-12T13:05:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4467,0.0133,0.1292,-0.0282,0.002777,-0.0118,
2026-05-12T13:00:00+00:00,2026-05-12T13:05:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7214,0.1814,0.3898,-0.042,0.003199,0.042,
2026-05-12T13:00:00+00:00,2026-05-12T13:05:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4036,0.0564,0.138,-0.248,0.004008,-0.0276,
2026-05-12T13:00:00+00:00,2026-05-12T13:05:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3284,0.1316,-0.1189,-0.2562,0.003364,-0.0366,
2026-05-12T13:00:00+00:00,2026-05-12T13:05:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4299,0.0301,-0.2427,-0.8386,0.003868,-0.0136,
2026-05-12T13:05:00+00:00,2026-05-12T13:10:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3498,0.1102,0.2109,0.008,0.002374,-0.0272,
2026-05-12T13:05:00+00:00,2026-05-12T13:10:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.44,0.02,0.4532,-0.1678,0.003443,-0.021,
2026-05-12T13:05:00+00:00,2026-05-12T13:10:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3901,0.0699,0.1193,-0.9142,0.003538,-0.0275,
2026-05-12T13:05:00+00:00,2026-05-12T13:10:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.294,0.166,0.0302,0.139,0.002447,-0.0347,
2026-05-12T13:10:00+00:00,2026-05-12T13:15:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6025,0.0625,0.0666,-0.0216,0.001642,0.0099,
2026-05-12T13:10:00+00:00,2026-05-12T13:15:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6543,0.1143,0.1456,0.3775,0.002665,0.0249,
2026-05-12T13:10:00+00:00,2026-05-12T13:15:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5999,0.0599,0.1788,0.084,0.003671,0.021,
2026-05-12T13:10:00+00:00,2026-05-12T13:15:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.7198,0.1798,0.062,0.3584,0.00236,0.0344,
2026-05-12T13:10:00+00:00,2026-05-12T13:15:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5689,0.0289,-0.2011,-0.1831,0.003342,0.0183,
2026-05-12T13:15:00+00:00,2026-05-12T13:20:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.732,0.192,-0.0191,-0.434,0.002353,0.0379,
2026-05-12T13:15:00+00:00,2026-05-12T13:20:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4516,0.0084,-0.0896,-0.193,0.002668,-0.0069,
2026-05-12T13:15:00+00:00,2026-05-12T13:20:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5532,0.0132,-0.4234,-0.5199,0.004095,0.0212,
2026-05-12T13:20:00+00:00,2026-05-12T13:25:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5683,0.0283,-0.2167,-1.107,0.002735,0.0158,
2026-05-12T13:20:00+00:00,2026-05-12T13:25:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5952,0.0552,-0.6441,-1.2201,0.004363,0.0379,
2026-05-12T13:25:00+00:00,2026-05-12T13:30:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.604,0.064,-0.1516,-1.1406,0.002878,0.0221,
2026-05-12T13:25:00+00:00,2026-05-12T13:30:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5936,0.0536,0.158,-0.7979,0.005595,0.0316,
2026-05-12T13:25:00+00:00,2026-05-12T13:30:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6286,0.0886,-0.1585,-0.909,0.003762,0.0345,
2026-05-12T13:30:00+00:00,2026-05-12T13:35:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5745,0.0345,0.0415,-0.6896,0.004419,0.0207,
2026-05-12T13:30:00+00:00,2026-05-12T13:35:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6466,0.1066,-0.0952,0.0605,0.004357,0.0439,
2026-05-12T13:35:00+00:00,2026-05-12T13:40:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3391,0.1209,-0.2974,-0.3177,0.003013,-0.0273,
2026-05-12T13:40:00+00:00,2026-05-12T13:45:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4398,0.0202,-0.2348,0.6196,0.003538,-0.0099,
2026-05-12T13:40:00+00:00,2026-05-12T13:45:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4598,0.0002,-0.68,-0.2846,0.004345,0.0,
2026-05-12T13:45:00+00:00,2026-05-12T13:50:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3942,0.0658,-0.0891,0.5944,0.00381,-0.0249,
2026-05-12T13:45:00+00:00,2026-05-12T13:50:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3153,0.1447,-0.3846,-0.2421,0.004416,-0.0484,
2026-05-12T13:50:00+00:00,2026-05-12T13:55:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4446,0.0154,-0.2656,0.3548,0.004729,-0.0126,
2026-05-12T13:50:00+00:00,2026-05-12T13:55:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4155,0.0445,-0.5232,-0.3214,0.006522,-0.0272,
2026-05-12T13:50:00+00:00,2026-05-12T13:55:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4324,0.0276,-0.5236,-0.2492,0.006715,-0.0208,
2026-05-12T13:50:00+00:00,2026-05-12T13:55:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5904,0.0504,-0.3748,-0.0367,0.006714,0.0459,
2026-05-12T13:50:00+00:00,2026-05-12T13:55:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4184,0.0416,-0.4501,0.2004,0.005687,-0.0228,
2026-05-12T14:05:00+00:00,2026-05-12T14:10:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3567,0.1033,-0.6825,-0.7951,0.005848,-0.0441,
2026-05-12T14:10:00+00:00,2026-05-12T14:15:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5666,0.0266,-0.3338,0.3327,0.006117,0.0321,
2026-05-12T14:10:00+00:00,2026-05-12T14:15:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4561,0.0039,-0.6159,0.8803,0.006535,-0.0083,
2026-05-12T14:10:00+00:00,2026-05-12T14:15:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.412,0.048,-0.9641,0.7524,0.010064,-0.0417,
2026-05-12T14:20:00+00:00,2026-05-12T14:25:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6164,0.0764,-0.2187,0.3686,0.005721,0.0474,
2026-05-12T14:20:00+00:00,2026-05-12T14:25:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3643,0.0957,-0.5816,-0.8149,0.004653,-0.032,
2026-05-12T14:25:00+00:00,2026-05-12T14:30:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3429,0.1171,-0.2701,0.2512,0.005095,-0.0487,
2026-05-12T14:30:00+00:00,2026-05-12T14:35:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3325,0.1275,-1.0395,-2.4678,0.00524,-0.0413,
2026-05-12T14:40:00+00:00,2026-05-12T14:45:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5683,0.0283,0.0564,0.2988,0.005198,0.0222,
2026-05-12T14:45:00+00:00,2026-05-12T14:50:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4498,0.0102,-0.1223,0.8795,0.005217,-0.015,
2026-05-12T14:45:00+00:00,2026-05-12T14:50:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4468,0.0132,-0.1833,1.9559,0.008853,-0.0275,
2026-05-12T14:45:00+00:00,2026-05-12T14:50:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4006,0.0594,-0.9448,0.1407,0.007124,-0.0306,
2026-05-12T14:50:00+00:00,2026-05-12T14:55:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3586,0.1014,-0.227,-0.2354,0.004852,-0.0416,
2026-05-12T14:50:00+00:00,2026-05-12T14:55:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4334,0.0266,-0.3739,-0.4423,0.00633,-0.0212,
2026-05-12T14:50:00+00:00,2026-05-12T14:55:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3951,0.0649,-0.3373,-0.5492,0.006979,-0.0423,
2026-05-12T14:50:00+00:00,2026-05-12T14:55:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4201,0.0399,-0.8345,-0.2691,0.006495,-0.0199,
2026-05-12T14:55:00+00:00,2026-05-12T15:00:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5774,0.0374,-0.1158,-1.5679,0.006,0.0322,
2026-05-12T14:55:00+00:00,2026-05-12T15:00:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5472,0.0072,-0.0951,-2.0202,0.006392,0.0212,
2026-05-12T14:55:00+00:00,2026-05-12T15:00:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5948,0.0548,0.2488,-1.0633,0.006605,0.0368,
2026-05-12T15:00:00+00:00,2026-05-12T15:05:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4192,0.0408,-0.1592,-1.3237,0.00396,-0.0182,
2026-05-12T15:00:00+00:00,2026-05-12T15:05:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5892,0.0492,-0.337,-1.1008,0.004713,0.0331,
2026-05-12T15:00:00+00:00,2026-05-12T15:05:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6139,0.0739,0.092,-0.2571,0.005122,0.0368,
2026-05-12T15:00:00+00:00,2026-05-12T15:05:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5693,0.0293,-0.5461,-0.2629,0.00375,0.026,
2026-05-12T15:05:00+00:00,2026-05-12T15:10:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6279,0.0879,-0.1588,0.166,0.00398,0.0362,
2026-05-12T15:05:00+00:00,2026-05-12T15:10:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6083,0.0683,-0.3318,0.6828,0.00468,0.0388,
2026-05-12T15:05:00+00:00,2026-05-12T15:10:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5732,0.0332,-0.4303,0.8324,0.003301,0.0229,
2026-05-12T15:10:00+00:00,2026-05-12T15:15:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4466,0.0134,-0.5215,0.9248,0.004523,-0.007,
2026-05-12T15:15:00+00:00,2026-05-12T15:20:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3339,0.1261,-0.3477,0.2733,0.003861,-0.037,
2026-05-12T15:15:00+00:00,2026-05-12T15:20:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.573,0.033,-0.165,0.1837,0.005218,0.0276,
2026-05-12T15:15:00+00:00,2026-05-12T15:20:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4097,0.0503,-0.5319,0.465,0.004094,-0.0153,
2026-05-12T15:20:00+00:00,2026-05-12T15:25:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3265,0.1335,-0.2971,-0.281,0.004244,-0.0443,
